id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
1,normal,"【あらすじ/Summary】\n光源氏の三十九歳の春、明石の姫君の入内を控え、源氏は薫物の調合を思い立ちます。各殿方の女君たちに競争させ、薫物の優劣を競う「薫物合（たきものあわせ）」が開催されます。また、源氏は姫君のために自ら筆を執り、手本となる書を認めるなど、父親としての情愛に満ちた準備が進められます。\n\n【登場人物/Characters】\n光源氏 (39歳), 秋好中宮 (31歳), 紫の上 (32歳), 明石の御方 (30歳), 明石の姫君 (11歳)\n\n【見どころ/Highlights】\n平安貴族の極致とも言える「香り」と「書」の文化的な美しさと、娘の幸せを願う親心。そして、冷泉帝への入内という華やかな舞台の裏にある、女君たちの繊細な矜持のぶつかり合いが見どころです。\n\n[English]\nIn the spring of Genji's 39th year, as the Akashi Princess prepares for her imperial entry, Genji decides to hold an incense-mixing competition. He invites the ladies of his mansions to compete in creating the finest scents. Genji also personally practices calligraphy to create models for his daughter. This chapter highlights the aesthetic heights of Heian culture and a father's devotion.",物語を始める / Begin the Story→2,,,,,court_music.mp3,palace_gate.jpg,,,
2,normal,"【原文/Original Text】\n二月十日のほど、空のけしきうららかにて、梅の盛りも過ぎゆくを、いとどなごり惜しう、「風に散る」と口ずさまれて、内の御方々も、おのおの心をつくしてたきもの合はせなどしたまふ。\n\n【現代語訳/Modern Japanese】\n二月十日ごろ、空の様子もうららかで、梅の盛りも過ぎていくのがひどく名残惜しく、「風に散る」と古歌を口ずさんでしまいます。六条院の各部屋の女君たちも、それぞれ趣向を凝らして薫物の調合に精を出しておられます。明石の姫君の入内という晴れ舞台を前に、院内は優雅な緊張感に包まれていました。源氏は、それぞれの女君に異なる秘伝の調合を依頼し、その出来栄えを楽しみにしているのでした。\n\n[English]\nAround the tenth day of the second month, the sky was bright and clear. The plum blossoms were past their peak, and Genji, feeling a lingering regret, hummed the old verse about blossoms scattering in the wind. The ladies of the Rokujo mansion were all putting their hearts into preparing incense for the upcoming imperial entry of the Akashi Princess. Genji had asked each lady to prepare a different secret blend, looking forward to the results.","紫の上の様子を見る / Visit Murasaki→3,前の場面へ / Previous Scene→1",,,,,spring_theme.mp3,plum_garden.jpg,,,
3,normal,"【原文/Original Text】\n対の御方は、いつのまにか心得たまへるならむ、いと深く、うるはしきさまに、二種の薫物を調じたまふ。\n\n【現代語訳/Modern Japanese】\n紫の上は、いつの間に習得されたのでしょうか、非常に造詣が深く、格調高い作法で二種類の薫物を調合なさいました。それは「黒方（くろぼう）」と「梅花（ばいか）」という、伝統的でありながらも彼女の洗練された感性が光る香りでした。源氏はその見事な手際に感心しつつ、自らもまた、秘蔵の沈香（じんこう）を取り出し、独自の香りを追求し始めます。沈香の重厚な香りが部屋いっぱいに広がり、春の訪れをさらに深く彩ります。\n\n[English]\nLady Murasaki, who had somehow acquired deep expertise, prepared two types of incense in a most refined and elegant manner. These were 'Kurobo' and 'Baika,' blends that reflected both tradition and her own sophisticated taste. Genji, impressed by her skill, brought out his own collection of precious aloe wood and began to seek a unique scent of his own. The heavy fragrance filled the room, deepening the atmosphere of early spring.","明石の御方の部屋へ / Visit Lady Akashi→4,前の場面へ / Previous Scene→2",,,,,gentle_strings.mp3,interior_room.jpg,,,
4,normal,"【原文/Original Text】\n冬の御方は、思ひやりすぐれたる御心ばへにて、はなやかなるよりは、しめやかになつかしきをなむ、深くたき出でたまふめる。\n\n【現代語訳/Modern Japanese】\n冬の御方、すなわち明石の御方は、思慮深いお心遣いにより、華美なものよりは、しめやかで心惹かれるような深い香りを調合されたようです。彼女は自分の立場をわきまえ、控えめながらも芯の強さを感じさせる「荷葉（かよう）」の香りに、自身の深い思いを込めました。それは、遠く離れて暮らしていた娘への変わらぬ愛と、これからの多幸を祈る母の静かな祈りのようでもありました。源氏もその奥ゆかしさを高く評価しました。\n\n[English]\nThe lady of the winter wing, the Lady Akashi, with her characteristic thoughtfulness, prepared a scent that was more subtle and nostalgic than flamboyant. She poured her heart into a blend called 'Kayo,' reflecting her humble yet resilient nature. It was like a silent prayer from a mother for the happiness of the daughter she had lived apart from for so long. Genji highly praised the profound depth and modesty of her creation.","中宮の御殿へ / Visit the Empress→5,前の場面へ / Previous Scene→3",,,,,quiet_biwa.mp3,garden_night.jpg,,,
5,normal,"【原文/Original Text】\n秋好中宮は、古き御伝へのすぐれたるを、さまざまに取り集めて、心ことなるにほひをなむ、求めさせたまふめる。\n\n【現代語訳/Modern Japanese】\n秋好中宮は、古くからの由緒ある秘伝の名香を数多く集め、格別に優れた香りを求めておられました。彼女の調合は、宮廷の威厳と秋の終わりのような寂寥感が混じり合った、知的な美しさを湛えていました。源氏は、中宮の持つ高い美意識に改めて敬意を表します。こうして、六条院の女君たちがそれぞれに競い合う様子は、さながら美の競演のようであり、明石の姫君を祝う準備としてこれ以上のものはありませんでした。\n\n[English]\nEmpress Akikonomu collected various excellent traditional secret recipes, seeking an exceptionally distinctive scent. Her blend combined imperial dignity with a touch of loneliness like the end of autumn, embodying an intellectual beauty. Genji renewed his respect for the Empress's high aesthetic standards. This competition among the ladies of Rokujo was a true contest of beauty, the perfect preparation for the princess's entry.","兵部卿宮の来訪 / Visit of Prince Hyobukyo→6,前の場面へ / Previous Scene→4",,,,,royal_strings.mp3,palace_hall.jpg,,,
6,normal,"【原文/Original Text】\n兵部卿宮、例の、忍びておはしましたり。薫物のいそぎなど、物語したまふに、いとど興深き春の夜なり。\n\n【現代語訳/Modern Japanese】\n兵部卿宮（藤壺の兄）が、いつものように密かにお越しになりました。源氏と薫物の準備について語り合っていると、春の夜の趣はいっそう深まっていきます。宮は風流を愛する方で、源氏と共に香りを嗅ぎ比べ、それぞれの優劣を論じ合いました。雨がしとしとと降る夜、二人の貴公子が香りと風流について語らう姿は、まるで絵巻物の一場面のような優雅さに満ちていました。源氏は宮に、姫君の将来についての期待と不安を漏らします。\n\n[English]\nPrince Hyobukyo paid a private visit as usual. As he and Genji discussed the preparations for the incense, the spring night became even more enchanting. The Prince, a man of refined taste, joined Genji in comparing the scents and discussing their merits. In the misty rain of the night, the two noblemen talking of fragrance and art looked like a scene from a picture scroll. Genji confided in the Prince both his hopes and anxieties regarding the princess's future.","香りの優劣を論じる / Debating the Scents→7,前の場面へ / Previous Scene label→5",,,,,night_ambient.mp3,misty_garden.jpg,,,
7,battle,【葛藤/Internal Conflict】\n源氏は自らの「書」についても、宮廷の伝統を守るべきか、それとも自身の情熱を表現すべきか、心の中で激しく葛藤します。芸術家としての誇りと、父親としての体面がぶつかり合います。\n\n[English]\nGenji struggles within his heart regarding his calligraphy—whether to adhere strictly to court tradition or to express his own passion. His pride as an artist clashes with his dignity as a father.,葛藤に打ち勝つ / Overcome the Conflict,芸術の迷い / Artistic Doubt,8,10,8,battle_theme.mp3,study_room.jpg,,,
8,normal,"【原文/Original Text】\n「今の世の人は、ただ草の書きざまをのみなむ、をかしく好ましきものに思ひたる。されど、まことの筋をば知らず。」\n\n【現代語訳/Modern Japanese】\n源氏は語ります。「今の世の人々は、ただ草書体の流麗な筆跡だけを面白がり、好ましいものだと思っている。しかし、書の本質である基本の筋道を理解してはいないのだ」と。源氏は、娘に贈る手本として、流行に流されない格調高い書を遺したいと考えます。彼は古今の名筆を集め、それらを研究し、自ら筆を執ります。筆先に魂を込め、紙の上に流れる墨の跡は、源氏のこれまでの人生の深みを物語っているようでした。\n\n[English]\nGenji remarked, 'People of today only find the flowing style of cursive writing interesting and desirable. However, they do not understand the true essence of calligraphy.' He wished to leave a dignified model for his daughter, unaffected by passing trends. He gathered masterpieces from past and present, studied them, and took up the brush himself. Every stroke seemed to narrate the depth of his life, his soul infused into the tip of the brush.","書の手本を仕上げる / Finishing the Model→9,前の場面へ / Previous Scene→7",,,,,writing_brush.mp3,paper_background.jpg,,,
9,normal,"【原文/Original Text】\n「あこがれの御ためにとて、心ことに書きたまへる、いみじうなむある。」\n\n【現代語訳/Modern Japanese】\n「姫君のために」と、源氏が格別な思いを込めてお書きになった手本は、本当に素晴らしいものでした。仮名の流麗さと、漢字の力強さが絶妙に調和し、見る者を圧倒する美しさがありました。紫の上もその書を見て、感嘆の声を漏らします。源氏は、単に文字を教えるだけでなく、その背景にある教養や、女性としての気品を娘に伝えたいと願っていました。この書こそが、姫君が宮廷で生きていくための最大の武器になることを、源氏は確信していました。\n\n[English]\nThe models Genji wrote with special care 'for the sake of the Princess' were truly magnificent. The fluidity of the kana and the strength of the kanji were in perfect harmony, possessing a beauty that overwhelmed all who saw it. Lady Murasaki was also moved to admiration. Genji hoped to convey not just letters, but the underlying education and grace essential for a lady. He was certain these writings would be her greatest strength in court life.","祝宴の準備 / Preparing the Feast→10,前の場面へ / Previous Scene→8",,,,,festive_koto.mp3,grand_hall.jpg,,,
10,normal,【食事/Feast】\n祝宴の席が設けられました。供されたのは、見た目にも美しい季節の菓子や、繊細に味付けされた魚介の品々です。食料を使い、活力を蓄えましょう。\n\n[English]\nA feast was prepared. Beautiful seasonal sweets and delicately seasoned seafood dishes were served. Use your food to regain your energy.\n\n,"次へ進む / Move Forward→11,前の場面へ / Previous Scene→9",,,,,eating_sfx.mp3,dining_table.jpg,!eat,,
