id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
1,normal,"【あらすじ・登場人物・見どころ / Synopsis, Characters, and Highlights】\n\n光源氏の栄華が極まるこの巻では、六条院の完成が物語の中心となります。源氏は三十三歳から三十五歳。内大臣（かつての頭中将）との権力争いや、子供たちの将来に向けた教育、そして壮麗な邸宅に四季の美しさを配する様子が描かれます。\n\n主な登場人物：光源氏（33-35歳）、内大臣（頭中将）、夕霧（源氏の息子、12-14歳）、雲居の雁（内大臣の娘）、玉鬘（夕顔の娘）。\n\n見どころは、夕霧と雲居の雁の幼くも切ない恋、そして「四季の町」と呼ばれる六条院の圧倒的な描写です。平安貴族の美意識の頂点を追体験してください。\n\nCharacters: Hikaru Genji (33-35), Inner Minister (former To no Chujo), Yugiri (Genji's son, 12-14), Kumoi no Kari (Minister's daughter).\n\nHighlight: The completion of the Rokujo-in estate, symbolizing Genji's supreme power, and the budding romance between Yugiri and Kumoi no Kari.",物語を始める/Start the Story→2,,,,,court_elegant.mp3,genji_intro.jpg,,,
2,normal,"【六条院の構想 / The Vision of Rokujo-in】\n\n原文：『そのころ、六条の京極に、いと広き御造作あり。……』\n\n現代文：源氏は六条の京極に、広大な邸宅を造り始めました。かつての六条御息所の旧邸の跡地を中心に、四町（約120メートル四方×4）もの広さを誇る「六条院」です。これは単なる住居ではなく、彼が愛する女性たちを住まわせ、四季を象徴する庭園を配置するという、地上に極楽浄土を現出させる試みでした。春、夏、秋、冬の四つの町に分け、それぞれの季節に最もふさわしい住人を配置する計画に、京の人々は驚嘆しました。\n\nEnglish: Genji began constructing a massive estate at Rokujo Kyogoku. Spanning four city blocks, the 'Rokujo-in' was designed to house the ladies he loved, with each quadrant representing one of the four seasons. It was an ambitious attempt to manifest a paradise on earth, stunning the people of the capital with its grandeur.","東の町（春）の描写へ/To the Spring Quarter→3,前の場面へ戻る/Back→1",,,,,court_elegant.mp3,estate_plan.jpg,,,
3,normal,"【春の町と紫の上 / The Spring Quarter and Lady Murasaki】\n\n原文：『東南をば、院の御方と定めて、春の山を築き、……』\n\n現代文：南東の町は、源氏自身と最愛の紫の上の住まいとして「春の町」と定められました。そこには高い山を築き、春を象徴する桜、梅、藤、山吹などが植えられました。池の面には春の霞がたなびき、鳥の声が絶えることはありません。源氏は紫の上に、この世の春を独占させようとしたのです。彼女の気高い美しさは、満開の桜とともに六条院の象徴となりました。\n\nEnglish: The Southeast quarter was designated as the Spring Quarter for Genji and Lady Murasaki. Artificial hills were built, and cherry, plum, wisteria, and kerria roses were planted. The beauty of the blooming flowers reflected Murasaki's noble elegance, making her the central figure of this earthly paradise.","夏の町へ進む/To the Summer Quarter→4,前の場面へ戻る/Back→2",,,,,spring_garden.mp3,spring_murasaki.jpg,,,
4,normal,"【夏の町と花散里 / The Summer Quarter and Hanachiruzato】\n\n原文：『西南をば、御息所の御方と定めて、……』\n\n現代文：南西の町は、慎ましやかで家庭的な花散里が住む「夏の町」です。涼しげな泉水が引かれ、深い木立が夏の強い日差しを遮ります。橘や撫子、薔薇が咲き乱れ、夕暮れには蛍が舞う情緒豊かな庭園です。源氏は夕霧の養育を彼女に託しており、この落ち着いた空間は、若い夕霧にとっての安らぎの場となりました。\n\nEnglish: The Southwest quarter, the Summer Quarter, was given to Hanachiruzato. Cool springs and dense groves provided shade, while orange blossoms and pinks scented the air. At night, fireflies danced over the garden. This tranquil setting served as a nurturing home for Genji's son, Yugiri.","秋の町へ進む/To the Autumn Quarter→5,前の場面へ戻る/Back→3",,,,,summer_breeze.mp3,summer_garden.jpg,,,
5,normal,"【秋の町と秋好中宮 / The Autumn Quarter and Empress Akikonomu】\n\n原文：『西北は、冷泉院の御母、秋好中宮の御里として、……』\n\n現代文：北西の町は、秋を愛する秋好中宮（かつての斎宮）のための「秋の町」です。ここには紅葉の名所を模した山が造られ、龍田川の景色さえ再現されました。色とりどりの菊や萩が風に揺れ、秋の夜長に虫の音が美しく響く設計です。春の町と秋の町の美しさの競い合いは、六条院における最も華やかな論争の的となりました。\n\nEnglish: The Northwest quarter, the Autumn Quarter, was for Empress Akikonomu. It featured landscapes reminiscent of the famous Mount Tatsuta, with vibrant maples and autumn flowers like bush clover and chrysanthemums. The rivalry between the beauty of the Spring and Autumn quarters became a celebrated topic in court.","冬の町へ進む/To the Winter Quarter→6,前の場面へ戻る/Back→4",,,,,autumn_wind.mp3,autumn_garden.jpg,,,
6,normal,"【冬の町と明石の御方 / The Winter Quarter and Lady Akashi】\n\n原文：『東北は、明石の御方の御局にして、……』\n\n現代文：北東の町は、明石の御方が住む「冬の町」として整えられました。松の緑が雪に映えるよう配慮され、奥ゆかしくも厳しい冬の美しさを尊ぶ庭園です。彼女は身分が低いことを理由に源氏の邸宅に入ることを遠慮していましたが、源氏の強い勧めに従い、娘である明石の姫君のためにこの地に移り住むことを決意します。\n\nEnglish: The Northeast quarter, the Winter Quarter, was assigned to the Lady of Akashi. It was designed to highlight the beauty of pines against white snow. Despite her initial hesitation due to her modest social standing, she eventually moved there for the sake of her daughter's future.","夕霧の登場へ/Yugiri Appears→7,前の場面へ戻る/Back→5",,,,,winter_quiet.mp3,winter_garden.jpg,,,
7,normal,"【夕霧の元服と葛藤 / Yugiri's Coming of Age and Conflict】\n\n原文：『三条の御息所の御息子、夕霧の君、十二にて御元服。……』\n\n現代文：さて、源氏の息子である夕霧が十二歳で元服の日を迎えました。源氏は息子に対して、あえて低い位階（六位）から官職をスタートさせるという、当時としては異例の教育方針を打ち出します。これは真の実力を養わせるための親心でしたが、名門の子息として高い官職を期待していた周囲は驚き、夕霧自身も恥ずかしさと屈辱に唇を噛みました。この若き日の葛藤こそが、彼の成長の物語の始まりです。\n\nEnglish: Yugiri, Genji's son, came of age at twelve. Unconventionally, Genji assigned him the lowly Sixth Rank to ensure he would build genuine character and ability. While surprised and humiliated by his modest start compared to his peers, this hardship laid the foundation for Yugiri's future growth.","夕霧の内面と対決/Yugiri's Inner Struggle→8,前の場面へ戻る/Back→6",,,,,court_elegant.mp3,yugiri_genpuku.jpg,,,
8,battle,"【心の戦い：若き自尊心 / Battle of the Heart: Young Pride】\n\n現代文：浅葱色の地味な衣服を身にまとい、華やかな高官たちの間を歩く夕霧。その胸中には、父・源氏への反発と、自分を信じてほしいという熱い想いが渦巻いています。この劣等感を跳ね除け、学問に励む決意を固められるでしょうか。自らの誇りを守るための戦いが始まります。\n\nEnglish: Dressed in humble light blue robes, Yugiri walks among high-ranking nobles. He struggles with resentment toward his father and a desperate desire for validation. Can he overcome this sense of inferiority and commit to his studies? The battle for his own dignity begins.",戦う/Fight (Internal Conflict),若き自尊心/Young Pride,7,12,9,conflict_bgm.mp3,court_corridor.jpg,,,
9,normal,"【雲居の雁との幼き恋 / Young Love with Kumoi no Kari】\n\n原文：『雲居の雁と聞こえしは、内大臣の御娘なり。……』\n\n現代文：夕霧には、幼い頃から共に育った内大臣の娘、雲居の雁という恋人がいました。二人は幼馴染として無邪気に過ごしてきましたが、元服を迎える頃には、互いを異性として深く意識するようになります。しかし、低い位階に留められた夕霧と、大臣の愛娘である雲居の雁との間には、家柄という大きな壁が立ちはだかり始めました。夕霧の心は千々に乱れます。\n\nEnglish: Yugiri had been raised alongside Kumoi no Kari, the daughter of the Inner Minister. Their childhood bond blossomed into deep romantic affection as they matured. However, Yugiri's low rank created a social barrier between him and the daughter of a high minister, causing him great distress.","密かな逢瀬へ/A Secret Meeting→10,前の場面へ戻る/Back→8",,,,,love_theme.mp3,lovers_garden.jpg,,,
10,normal,"【内大臣の怒り / The Minister's Wrath】\n\n原文：『内大臣、聞き給いて、いといみじく腹立ち給う。……』\n\n現代文：二人の仲を知った内大臣は激怒しました。彼は娘を将来、東宮（皇太子）に入内させようと考えていたのです。六位という低い身分の夕霧に、大切な娘を渡すわけにはいきません。内大臣は二人を引き離し、雲居の雁を自邸に連れ戻して厳しく監視下に置きました。引き裂かれた二人の心には、深い悲しみと絶望が広がります。\n\nEnglish: Upon discovering their relationship, the Inner Minister was furious. He had intended to present his daughter to the Crown Prince. He could not accept a son-in-law of the Sixth Rank. He forcibly separated the two, taking Kumoi no Kari back to his estate and placing her under strict watch.","夕霧の学問への没頭/Yugiri's Devotion to Study→11,前の場面へ戻る/Back選→9",,,,,tension.mp3,minister_angry.jpg,,,
11,normal,"【大学別曹での修練 / Training at the Academy】\n\n原文：『夕霧の君は、大学別曹に入り給いて、……』\n\n現代文：恋を裂かれ、官位も低い夕霧。彼は悲しみを力に変え、源氏の意図通りに学問の道に没頭することを決めます。当時の貴族の子弟が嫌った「大学別曹（寄宿舎）」に入り、学者たちに混じって過酷な勉強に励みました。夜を徹して漢籍を読み、詩を作るその姿は、遊びにふける他の若者たちとは一線を画していました。それは雲居の雁にふさわしい男になるための、彼なりの戦いでした。\n\nEnglish: Devastated by the separation, Yugiri channeled his grief into his studies as Genji had hoped. He entered the academy, a place avoided by many spoiled noble sons, and devoted himself to rigorous scholarship. His dedication to mastering Chinese classics was fueled by his desire to become a man worthy of Kumoi no Kari.","食事による休息/Rest and Meal→12,前の場面へ戻る/Back→10",,,,,study_quiet.mp3,academy_room.jpg,,,
12,normal,"【学舎でのささやかな食事 / A Simple Meal at the Academy】\n\n現代文：学問の合間に、夕霧は質素ながらも心のこもった食事をとります。華やかな宮廷の宴とは異なり、ここには知的な静寂と、未来を見据える希望があります。しっかり食べて、英気を養いましょう。\n\nEnglish: Between his studies, Yugiri partakes in a simple but nourishing meal. Far from the lavish court banquets, this place offers intellectual quietude and hope for the future. Eat well and restore your strength.",さらに進む/Continue→13,,,,,quiet_time.mp3,simple_meal.jpg,!eat,,
13,normal,"【五節の舞姫 / The Gosechi Dancers】\n\n原文：『五節の舞姫の、いとあでやかに、……』\n\n現代文：十一月、新嘗祭の時期となり、宮中では五節の舞が行われました。内大臣は、雲居の雁を忘れさせるため、また家勢を誇るために、見事な舞姫を献上します。源氏もまた、自らの勢力を示すべく準備を整えました。きらびやかな衣装を纏った舞姫たちが舞う姿は、六条院の栄華を象徴する、幻のような美しさでした。しかし、夕霧の心は依然として雲居の雁ひとりにありました。\n\nEnglish: During the November Harvest Festival, the Gosechi dancers performed at court. Both the Inner Minister and Genji prepared magnificent displays to show their power. The sight of the dancers in their splendid robes was like a dream, yet Yugiri's heart remained steadfastly with Kumoi no Kari.","玉鬘の噂/Rumors of Tamakazura→14,前の場面へ戻る/Back→12",,,,,festive_music.mp3,dance_performance.jpg,,,
14,normal,"【玉鬘の発見と源氏の策 / Finding Tamakazura】\n\n原文：『夕顔の御娘の、筑紫にありけるを、……』\n\n現代文：ここで物語は新たな展開を迎えます。かつて源氏が愛し、悲劇的な死を遂げた夕顔の娘、玉鬘が九州から京に戻ってきたのです。源氏は彼女を自らの養女として迎え、六条院の「夏の町」に住まわせることにしました。源氏は彼女の美しさを利用して、宮廷内に新たな波紋を投げかけようと企みます。玉鬘の登場は、六条院の人間関係をさらに複雑にしていきます。\n\nEnglish: The story takes a new turn as Tamakazura, the daughter of Genji's lost love Yugao, returns to the capital from Kyushu. Genji adopts her and settles her in the Summer Quarter of Rokujo-in. He plans to use her remarkable beauty to stir new intrigues within the court.","内大臣との対比/Contrast with the Minister→15,前の場面へ戻る/Back→13",,,,,mystery_theme.mp3,tamakazura_intro.jpg,,,
15,normal,"【権力の絶頂：六条院の完成 / Peak of Power: Completion of Rokujo-in】\n\n原文：『この六条院の御造作、果てぬるさま、……』\n\n現代文：ついに六条院のすべての工事が完了しました。その壮大さと精巧さは、もはや個人の邸宅の域を超え、一つの都のようでした。源氏の権力は盤石となり、帝からも絶大な信頼を寄せられています。彼はこの邸宅で、自らの理想とする世界を完成させたのです。しかし、その完璧な美しさの裏側には、愛する女性たちの嫉妬や、次世代を担う若者たちの苦悩が静かに息づいていました。\n\nEnglish: Construction of the Rokujo-in was finally completed. Its scale and sophistication transcended a mere residence, resembling a miniature capital. Genji's power was now absolute. Yet, beneath this facade of perfection lay the quiet jealousies of his ladies and the struggles of the younger generation.","心の戦い：孤独な権力者 / Battle of the Heart: Lonely Ruler→16,前の場面へ戻る/Back→14",,,,,court_grand.mp3,rokujoin_complete.jpg,,,
16,battle,"【心の戦い：栄華の空虚 / Battle of the Heart: The Emptiness of Glory】\n\n現代文：すべてを手に入れたはずの源氏ですが、時折、言いようのない孤独感に襲われます。亡き人々への思慕、そして自らが築いたこの楽園がいつか消え去るのではないかという予感。この心の揺らぎを、彼は自らの意志で抑え込まねばなりません。栄華の極みで戦う相手は、自分自身の影です。\n\nEnglish: Despite having everything, Genji is occasionally struck by an inexpressible sense of loneliness. He reflects on those he has lost and fears that his paradise may one day vanish. At the peak of his glory, he must fight the shadows within his own soul.",戦う/Fight (Internal Conflict),栄華の影/Shadow of Glory,9,10,17,lonely_theme.mp3,sunset_palace.jpg,,,
17,normal,"【夕霧の昇進と希望 / Yugiri's Promotion and Hope】\n\n原文：『夕霧の君、ようやく位上がりて、……』\n\n現代文：学問に励み、実績を積み重ねた夕霧は、ついに五位へと昇進し、殿上人として認められるようになりました。彼の真面目な人柄と確かな実力は、当初彼を低く見ていた人々をも感服させました。源氏も内心では息子の成長を喜び、内大臣も少しずつ態度を軟化させ始めます。雲居の雁との再会への道が、かすかな光を帯びて見えてきました。\n\nEnglish: Through hard work and academic achievement, Yugiri was finally promoted to the Fifth Rank, earning his place among the courtiers. His integrity impressed even those who had doubted him. Genji secretly rejoiced in his son's growth, and the Minister began to soften his stance. A path to Kumoi no Kari seemed possible at last.","四季の町の宴 / Banquets of the Seasons→18,前の場面へ戻る/Back→16",,,,,success_theme.mp3,yugiri_promotion.jpg,,,
18,normal,"【六条院の饗宴 / The Banquet at Rokujo-in】\n\n現代文：六条院では連日のように華やかな宴が催されます。春の町の池に舟を浮かべ、楽を奏で、和歌を詠み交わす。そこには、四季の移ろいを慈しむ平安貴族の美意識が凝縮されています。提供される山海の珍味と美しい酒は、訪れる人々を陶酔させました。この豊穣なひとときは、源氏の物語における最も穏やかで美しい時間の一つです。\n\nEnglish: Banquets are held daily at Rokujo-in. Boats float on the ponds of the Spring Quarter, music fills the air, and poetry is exchanged. The refined aesthetic of the Heian nobility is on full display here. These moments represent one of the most peaceful and beautiful periods in Genji's life.","休息と食事/Rest and Feast→19,前の場面へ戻る/Back→17",,,,,festive_banquet.mp3,banquet_scene.jpg,!eat,,
19,normal,"【乙女の巻の結び / Conclusion of the Otome Chapter】\n\n原文：『げに、この世のものとも見えぬ、御住まひなり。……』\n\n現代文：「乙女」の巻は、源氏の権力と美の象徴である六条院の完成をもって、一つの頂点を迎えます。夕霧と雲居の雁の恋はまだ完全な決着を見ませんが、若者たちの成長と、源氏の円熟した政治力が鮮やかに描き出されました。この壮大な舞台が整ったことで、物語はさらなる複雑な人間模様へと突き進んでいくことになります。\n\nEnglish: The 'Otome' chapter reaches its climax with the completion of Rokujo-in, the ultimate symbol of Genji's power and aesthetic. While Yugiri's romance remains unresolved, his growth and Genji's mature authority are vividly depicted, setting the stage for even more complex human dramas.","次巻予告へ/To the Next Chapter Preview→20,前の場面へ戻る/Back→18",,,,,court_elegant.mp3,closing_scene.jpg,,,
