id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
1,normal,"【あらすじ/Summary】\n\n源氏亡き後の世を描く「宇治十帖」の幕開けです。薫（24歳）と匂宮（26歳）という対照的な二人の貴公子が登場します。光源氏の面影を追う人々の嘆きと、新しい世代の華やかな恋模様が交錯します。\n\nThis marks the beginning of the 'Ten Books of Uji,' depicting the world after Genji's passing. Two contrasting princes, Kaoru (24) and Niou (26), appear. The story intertwines the grief of those longing for Genji with the brilliant romances of the new generation.\n\n【登場人物/Characters】\n\n薫 (Kaoru): 源氏の末息子とされるが、実は柏木の子。生まれつき体に妙なる香りを持ちます。\n\n匂宮 (Niou No Miya): 今上天皇の第三皇子。薫に対抗して香を焚き染める情熱的な貴公子。\n\n【見どころ/Highlights】\n\n光源氏という巨大な太陽を失った平安貴族社会の静かな変容と、対照的な二人の友情と競い合いが見所です。\n\nThe subtle transformation of Heian court society after losing the sun-like Genji, and the rivalry between the two distinct heroes.",物語を始める/Begin the Story→2,,,,,court_theme.mp3,palace_gate.jpg,,,
2,normal,"【原文/Original Text】\n\n光り輝く日の御子、亡せたまひてのち、その御影をだにとどめおきたまはぬ、世の中の変はりゆくさま、いとどはかなくあはれなり。\n\n【現代語訳/Modern Translation】\n\n光り輝く源氏の君が亡くなってから、その面影を留める人すらいない世の中の移り変わりは、いよいよ儚く寂しいものです。誰もがその偉大な存在を惜しみ、虚無感に包まれていました。\n\n【English Translation】\n\nAfter the radiant Genji passed away, not even a shadow of his presence remained. The changing world felt increasingly fleeting and sorrowful. Everyone mourned the loss of that great existence, enveloped in a sense of emptiness.","薫の様子を見る/Observe Kaoru→3,匂宮の様子を見る/Observe Niou→4",,,,,sorrow.mp3,autumn_garden.jpg,,,
3,normal,"【原文/Original Text】\n\n薫る中将は、御身の匂ひ、いとやむごとなく、いづれの花の香ともわきがたきを、風のつてにだに聞きつけては、人の御心もとまらぬはなかりけり。\n\n【現代語訳/Modern Translation】\n\n薫の中将は、生まれつき体から放たれる香りが極めて尊く、どの花の香りとも区別がつかないほど素晴らしい。風に乗ってその香りが漂うだけで、心惹かれない者はいないのでした。\n\n【English Translation】\n\nThe fragrance emanating from Kaoru's body was extraordinarily noble, so exquisite that it could not be distinguished from any flower. Whenever the wind carried his scent, there was no one whose heart was not captured by it.","さらに読み進める/Read Further→5,前に戻る/Back→2",,,,,calm_wind.mp3,kaoru_room.jpg,,,
4,normal,"【原文/Original Text】\n\n兵部卿宮は、薫る君の匂ひに劣らじと、名香を選び、焚きものに心を尽くしたまふ。そのにほひ、いとめでたく、世の人もてなやみたまふ。\n\n【現代語訳/Modern Translation】\n\n匂宮は、薫の自然な香りに負けまいと、名香を選び抜き、衣服に香を焚き染めることに心血を注いでいらっしゃいます。その香りは大変素晴らしく、世間の評判となっていました。\n\n【English Translation】\n\nNiou, determined not to be outdone by Kaoru's natural scent, selected the finest incense and devoted himself to perfuming his robes. The resulting fragrance was so marvelous that it became the talk of the town.","さらに読み進める/Read Further→5,前に戻る/Back→2",,,,,scent_palace.mp3,niou_room.jpg,,,
5,normal,"【現代語訳/Modern Translation】\n\n二人の若者は親友でありながら、常に競い合う関係にありました。薫は己の出生に疑念を抱き、仏道への憧れを強めています。一方、匂宮は華やかな恋の噂に事欠きません。平安の春は、この二人を中心に回り始めます。\n\n【English Translation】\n\nThough the two youths were close friends, they were always in competition. Kaoru, harboring doubts about his birth, felt a growing yearning for the Buddhist path. Meanwhile, Niou was never short of rumors regarding his flamboyant romances. The Heian spring began to revolve around these two.","休息を取る/Take a Rest→6,宮中の様子へ/To the Palace→7",,,,,spring_theme.mp3,garden_pond.jpg,,,
6,normal,"【現代語訳/Modern Translation】\n\n宮中の片隅で、静かに茶を飲み、果物を食して一息つきます。華やかな宮廷生活の裏側で、彼らは何を思うのでしょうか。食料を消費して体力を回復させ、次の物語へ備えましょう。\n\n【English Translation】\n\nIn a corner of the palace, take a moment to breathe while drinking tea and eating fruit. What do they think behind the scenes of the brilliant court life? Consume food to restore strength and prepare for the next tale.",次へ進む/Proceed→7,,,,,,,!eat,,
7,battle,【心の葛藤/Inner Conflict】\n\n薫は、実の父が柏木であることを薄々感じており、自らの存在そのものに罪悪感を抱いています。この鬱屈とした感情が、彼の心を苛みます。この苦しみに打ち勝たねばなりません。\n\nKaoru vaguely senses that his biological father is Kashiwagi and feels a sense of guilt regarding his own existence. This gloomy emotion torments his heart. He must overcome this suffering.,葛藤と戦う/Fight the Conflict,鬱屈した心/Gloomy Heart,7,8,8,conflict_bgm.mp3,dark_room.jpg,,,
8,normal,"【現代語訳/Modern Translation】\n\n心の暗雲を払いのけ、薫は再び公務に励みます。冷泉院や女三の宮への配慮を欠かさず、周囲からはその誠実さを称えられます。しかし、彼の心の奥底にある孤独は、誰にも癒せません。\n\n【English Translation】\n\nCasting aside the dark clouds in his heart, Kaoru rededicates himself to his public duties. He remains attentive to Reizei-in and Onna San no Miya, earning praise for his sincerity. However, the loneliness deep within his heart remains unhealed by anyone.","物語を追う/Follow the Story→9,前に戻る/Back→5",,,,,serene.mp3,palace_hall.jpg,,,
9,normal,"【現代語訳/Modern Translation】\n\n一方、匂宮は美しい姫君たちの噂を聞きつけては、積極的に文を贈ります。彼の情熱は留まるところを知らず、その奔放な振る舞いは、真面目な薫とは対照的な魅力として映りました。\n\n【English Translation】\n\nMeanwhile, Niou, upon hearing rumors of beautiful ladies, proactively sends them letters. His passion knows no bounds, and his unrestrained behavior appears as a charm contrasting with the serious Kaoru.","恋の噂を聞く/Hear Love Rumors→10,前に戻る/Back→8",,,,,festive.mp3,veranda.jpg,,,
10,normal,"【現代語訳/Modern Translation】\n\n紅葉の季節となり、宮中では盛大な宴が開かれます。薫と匂宮の二人が並ぶ姿は、まるで絵画のような美しさです。人々は源氏の再来を喜びつつも、新しい時代の息吹を感じていました。\n\n【English Translation】\n\nAs the season of autumn leaves arrives, a grand banquet is held in the palace. The sight of Kaoru and Niou standing side by side is as beautiful as a painting. People rejoiced at the second coming of Genji while feeling the breath of a new era.","宴に参加する/Join the Banquet→11,前に戻る/Back→9",,,,,banquet_music.mp3,autumn_leaves.jpg,,,
11,normal,"【現代語訳/Modern Translation】\n\n宴の席で、薫はふと寂しげな表情を見せます。多くの人々に囲まれながらも、彼は自分だけの真実を求めて彷徨っているかのようです。その姿は、多くの女性たちの心をさらに惹きつけました。\n\n【English Translation】\n\nAt the banquet, Kaoru suddenly shows a lonely expression. Despite being surrounded by many people, he seems to be wandering in search of his own truth. This sight further attracted the hearts of many women.","休息する/Rest→12,次へ/Next→13",,,,,,,!eat,,
12,normal,"【現代語訳/Modern Translation】\n\n夜も更け、宴の喧騒が収まった頃、薫は一人庭園を眺めます。月明かりに照らされた彼は、この世の者とは思えぬほど高潔に見えました。静かな時間が流れていきます。\n\n【English Translation】\n\nAs the night deepens and the bustle of the banquet subsides, Kaoru gazes at the garden alone. Illuminated by the moonlight, he looked so noble as if he did not belong to this world. Quiet time flows by.","庭を散策する/Walk the Garden→13,前に戻る/Back→11",,,,,moonlight.mp3,moon_garden.jpg,,,
13,normal,"【現代語訳/Modern Translation】\n\n「匂兵部卿」の巻では、これからの宇治十帖を彩る主要な登場人物の性格と、その対比が鮮明に描かれました。光なき後の世を生きる若者たちの物語は、ここから本格的に動き出します。\n\n【English Translation】\n\nIn the chapter 'Niou Hyobukyo,' the personalities and contrasts of the main characters who will color the upcoming Uji chapters were vividly depicted. The story of the youths living in the world after the light begins in earnest from here.","終盤へ/Towards the End→14,前に戻る/Back→12",,,,,intro_theme.mp3,palace_hall.jpg,,,
14,battle,【心の葛藤/Inner Conflict】\n\n匂宮もまた、自らの情熱が引き起こす騒動や、薫への拭いきれない対抗心に苦悩することがあります。若さゆえの焦燥感が、彼を襲います。この衝動を制御しなければなりません。\n\nNiou also suffers from the troubles caused by his own passion and an indelible sense of rivalry toward Kaoru. The impatience of youth attacks him. He must control this impulse.,情熱を制御する/Control the Passion,若き焦燥/Youthful Impatience,6,10,15,conflict_bgm.mp3,fire_light.jpg,,,
15,normal,"【現代語訳/Modern Translation】\n\n葛藤を乗り越え、二人の友情はより深いものとなりました。彼らは互いの違いを認めつつ、同じ高みを目指す同志として、平安の世を駆け抜けていく決意を新たにします。\n\n【English Translation】\n\nOvercoming the conflict, the friendship between the two became deeper. While acknowledging each other's differences, they renewed their determination to run through the Heian era as comrades aiming for the same heights.","物語を閉じる/Close the Story→16,前に戻る/Back→13",,,,,friendship.mp3,dawn_sky.jpg,,,
16,end,"【次巻予告/Next Chapter Preview】\n\n次巻「紅梅（こうばい）」では、真木柱の夫であった按察使大納言（紅梅大納言）の一家の物語が描かれます。亡き柏木の弟である彼の、子供たちの将来を案じる親心と、新たな縁談の行方が見所です。\n\nIn the next chapter, 'Kobai (The Secret Love),' the story of the family of Kobai Dainagon (the brother of the late Kashiwagi) is depicted. The focus is on a father's heart worrying about his children's future and the direction of new marriage proposals.\n\n【見どころ/Highlights】\n\n薫や匂宮を婿に迎えようとする権力争いや、雅な贈答歌のやり取りが物語を彩ります。お楽しみに。\n\nThe power struggles to welcome Kaoru or Niou as sons-in-law and the exchange of elegant poems will color the story. Please look forward to it.",おわり/End,,,,,clear_fanfare.mp3,plum_blossom.jpg,,,
