id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
1,normal,"【あらすじ/Summary】\n\n柏木が亡くなり、その兄弟である紅梅大納言が物語の中心となります。彼は亡き真木柱との間に生まれた娘たち（大君・中君）の縁組に奔走します。特に権勢を振るう匂宮を婿に迎えようと画策しますが、宮の心はどこか上の空です。\n\n【登場人物と年齢/Characters and Ages】\n\n紅梅大納言：40代半ば。按察使大納言。\n匂宮：14歳前後。今上帝の三の宮。\n大君・中君：紅梅の娘たち。\n\n【見どころ/Highlights】\n\n早春の梅の香りと共に綴られる、親の熱心すぎる縁談工作と、若き宮の風流なかわし合い。平安貴族の優雅な社交の裏にある、親心と打算の交錯が見どころです。\n\nAt the start of spring, the story focuses on the Kobai Dainagon (the late Kashiwagi's brother). He tries to marry his daughters to the influential Prince Niou. The vivid descriptions of plum blossoms and the subtle exchange of poems define this chapter.\n\n",読み進める (Read on)→2,,,,,spring_theme.mp3,palace_garden.jpg,,,
2,normal,"【原文/Original】\n\n按察使大納言と聞こえしは、故致仕の大臣の三男なり。中宮の御おとうとにて、いとやむごとなく、時めきたまふ。昔の、紅梅にことよせし君なれば、そのころより御名も流れ、さる方に心もとまりて、世の聞こえもなまめきたまへり。\n\n【現代語訳/Modern Japanese】\n\n按察使大納言と呼ばれている方は、亡き太政大臣（頭中将）の三男です。中宮（明石の姫君）の弟にあたり、非常に高貴で、時流に乗って栄えていらっしゃいます。かつて紅梅の枝に託して歌を詠んだあの方は、その頃からその名が広まり、風流なことに心を寄せて、世間の評判も優雅でいらっしゃいました。\n\n【English Translation】\n\nThe Lord of Kobai, the third son of the late Minister, was now a person of great influence and prestige. Known for his refined taste since the days of the famous plum blossom episode, he lived a life of elegance as the brother of the Empress.\n\n","邸を歩く (Walk through the estate)→3,前の場面へ (Previous scene)→1",,,,,spring_theme.mp3,heian_room.jpg,,,
3,normal,"【原文/Original】\n\n二月つごもりがたの、風うち吹きて、梅の散り過ぐるほど、空のけしきいとなまめかしく、霞みわたれるに、按察使大納言、二の宮の御もとに、この紅梅のいと濃きが、いとさかりなるを、一枝折りて、御文つけてたてまつりたまふ。\n\n【現代語訳/Modern Japanese】\n\n二月の末、風が吹いて梅の花が散り急ぐ頃、空の様子はひどく優美に霞みわたっています。按察使大納言は、匂宮（二の宮）のもとに、この紅梅の大層色の濃い、今が盛りと咲き誇る枝を一本折り、お手紙を添えて差し上げなさいました。春の訪れを感じさせるその色彩は、大納言の期待の表れでもありました。\n\n【English Translation】\n\nToward the end of the second month, as a gentle breeze scattered the plum blossoms, the sky grew soft with haze. The Lord of Kobai sent a branch of deep-colored, blooming plum to Prince Niou, accompanied by a formal letter.\n\n","歌を詠む (Compose a poem)→4,前の場面へ (Previous scene)→2",,,,,spring_theme.mp3,plum_tree.jpg,,,
4,normal,"【原文/Original】\n\n「花の香を　しるべにだにも　訪ねこよ　しるべしるなる　宿の紅梅」\n\n【現代語訳/Modern Japanese】\n\n「せめて花の香りを道しるべにしてでも、訪ねて来てください。あなたのことをよく知っている、この家の紅梅が咲いているのですから。」という歌を贈りました。大納言は、匂宮が自分の娘（大君）に関心を持ってくれることを切に願っていました。かつての縁を頼りに、若き宮を誘い出そうとする老練な誘いでした。\n\n【English Translation】\n\n'Let the scent of these flowers guide your steps to my house, where the plum blossoms you know so well are in bloom.' This poem was an invitation for the Prince to visit his daughters.\n\n","宮の返事を聞く (Listen to the Prince)→5,前の場面へ (Previous scene)→3",,,,,spring_theme.mp3,scroll.jpg,,,
5,normal,"【原文/Original】\n\n宮は、なまめかしく書きまぜて、御返りあり。「いづれの香をか、しるべにすべき。あやふくもあるかな」と、ほのめかしたまへり。いとどしく心もとなくて、大納言は、なほもよほしきこえたまふ。\n\n【現代語訳/Modern Japanese】\n\n匂宮は、優雅に筆を混ぜてお返事をなさいました。「どの香りを道しるべにすればよいのでしょうか。迷ってしまいそうで危ういことです」と、はぐらかすような気配を見せられます。大納言はますますもどかしくなり、さらにお誘いを続けようとなさいます。\n\n【English Translation】\n\nPrince Niou replied with a playful air, 'Which scent should I follow? I fear I might lose my way.' His elusive response only made the Lord of Kobai more eager to secure the match.\n\n","思案に暮れる (Lost in thought)→6,前の場面へ (Previous scene)→4",,,,,court_music.mp3,palace_corridor.jpg,,,
6,battle,"【心の葛藤/Internal Conflict】\n\n紅梅大納言の心の内では、親としての焦燥感と、宮への畏敬の念が激しくぶつかり合っています。世間体、娘の幸せ、そして自家の繁栄。これらが複雑に絡み合い、彼の心を揺さぶります。この焦燥を打ち消し、冷静さを取り戻さねばなりません。\n\nWithin the heart of the Lord of Kobai, the anxiety of a father and respect for the Prince clash. He must overcome his own impatience to maintain his dignity.\n\n",自分を律する (Regulate oneself),焦燥の影 (Shadow of Impatience),5,10,7,battle_theme.mp3,foggy_garden.jpg,,,
7,normal,"【原文/Original】\n\n大納言、御前に侍りたまふほど、御遊びなどありて、いと興あるを、かの御方々の御ことを、聞こえ出でたまふ。「いづれをか、すぐれたりと見分くべき。あやふく侍る」など、宮ののたまふを、大納言はいとうれしく聞きたまふ。\n\n【現代語訳/Modern Japanese】\n\n大納言が御前に伺候している時、合奏などが催されて大変趣深い様子でした。そこで大納言は、娘たちのことを話題に出されます。宮が「どちらの娘さんが優れているのか見分けがつきません。迷ってしまいますね」と仰るのを、大納言は非常に嬉しくお聞きになります。\n\n【English Translation】\n\nDuring a musical gathering, the Lord of Kobai brought up the subject of his daughters. The Prince's lighthearted remark about not being able to choose between them filled the Lord with hope.\n\n","宴に加わる (Join the banquet)→8,前の場面へ (Previous scene)→6",,,,,festive_music.mp3,banquet_hall.jpg,,,
8,normal,"【宴の席/The Feast】\n\n宴の席には豪華な肴と、香ばしい飲み物が用意されました。大納言は宮の気を引くため、細心の注意を払ってもてなします。場の空気は和やかで、春の夜が更けていきます。\n\nAt the banquet, fine delicacies and drinks were served. The atmosphere was pleasant as the spring night deepened.\n\n","食事を楽しむ (Enjoy the meal)→9,前の場面へ (Previous scene)→7",,,,,festive_music.mp3,food_table.jpg,!eat,,
9,normal,"【原文/Original】\n\n中君、いとをかしげなるさまして、琴弾きたまふ。大君は、心ばへおとなしく、静かなるさまして、ひきかへたるも、いとあはれなり。宮は、中君の御声を、いとしるく聞きわかしたまひて、心を動かしたまふ。\n\n【現代語訳/Modern Japanese】\n\n中君は、とても可愛らしい様子でお琴をお弾きになります。大君は気立てが大人びて、静かな様子でいらっしゃる。対照的な二人の様子は、実にしみじみと趣があります。匂宮は、中君の弾く音色をはっきりと聞き分け、その風雅な才能に心を動かされます。\n\n【English Translation】\n\nThe younger daughter played the koto beautifully, while the elder sister exuded a quiet, mature charm. The Prince was particularly moved by the distinctive and talented touch of the younger sister.\n\n","音色に聞き入る (Listen to the koto)→10,前の場面へ (Previous scene)→8",,,,,koto_music.mp3,lady_screen.jpg,,,
10,normal,"【原文/Original】\n\n大納言の北の方、真木柱の君も、この御縁のゆゑに、いと心をつくしたまふ。亡き父大臣の御ことを思ひ出でて、この宮の、いとよう似たまへるを、あはれに見たてまつりたまふ。薫物など、いみじう心して合はせたまへり。\n\n【現代語訳/Modern Japanese】\n\n大納言の北の方である真木柱の君も、この縁談のために大変心をお尽くしになっています。亡き父（髭黒の大将）のことを思い出し、この匂宮が父にとてもよく似ていらっしゃるのを、感慨深く拝見なさいます。宮を迎えるための薫物（お香）なども、非常に心を込めて調合なさいました。\n\n【English Translation】\n\nMakibashira, the wife of the Lord, also devoted herself to this match. Seeing the Prince reminded her of her late father, and she carefully prepared the finest incense to welcome him.\n\n","香りを嗅ぐ (Smell the incense)→11,前の場面へ (Previous scene)→9",,,,,calm_theme.mp3,incense_burner.jpg,,,
11,normal,"【原文/Original】\n\n世の中の人の、この御仲らひを、いかが見るらむと、大納言はつつましう思へど、宮の御けしき、いとなまめかしく、あてはかなるを、いかでさるべきものと思ひ定めたまへり。\n\n【現代語訳/Modern Japanese】\n\n世間の人々が、この縁談をどのように見ているだろうかと、大納言は遠慮がちに思っています。しかし、匂宮のご様子が非常に優雅で気品に満ちているので、なんとしてもこの縁組みを成し遂げたいと決意を固められました。\n\n【English Translation】\n\nThough the Lord of Kobai worried about public opinion regarding his persistence, the Prince's undeniable nobility made him more determined than ever to finalize the union.\n\n","覚悟を決める (Prepare oneself)→12,前の場面へ (Previous scene)→10",,,,,calm_theme.mp3,study_room.jpg,,,
12,battle,"【心の葛藤/Internal Conflict】\n\nしかし、匂宮の心は捕らえどころがありません。宮はただ風流を楽しんでいるだけなのか、それとも真剣なのか。大納言の胸中に、再び「疑念」という魔物が忍び寄ります。娘たちの将来を背負う者として、この不安に打ち勝たねばなりません。\n\nIs the Prince serious, or just playing? Doubt creeps into the Lord's mind. He must overcome this uncertainty for his daughters' sake.\n\n",疑念を払う (Dispel doubt),忍び寄る疑念 (Creeping Doubt),6,12,13,battle_theme.mp3,dark_corridor.jpg,,,
13,normal,"【原文/Original】\n\n春の夜の月、いとあかくさし出でて、梅の香もいとど立ちまさりゆく。宮は、忍びやかに御方々をのぞきたまひて、そのさまのいとなまめかしきを、あはれなりと思ひたまふ。\n\n【現代語訳/Modern Japanese】\n\n春の夜の月が、とても明るく差し込んできました。梅の香りはますます強く漂います。匂宮は、密かに娘たちの部屋を垣間見なさって、その様子が非常に優美であるのを、しみじみと愛らしくお思いになります。\n\n【English Translation】\n\nAs the spring moon rose bright and the scent of plum blossoms intensified, the Prince stole a glimpse of the ladies. He found their graceful presence truly touching.\n\n","静寂を感じる (Feel the silence)→14,前の場面へ (Previous scene)→12",,,,,night_theme.mp3,moon_view.jpg,,,
