id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
1,normal,"【あらすじ/Summary】\n\nいづれの御時にか、女御、更衣あまたさぶらひたまひけるなかに、いとやむごとなき際（きは）にはあらぬが、すぐれて時めきたまふありけり。\n\nどの天皇の御代であったか、女御や更衣が大勢お仕えしていたなかに、それほど高い身分ではないのに、格別に帝のご寵愛を受けている方がおられた。\n\nIn a certain reign, there were many ladies-in-waiting, Consorts and Intimates. Among them was one who, though not of high rank, enjoyed the Emperor's favor more than anyone else.\n\n【登場人物/Characters】\n\n桐壺帝 (Emperor Kiritsubo): 40s\n桐壺更衣 (Lady Kiritsubo): 20s\n光源氏 (Hikaru Genji): 0-12\n\n【見どころ/Highlights】\n\n身分を超えた愛とその悲劇。光源氏の誕生と臣籍降下。\nTragic love transcending rank; Genji's birth and descent to commoner status.",物語を読み進める/Begin the story→2,,,,,court_music.mp3,palace_gate.jpg,,,
2,normal,"【原文/Original】\n\nはじめより我はと思ひ上がりたまへる御方々、めざましきものにおとしめ、そねみたまふ。同じほど、それより下（した）らふの更衣たちは、ましてやすからず。\n\n【現代語訳/Modern Translation】\n\n最初から「我こそは」と自負していらした高貴な身分の方々は、彼女を目障りな新参者として疎み、嫉妬なさる。同等、あるいはそれ以下の更衣たちは、なおさら心穏やかではない。\n\n【English】\n\nThose high-born ladies who had expected to have the Emperor's love all to themselves looked down on her with resentment. The ladies of lower rank were even more distressed by her presence.\n\n【描写/Description】\n\n宮中の廊下には冷ややかな視線が満ち、桐壺更衣の歩む先には常に悪意の囁きが響いています。愛されることが罪となる、美しくも残酷な世界の幕開けです。その孤独は、後の光源氏の運命を予感させます。\n\nIn the palace corridors, cold glares and malicious whispers followed Lady Kiritsubo. In this beautiful yet cruel world, being loved became a sin. Her loneliness foreshadowed Genji's destiny.","次へ/Next→3,戻る/Back→1",,,,,court_music.mp3,corridor.jpg,,,
3,normal,"【原文/Original】\n\n朝夕の宮仕へにつけても、人の心をのみ動かし、恨みを負ふ積もりにやありけむ、いとあつしくなりゆき、もの心細げに里がちなるを、いよいよあかずあはれなるものに思ほして、人のそしりをもえ憚らせたまはず。\n\n【現代語訳/Modern Translation】\n\n朝晩の宮仕えにつけても、人々の心を波立たせ、恨みを買い続けた報いであろうか、彼女はひどく病気がちになり、心細そうに実家へ帰ることが多くなったが、帝はますます彼女を愛おしく思われ、周囲の非難を気に留めることもなさらなかった。\n\n【English】\n\nPerhaps because she had stirred up such hatred in her daily service, she grew increasingly ill. She spent more time at her family home, feeling lonely. The Emperor, finding her even more precious, ignored all criticism.\n\n【描写/Description】\n\n帝の愛が深まれば深まるほど、更衣の体は削られていきます。権力争いの渦中で、ただ一つの愛に縋る二人の姿は、どこか痛々しく、危うい均衡の上に立っていました。\n\nThe deeper the Emperor's love grew, the more the Lady's health declined. Clinging to their love amidst power struggles, the two stood on a precarious and painful balance.","次へ/Next→4,戻る/Back→2",,,,,sad_melody.mp3,bedroom.jpg,,,
4,normal,"【休憩/Resting Point】\n\n更衣の心身は限界に近いですが、帝から贈られた甘い菓子や、実家での静かな食事が、わずかながらに彼女を支えています。\n\nLady Kiritsubo's body and mind are near their limit, but sweets from the Emperor and quiet meals at home provide a brief respite.\n\n【食事/Meal】\n\n「食料」を消費して体力を回復できます。\nYou can consume 'Food' to recover HP.","次へ/Next→5,戻る/Back→3",,,,,calm_ambient.mp3,garden.jpg,!eat,,
5,battle,"【葛藤/Conflict】\n\n【原文/Original】\n\n世の例（ためし）にもなりぬべき御もてなしなり。上達部（かんだちめ）、上人（うへびと）なども、あいなく目をそばめつつ、いとまばゆき人の御おぼえなり。\n\n【現代語訳/Modern Translation】\n\n世間の語り草になりそうなほどのご寵愛ぶりである。高官たちも、不快そうに目を逸らし、眩しすぎて見ていられないほどのお気に入りであった。\n\n【English】\n\nThe Emperor's attention was so extraordinary that it promised to become a legend. Even the high officials averted their eyes, finding his favoritism blindingly excessive.\n\n【心の戦い/Mental Battle】\n\n周囲の冷笑と、帝の過剰な愛による重圧が、更衣の心に襲いかかります。彼女は自らの存在が帝の権威を傷つけているのではないかという罪悪感と戦わねばなりません。\n\nThe pressure of social scorn and the Emperor's overwhelming love weighs heavily on her. She must fight the guilt of potentially damaging his authority.",戦う/Fight,周囲の嫉妬/Social Jealousy,7,12,6,tension.mp3,court.jpg,,,
6,normal,"【原文/Original】\n\nかかるほどに、あやしく光り輝くばかりの御子の誕生（うまれ）たまひぬ。一の皇子は、右大臣の女御の御腹にて、寄せ重く、疑ひなき儲けの君と世に思ひ聞こゆれど、この御子の光りうるはしきには並びたまふべくもあらざりければ、私（わたくし）のものに思ほして、いみじういつくしみたまふ。\n\n【現代語訳/Modern Translation】\n\nそうこうするうちに、不思議なほど光り輝くばかりの皇子が誕生された。第一皇子は右大臣の娘である女御がお生みになった子で、後ろ盾も強く、疑いなく皇太子になる方だと世間では思われていたが、この第二皇子の光り輝く美しさには到底及ばなかったため、帝はこの子を秘蔵の宝として格別に可愛がられた。\n\n【English】\n\nIn time, a son was born, so beautiful that he seemed to radiance light. Though the first son, born to the Kokiden Consort, was favored to be the Heir, he could not match the brilliance of this new prince.\n\n【描写/Description】\n\n赤子の産声は、祝福と同時に新たな争いの火種となりました。あまりの美しさに「光る君」と呼ばれることになるこの幼子は、母の命を削ってこの世に現れたのです。\n\nThe infant's first cry brought both blessings and the seeds of new conflict. This child, destined to be called 'Hikaru Genji,' arrived at the cost of his mother's life force.","次へ/Next→7,戻る/Back→5",,,,,festival.mp3,nursery.jpg,,,
7,normal,"【原文/Original】\n\n更衣、はかなく亡くなりたまひぬ。帝の御かなしみ、例（ためし）なきまでにて、あなかま、ともかくも言ふべき際（きは）ならず。\n\n【現代語訳/Modern Translation】\n\n更衣は、あっけなく亡くなってしまった。帝の悲しみようは例えようもなく、誰も口を出すことのできないほどであった。\n\n【English】\n\nLady Kiritsubo passed away all too soon. The Emperor's grief was unparalleled, so profound that no one dared to utter a word of consolation.\n\n【描写/Description】\n\n愛が深すぎたゆえの悲劇。桐壺更衣は、幼い皇子を残して煙となって消えていきました。帝の部屋には、彼女が使っていた品々だけが虚しく残り、秋の風が吹き抜けます。\n\nA tragedy born from excessive love. Lady Kiritsubo vanished like smoke, leaving the young prince behind. Only her belongings remained in the Emperor's room, as the autumn wind whistled through.","次へ/Next→8,戻る/Back→6",,,,,requiem.mp3,autumn_field.jpg,,,
8,normal,"【原文/Original】\n\n靫負（ゆげひ）の命婦（みゃうぶ）、更衣の実家へ使はさる。野脇（のわき）立ちて、いと心細き夕暮れに、母君のなげき、いふかたなし。\n\n【現代語訳/Modern Translation】\n\n靫負の命婦が、更衣の実家へ使いに出された。台風のような風が吹き、ひどく心細い夕暮れ時に、残された母君の嘆きは言葉に尽くせぬものであった。\n\n【English】\n\nThe messenger Myobu was sent to the late lady's home. On a lonely evening as a gale blew, the mother's lamentation was beyond words.\n\n【描写/Description】\n\n荒れ果てた庭に萩の花が散り、亡き娘を想う老いた母の姿。帝からの伝言を預かった命婦も、涙を禁じ得ません。失われた命は二度と戻らず、ただ思い出だけが人々を苛みます。\n\nBush clover petals scattered in the desolate garden where the aging mother mourned. Even the messenger Myobu could not hold back her tears. Life lost never returns; only memories remain to haunt the living.","次へ/Next→9,戻る/Back→7",,,,,sad_melody.mp3,ruined_house.jpg,hp-1,,
9,normal,"【原文/Original】\n\n「鈴虫の声の限りを尽くしても、長き夜（よ）あかずふる涙かな」と、母君の詠みたまへる。\n\n【現代語訳/Modern Translation】\n\n「鈴虫が声を限りに鳴き続けるように、私もこの長い夜、夜通し涙を流し続けております」と、母君はお詠みになった。\n\n【English】\n\n'Like the bell-cricket crying with all its might, I shed endless tears through the long night,' the mother composed in her poem.\n\n【描写/Description】\n\n歌を交わすことでしか癒えない悲しみがあります。言葉に託された情念は、時を超えて現代の私たちにもその痛みを伝えてきます。暗い部屋で、虫の音だけが響いています。\n\nSome sorrows can only be soothed through poetry. The emotions entrusted to words transcend time, conveying their pain to us today. In the dark room, only the sound of insects resonates.","次へ/Next→10,戻る/Back→8",,,,,nature_ambient.mp3,night_view.jpg,,,
10,battle,"【葛藤/Conflict】\n\n【原文/Original】\n\n弘徽殿（こきでん）の女御は、なほこの皇子を憎みたまふ。「いづれの隙（ひま）にか、また若宮をだに」と思ほし急ぐらむかし。\n\n【現代語訳/Modern Translation】\n\n弘徽殿の女御は、相変わらずこの若君（光源氏）を憎んでおいでになる。「どのタイミングで、この若君を追い落としてやろうか」と、手ぐすね引いて待っていらっしゃるのであろう。\n\n【English】\n\nThe Kokiden Consort continued to hate the young prince. She watched and waited for any opportunity to undermine him.\n\n【心の戦い/Mental Battle】\n\n母を亡くした幼い源氏。しかし、宮廷は安息の地ではありません。弘徽殿の女御の冷酷な敵意から、自らの身を守らねばなりません。\n\nYoung Genji has lost his mother, but the palace is no sanctuary. He must survive the cold hostility of the Kokiden Consort.",戦う/Fight,弘徽殿の敵意/Kokiden's Hostility,8,15,11,tension.mp3,palace_hall.jpg,,,
