id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
1,normal,"【あらすじ/Summary】\n落葉の宮に深く執心する夕霧は、彼女の母・一条御息所の病死を機に、いよいよ強引に思いを遂げようとします。本妻の雲居の雁は嫉妬に狂い、家庭内は修羅場と化します。\n\n【登場人物・年齢/Characters】\n夕霧（30歳前後）：源氏の長男。生真面目だが恋に溺れる。\n雲居の雁（31歳前後）：夕霧の正妻。子だくさんの母。\n落葉の宮：故柏木の未亡人。\n\n【見どころ/Highlights】\n夕霧と雲居の雁の激しい夫婦喧嘩と、平安貴族の執念の対比。\n\nEnglish:\nYugiri, deeply obsessed with Ochiba no Miya, attempts to force his affections following the death of her mother. His legal wife, Kumoi no Kari, becomes consumed with jealousy, leading to domestic turmoil. This chapter highlights the intense marital conflict between Yugiri and Kumoi no Kari.",物語を始める/Begin Story→2,,,,,court_music.mp3,heian_room.jpg,,,
2,normal,"「一条御息所の崩御」\n【原文】御息所、心地いと苦しうなりて、はかなく亡くなりたまひぬ。宮、いとど世の中を思ひ疎みたまふ。\n【現代文】一条御息所は病状が悪化し、はかなく亡くなってしまいました。娘の落葉の宮は、母を失った悲しみから、ますますこの世を疎ましく思うようになります。夕霧は弔問に訪れますが、その心には不純な恋心が同居していました。\n\nEnglish:\nIchijo no Miyasudokoro passed away after her illness worsened. Princess Ochiba, grief-stricken by the loss of her mother, grew even more weary of the world. Yugiri paid a visit to offer his condolences, yet his heart harbored impure romantic feelings alongside his sympathy.","弔問に訪れる/Visit for condolences→3,前の場面へ/Previous scene→1",,,,,funeral_koto.mp3,garden.jpg,,,
3,normal,"「夕霧の強引な接近」\n【原文】霧深き朝に、夕霧の右大将は宮の御許に忍び入りたまふ。露けき袖をことさらに濡らして。\n【現代文】霧の深い朝、夕霧は人目を忍んで落葉の宮の寝所に踏み込みます。わざと露に濡らした袖を見せ、同情を引こうとする手管は、かつての生真面目な彼からは想像もできない執拗なものでした。宮は困惑し、ただ泣き沈むばかりです。\n\nEnglish:\nOn a misty morning, Yugiri, the Right Chief General, sneaked into the Princess's quarters. He deliberately soaked his sleeves with dew to evoke her sympathy, a persistent tactic unimaginable from his formerly serious self. The Princess, confused and overwhelmed, could do nothing but weep.","宮に訴えかける/Appeal to the Princess→4,前の場面へ/Previous scene→2",,,,,misty_morning.mp3,misu.jpg,,,
4,battle,"「良心の呵責との戦い」\n【原文】心ひとつに煩ふことは、いと多かり。人聞きも恥づかしく、正しき道に背くわが身を責めたまふ。\n【現代文】夕霧の心の中で、理性と情欲が激しくぶつかり合います。親友・柏木の遺した妻を奪おうとする背徳感。世間の噂、そして何より己の正義感が、彼自身を鋭く責め立てます。これは物理的な敵ではなく、彼自身の心が生み出した修羅との戦いです。\n\nEnglish:\nYugiri's heart was torn between reason and passion. The guilt of trying to take the widow of his best friend, Kashiwagi, weighed heavily on him. He felt the sting of public gossip and his own sense of justice. This was a battle with the demons of his own conscience.",心の葛藤に打ち勝つ/Overcome the conflict,心の葛藤/Internal Conflict,7,8,5,battle_koto.mp3,inner_mind.jpg,,,
5,normal,"「休息と食事」\n【原文】供の者どもにも、物など食はせたまふ。いと、いかめしき饗応なり。\n【現代文】騒動の合間に、夕霧は供の者たちに食事を与え、自らも少しの休息を取ります。緊張感漂う邸内でも、食事の儀式は欠かされません。食糧を消費して、英気を養いましょう。\n\nEnglish:\nAmidst the turmoil, Yugiri provided food for his attendants and took a short rest himself. Even in a house filled with tension, the ritual of dining was maintained. Consume food to restore your energy.",体力を回復する/Restore health→6,,,,,peaceful_koto.mp3,dining.jpg,!eat,,
6,normal,"「雲居の雁の不審」\n【原文】雲居の雁は、大将の御ありさまを、いと怪しう思ひたまふ。夜離れの多くなるを、嘆きたまふ。\n【現代文】夕霧の正妻・雲居の雁は、夫の不審な外出が続くことに気づきます。かつては誠実だった夫が、今や嘘を重ねて落葉の宮のもとへ通っている。彼女の心には、冷たい怒りと悲しみが積もっていきます。\n\nEnglish:\nKumoi no Kari, Yugiri's wife, became suspicious of her husband's strange behavior. Her once faithful husband was now telling lies to visit Princess Ochiba. Her heart began to fill with cold anger and profound sadness.","家に戻る/Return home→7,前の場面へ/Previous scene Japan→5",,,,,silent_tension.mp3,mansion.jpg,,,
7,normal,"「手紙の奪い合い」\n【原文】宮よりの手紙を、雲居の雁、ひき奪ひたまふ。見じとすれど、心もとなうて。\n【現代文】夕霧が隠し持っていた落葉の宮からの手紙を、雲居の雁が隙を突いて奪い取ります。夕霧は慌てて取り返そうとしますが、彼女は断固として離しません。夫婦の間の信頼は、紙一枚のやり取りによって崩壊しようとしています。\n\nEnglish:\nKumoi no Kari snatched away a letter from Princess Ochiba that Yugiri had been hiding. Yugiri frantically tried to take it back, but she refused to let go. The trust between husband and wife was on the verge of collapsing over a single piece of paper.","妻をなだめる/Calm your wife→8,前の場面へ/Previous scene→6",,,,,clash_of_hearts.mp3,veranda.jpg,,,
8,battle,「雲居の雁の激情」\n【原文】「あな、うらめし」とて、いみじう泣きたまふ。その気色、いと恐ろし。\n【現代文】普段は穏やかな雲居の雁が、怒りに震えて夕霧に詰め寄ります。子供たちを連れて実家へ帰ると言い放つ彼女の勢いは、夕霧を圧倒します。嫉妬という名の炎が、二人の間に激しく燃え上がります。\n\nEnglish:\nThe usually gentle Kumoi no Kari trembled with rage as she confronted Yugiri. She declared she would take the children and return to her father's house. The flames of jealousy burned fiercely between them.,怒りを受け止める/Face her anger,雲居の雁の嫉妬/Jealousy of Kumoi no Kari,9,10,9,argument.mp3,shoji.jpg,,,
9,normal,"「実家への出奔」\n【原文】宮、御車に乗りて、父大臣の御許へ行きたまひぬ。子らも皆、引き連れて。\n【現代文】ついに雲居の雁は決断し、子供たちを全員連れて父・雲居の雁の父である内大臣（致仕の大臣）の邸へと去ってしまいます。広大な邸宅に残された夕霧は、自らの行動が招いた結果の重さに呆然と立ち尽くします。\n\nEnglish:\nFinally, Kumoi no Kari made her decision and left for her father's mansion, taking all the children with her. Left behind in the vast estate, Yugiri stood in daze, realizing the weight of the consequences of his actions.","追いかける/Chase after her→10,前の場面へ/Previous scene→8",,,,,sad_koto.mp3,empty_hall.jpg,,,
10,normal,"「内大臣の邸にて」\n【原文】大臣、いと苦しう思ひたまふ。娘の嘆きを、いかがは見過ごしたまはん。\n【現代文】実家に逃げ帰った娘を見て、内大臣は夕霧への憤りを隠せません。しかし、夫婦の縁を簡単に切ることもできず、複雑な思いで二人を見守ります。夕霧は門前で面会を求めますが、雲居の雁は決して会おうとしません。\n\nEnglish:\nSeeing his daughter flee back home, the Minister could not hide his resentment toward Yugiri. However, he could not easily sever the marital bond and watched them with complex emotions. Yugiri asked for a meeting at the gate, but Kumoi no Kari adamantly refused to see him.","門前で待つ/Wait at the gate→11,前の場面へ/Previous scene→9",,,,,gate_ambient.mp3,gate.jpg,,,
