id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
1,normal,"【あらすじ/Summary】\n弘徽殿の桜の宴の夜、光源氏は朧月夜と運命的な出会いを果たします。禁じられた恋が、華やかな宮廷の裏側で静かに動き出す物語です。\nIn the night of the Cherry Blossom Banquet at the Kokiden, Hikaru Genji encounters Oborozukiyo. A forbidden romance begins to unfold behind the scenes of the brilliant court.\n\n【登場人物と年齢/Characters and Ages】\n光源氏：20歳 (Hikaru Genji: 20)\n朧月夜：右大臣の六の君 (Oborozukiyo: The Sixth Daughter of the Minister of the Right)\n朱雀帝：源氏の兄 (Emperor Suzaku: Genji's elder brother)\n\n【見どころ/Highlights】\n月夜の静寂の中に響く「扇の縁」の詩。そして、政敵の娘との許されぬ密会が生む緊張感と美しさが見どころです。\nThe poem of the fan's edge echoing in the moonlight, and the tension of the forbidden meeting with the daughter of a political rival.",物語を始める/Start Story→2,,,,,miyabi.mp3,palace_gate.jpg,,,
2,normal,"【原文/Original】\n如月二十日あまりのほどに、南殿の桜の宴絶えず。左大臣、右大臣、いかめしう仕うまつりたまへり。春の夜の月、おぼろにさし出でて、いとをかしきほどなり。\n\n【現代語訳/Translation】\n二月二十日過ぎ、南殿での桜の宴が華やかに催されました。左大臣や右大臣も厳かに出仕しています。春の夜の月が朧げに昇り、この上なく風情のある宵となりました。\n\n【English】\nIn the latter part of the second month, the Cherry Blossom Banquet was held at the Southern Palace. The Ministers of the Left and Right attended with great ceremony. The spring moon rose hazily, creating an exquisite atmosphere.\n\n宴の喧騒から少し離れた源氏は、月の光に誘われて宮中を彷徨います。\nGenji, leaving the bustle of the banquet, wanders through the palace, drawn by the moonlight.","さらに奥へ進む/Go deeper→3,少し休憩する/Rest a bit→4",,,,,court_music.mp3,cherry_blossom.jpg,,,
3,normal,"【原文/Original】\n源氏の君、酔ひ心地にいとまばゆきまで見えたまふ。弘徽殿の細殿に立ち寄りたまへれば、誰れならむ、女の、いと若うなまめいたる声して、「照りもせず曇りもはてぬ春の夜の……」とうち誦んじて歩み来る。\n\n【現代語訳/Translation】\n源氏の君は、酔い心地でいっそう眩いほどに美しく見えます。弘徽殿の細殿に立ち寄ると、どなたでしょうか、女性が若々しく優美な声で「照りもせず曇りもはてぬ春の夜の……」と口ずさみながら歩いてくるのが聞こえました。\n\n【English】\nGenji looked dazzling in his mild intoxication. As he approached the Kokiden corridor, he heard a young, elegant female voice reciting: 'Neither shining bright nor clouded over is the spring night...' as she walked towards him.\n\n運命の女性が近づいてきます。源氏の心は高鳴ります。\nThe woman of destiny approaches. Genji's heart beats faster.","声をかける/Speak to her→5,様子を伺う/Observe→2",,,,,night_ambient.mp3,corridor.jpg,,,
4,normal,"【原文/Original】\n御遊びに心をやりて、人々あまた集ひたるに、いとどしき御饗応などあれば、皆心ゆきて、いとど艶なる夜なり。\n\n【現代語訳/Translation】\n管弦の遊びに心を奪われ、多くの人々が集まり、豪華な饗応が行われる中で、皆が満足し、夜はいっそう艶やかさを増していきます。\n\n【English】\nEveryone was absorbed in the musical performances. With the lavish hospitality provided, the atmosphere of the night grew increasingly enchanting.\n\nここで一度、宴の料理で一息つきましょう。\nLet us take a break here and enjoy the banquet's delicacies.","さらに奥へ進む/Go deeper→3,前の場面へ/Back→2",,,,,court_music.mp3,banquet.jpg,!eat,,
5,normal,"【原文/Original】\n「おぼろ月夜にしくものぞなき」とて、袖をとらへたまへれば、女、いとおそろしと思へるさまにて、「あなむつかし。いかなる人ならむ」と、わななき惑へり。\n\n【現代語訳/Translation】\n「朧月夜に及ぶものはありません」と言って、源氏が彼女の袖を捕らえると、女性はひどく恐ろしいことと思い、「まあ、恐ろしい。どなた様でしょう」と、ひどく震え惑いました。\n\n【English】\n'Nothing compares to this hazy moonlight,' Genji whispered, catching her sleeve. Terrified, the woman trembled, saying, 'Oh, how frightening! Who might you be?'\n\n源氏は彼女をなだめ、その心を射止めようとします。\nGenji tries to soothe her and win her heart.","熱意を伝える/Express passion→6,正体を探る/Seek her identity→7",,,,,night_ambient.mp3,hidden_garden.jpg,,,
6,battle,"【心の葛藤/Inner Conflict】\n源氏は彼女が右大臣の娘、朧月夜であると直感します。政敵の娘との恋は破滅を招くかもしれませんが、抑えきれない情熱が理性を揺さぶります。\nGenji senses she is the daughter of the Minister of the Right. Loving a rival's daughter could lead to ruin, but his passion shakes his reason.\n\n理性の声と戦いましょう！\nFight against the voice of reason!",情熱を貫く/Follow passion,抑えがたい理性/Stubborn Reason,7,10,8,conflict_bgm.mp3,inner_mind.jpg,,,
7,normal,"【原文/Original】\n女は、右大臣の六の君なり。東宮に入れたてまつらむとて、いとかしづきたまふを、この源氏の君の御なまめかしさに、心うつしたまへるなりけり。\n\n【現代語訳/Translation】\nその女性は、右大臣の六の君（朧月夜）でした。東宮（のちの朱雀帝）に入内させようと大切に育てられていましたが、源氏の君の優雅さに、心を移してしまったのです。\n\n【English】\nThe woman was the Minister of the Right's sixth daughter. Although she was being raised to enter the service of the Crown Prince, she found herself drawn to Genji's elegance.\n\n互いの素性を察しつつ、二人の距離は縮まります。\nRecognizing each other's status, the distance between them narrows.","さらに語らう/Talk more→8,戻る/Back→5",,,,,night_ambient.mp3,corridor.jpg,,,
8,normal,"【原文/Original】\n明けゆく空のけしき、はかなくあはれなるに、女はいとあわたたしうて、名残惜しげに見えたまふ。「またいつかは」と聞こえたまへば……\n\n【現代語訳/Translation】\n明けゆく空の様子が、儚くしみじみと感じられる中、女性は非常に慌ただしく、名残惜しそうな様子を見せます。「またいつ会えるでしょうか」と源氏が尋ねると……\n\n【English】\nAs the sky began to brighten, feeling fleeting and poignant, the woman appeared hurried yet reluctant to leave. 'When shall we meet again?' Genji asked.\n\n彼女は扇を源氏に手渡し、去っていきました。\nShe handed a fan to Genji and departed.","扇を眺める/Gaze at the fan→9,追いかける/Chase her→10",,,,,dawn_bgm.mp3,dawn_sky.jpg,,,
9,normal,"【原文/Original】\n手に持ちたまへる扇を、取り替へたまひて、女は内へ入りたまひぬ。源氏は独り残りて、その扇の香をかぎたまふ。\n\n【現代語訳/Translation】\n手に持っていた扇を交換して、女性は奥へと入っていきました。源氏は一人残され、その扇に残る彼女の香りを愛おしく嗅ぐのでした。\n\n【English】\nExchanging the fans they held, the woman retreated inside. Genji, left alone, inhaled the scent lingering on her fan.\n\nその香りは、昨夜の密やかな出来事が現実であったことを物語っています。\nThe scent proves that last night's secret encounter was real.","宮殿に戻る/Return to palace→11,余韻に浸る/Linger in the mood→8",,,,,nostalgia.mp3,garden_dawn.jpg,,,
10,normal,"【原文/Original】\n人目もいとあれば、深追ひはしたまはず。ただ、扇の縁を頼りとして、心にかかりたまふ。\n\n【現代語訳/Translation】\n人目もひどく気になりますので、深追いはなさいませんでした。ただ、扇の縁を頼りとして、彼女のことが心に掛かり続けるのでした。\n\n【English】\nMindful of prying eyes, he did not pursue her. He only kept her in his mind, relying on the fan as their sole connection.\n\n忍び寄る朝の気配が、二人の仲を裂いていきます。\nThe approaching morning pulls the two apart.","宮殿に戻る/Return to palace→11,前の場面へ/Back→8",,,,,dawn_bgm.mp3,palace_gate.jpg,,,
