id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
1,normal,"【あらすじ/Summary】\n\n光源氏18歳の秋から19歳の夏まで。朱雀院への行幸の試演で、源氏と頭中将が舞う「青海波」の美しさは人々を魅了しました。しかし、源氏は密かに藤壺との禁忌の恋に苦しみ、彼女は源氏の子（後の冷泉帝）を懐妊します。藤壺の苦悩と、源氏の許されぬ情熱が交錯する巻です。\n\n【登場人物と年齢/Characters and Ages】\n\n・光源氏：18歳～19歳 (Hikaru Genji: 18-19)\n・藤壺：23歳～24歳 (Fujitsubo: 23-24)\n・桐壺帝：光源氏の父 (Emperor Kiritsubo: Genji's father)\n・頭中将：源氏の親友でありライバル (To no Chujo: Genji's friend and rival)\n\n【見どころ/Highlights】\n\n極楽浄土の鳥が舞うような「青海波」の舞の描写、そして不義の子の誕生という運命の転換点が見どころです。\n\nIn the autumn of Genji's 18th year, the Emperor visits the Suzaku-in. Genji and To no Chujo perform the dance 'Seigaiha,' captivating all who watch. However, behind the splendor, Genji is consumed by his forbidden love for Fujitsubo, who becomes pregnant with his child. This chapter depicts the tragic beauty and the heavy burden of their secret.",物語を始める (Start the Story)→2,,,,,court_music.mp3,palace_gate.jpg,,,
2,normal,"【原文/Original Text】\n\n十月、朱雀院の行幸、いかめしう、よそほしう、思ひやりたるだに、めづらしう、なまめかしきに、いとどしき御用意ども加へて、ものの音の調べ、舞の姿など、この世のこととも見えず。\n\n【現代語訳/Modern Japanese】\n\n十月、朱雀院への行幸が厳かに執り行われました。その華やかさは想像を絶するもので、楽器の音色や舞の姿は、この世のものとは思えないほど美しく輝いています。源氏は試演の日からひときわ入念に準備を進め、その姿は周囲の目を釘付けにしました。\n\n【English Translation】\n\nIn the tenth month, the Emperor's visit to the Suzaku-in was held with immense grandeur. The splendor was beyond imagination; the melodies of the instruments and the figures of the dancers seemed like something from another world. Genji prepared with extra care, and his presence was truly mesmerizing.","朱雀院へ向かう (Go to Suzaku-in)→3,あらすじに戻る (Back to Summary)→1",,,,,court_music.mp3,garden_autumn.jpg,,,
3,normal,"【原文/Original Text】\n\n青海波をぞ舞ひたまひける。四十人の楽人、声を合わせて、ものの音、うち吹きたる、松風の音にまがひて、いみじうおそろしきまで聞こゆ。\n\n【現代語訳/Modern Japanese】\n\n源氏と頭中将は「青海波」を舞いました。四十人の奏者が奏でる音楽は、松を抜ける風の音と混じり合い、恐ろしいほどの迫力で響き渡ります。源氏が袖を翻し、一歩踏み出すたびに、観衆は吐息を漏らしました。その美しさは仏の国から舞い降りた天人のようでした。\n\n【English Translation】\n\nGenji and To no Chujo performed the dance 'Seigaiha.' The forty musicians played in unison, their sounds blending with the wind through the pines to create an almost fearsome intensity. As Genji fluttered his sleeves and stepped forward, the audience gasped. His beauty was like a celestial being descending from the Pure Land.","舞を続ける (Continue the Dance)→4,一休みする (Take a Rest)→2",,,,,court_music.mp3,dance_stage.jpg,,,
4,normal,"【原文/Original Text】\n\n入日のさしたるに、いとど映えまさりて、見る人、涙を落とさぬはなし。藤壺の宮、御心の中はいかが思ひけむ。\n\n【現代語訳/Modern Japanese】\n\n夕陽が差し込む中、源氏の舞はさらに輝きを増しました。あまりの神々しさに、涙を流さない者はいませんでした。しかし、桟敷席でこれを見守る藤壺の宮の心境はどうだったでしょうか。彼女の目には、美しき源氏の姿が、自分を破滅へと導く光のように映っていたに違いありません。\n\n【English Translation】\n\nAs the setting sun shone upon him, Genji's dance became even more radiant. There was no one among the onlookers who did not shed tears at the divine sight. But what must have been in the heart of Lady Fujitsubo as she watched from her seat? To her eyes, Genji's beauty must have appeared like a light leading her toward her own destruction.","心を落ち着かせる (Calm the Mind)→5,前の場面へ (Back)→3",,,,,court_music.mp3,sunset_garden.jpg,,,
5,battle,"【葛藤/Internal Conflict】\n\n源氏の心の中では、公の場での栄光と、藤壺への消えぬ想いが激しく衝突しています。この美しき舞も、すべてはたった一人の女性、藤壺に届けるためのものでした。しかし、彼女の視線を感じるたびに、胸を刺すような罪悪感と情熱が渦巻きます。\n\n【English Translation】\n\nIn Genji's heart, his public glory and his undying feelings for Fujitsubo clash violently. Even this beautiful dance was meant solely for her eyes. Yet, every time he senses her gaze, a sharp mix of guilt and passion swirls within his breast.",心の迷いに打ち勝つ (Overcome the doubt),溢れ出る情熱 (Overflowing Passion),7,10,6,battle_bgm.mp3,inner_mind.jpg,,,
6,normal,"【原文/Original Text】\n\n藤壺、心地も、いと例ならず悩みわたれば、里に下りたまふ。源氏の君、いかで、このひまをと思ふ。\n\n【現代語訳/Modern Japanese】\n\n行幸の後、藤壺は体調を崩し、静養のために実家へと戻りました。源氏はこの好機を逃すまいと、どうにかして彼女に近づく手段を模索します。彼は恋の執念に突き動かされ、周囲の目も厭わず、彼女の消息を追い求めました。運命の歯車は、さらに深く回り始めます。\n\n【English Translation】\n\nAfter the visit, Fujitsubo felt unwell and retired to her family home to rest. Genji, determined not to let this opportunity slip, searched for a way to reach her. Driven by the obsession of love, he disregarded the risks and sought news of her. The wheels of fate began to turn even deeper.","藤壺のもとへ忍び寄る (Steal towards Fujitsubo)→7,舞の余韻に浸る (Linger in the Afterglow)→4",,,,,sorrow_theme.mp3,fujitsubo_room.jpg,,,
7,normal,"【原文/Original Text】\n\n御胸、いとどふたがりて、いかさまにして、この世を過ぐさむと思ふに、おのづから御涙、せきあへず。\n\n【現代語訳/Modern Japanese】\n\n藤壺の胸は苦しさで塞がれ、これから先、どのようにしてこの世を生きていけばよいのかと途方に暮れていました。こらえようとしても、涙が次から次へと溢れ出します。彼女が身ごもっている子は、帝の子ではなく、源氏の子なのです。この秘密が暴かれた時の恐ろしさを思い、彼女は夜も眠れぬ日々を過ごします。\n\n【English Translation】\n\nFujitsubo's heart was stifled with anguish, and she was at a loss as to how she should live her life from now on. Despite her efforts, tears flowed uncontrollably. The child she carried was not the Emperor's, but Genji's. Haunted by the terror of this secret being revealed, she spent her nights in sleepless agony.","運命を受け入れる (Accept Fate)→8,前の場面へ (Back)→6",,,,,sorrow_theme.mp3,moonlight_window.jpg,,,
8,normal,"【原文/Original Text】\n\n帝は、御子の生まれむを待ち遠に思し、源氏をも、いといたう睦びたまふ。\n\n【現代語訳/Modern Japanese】\n\n何も知らない桐壺帝は、新しい皇子の誕生を今か今かと待ちわびています。そして、愛息である源氏に対しても、以前にも増して深い信頼と愛情を注いでいました。その優しさが、源氏にとっては鋭い刃のように胸に突き刺さります。源氏は父への申し訳なさと、藤壺への想いの間で引き裂かれていました。\n\n【English Translation】\n\nThe Emperor, knowing nothing, eagerly awaited the birth of the new prince. He bestowed even deeper trust and affection upon his beloved son, Genji. This kindness pierced Genji's heart like a sharp blade. Genji found himself torn between the guilt toward his father and his longing for Fujitsubo.","宮中での日常 (Daily Life in Court)→9,藤壺を案じる (Worry for Fujitsubo)→7",,,,,court_music.mp3,emperor_chamber.jpg,,,
9,normal,"【食事/Dining】\n\n宮中では、朱雀院行幸の成功を祝う宴が度々開かれました。そこには贅を尽くした料理が並び、人々は平穏な時を楽しんでいるかのように見えました。源氏もまた、表面上は微笑みを浮かべ、酒杯を傾けますが、その心は常にどこか別の場所にありました。\n\n【English Translation】\n\nIn the court, banquets were frequently held to celebrate the success of the Suzaku-in visit. Lavish dishes were served, and people seemed to enjoy the peaceful times. Genji, too, maintained a smile on the surface and tilted his sake cup, but his heart was always elsewhere.","食事をとる (Eat)→10,先を急ぐ (Hurry Forward)→10",,,,,court_music.mp3,banquet_hall.jpg,!eat,,
10,normal,"【原文/Original Text】\n\n二月十日余りのほど、藤壺の宮、皇子を生みたてまつりたまふ。帝の、御喜び、いみじうて、よろづのことを急がせたまふ。\n\n【現代語訳/Modern Japanese】\n\n二月十日過ぎ、藤壺の宮は無事に皇子を出産されました。帝の喜びは例えようもなく、誕生の儀式など、あらゆる準備を急がせました。しかし、生まれた若宮の顔立ちは、驚くほど源氏に似ていました。藤壺は、その生き写しのような我が子の顔を見るたび、喜びよりも恐怖に震えるのでした。\n\n【English Translation】\n\nIn the middle of the second month, Lady Fujitsubo gave birth to a prince. The Emperor's joy was boundless, and he ordered all the ceremonies and preparations to be rushed. However, the newborn prince's features bore a striking resemblance to Genji. Every time Fujitsubo looked at her child, who was a living image of Genji, she trembled with fear rather than joy.","若宮の顔を見る (Look at the Child)→11,不安を感じる (Feel Anxious)→8",,,,,ceremony_music.mp3,baby_prince.jpg,,,
