id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
1,normal,"【あらすじ/Summary】\n女三の宮と柏木の密通が露見し、光源氏の冷淡な態度に追い詰められた柏木は病に伏します。一方、女三の宮は罪の意識から出家を決意し、源氏は自らの過去の過ちを省みることになります。柏木の死と、残された者たちの深い哀惜が描かれる巻です。\n\n【登場人物/Characters】\n光源氏 (Genji): 48歳。権力の絶頂にありながら、妻の不貞に苦悩します。\n柏木 (Kashiwagi): 30代前半。内大臣の長男。密通の罪悪感から衰弱します。\n女三の宮 (Nyosan-no-Miya): 20代前半。源氏の正妻。柏木の子（薫）を出産します。\n\n【見どころ/Highlights】\n柏木と源氏の心理的な対決、そして死の間際に見せる柏木の激しい後悔が見どころです。/ This chapter depicts the tragic downfall of Kashiwagi after his affair with Genji's wife is discovered. Genji, remembering his own past transgressions, treats the dying Kashiwagi with cold disdain. Kashiwagi's physical and mental collapse, and the birth of the child Kaoru, highlight this sorrowful tale.",物語を始める/Start the story→2,,,,,court_music.mp3,palace.jpg,,,
2,normal,"【原文】\n柏木衛門督、いと重くわづらひて、もて離れゆく心地するに、心細くて、女三の宮の御もとへ、聞こえまほしきこと多かれど、源氏の宮の御気色いと恐ろしく思ひ聞こえ給へば、ええ書かず。\n\n【現代語訳】\n柏木衛門督は、病状が非常に重くなり、自らの魂が体から離れていくような心細さを感じていました。女三の宮へお伝えしたいことは山ほどありましたが、光源氏の冷ややかな目が恐ろしく、筆を執ることもできません。自らの犯した罪の重さが、彼を死の淵へと追いやっているのです。死を前にして、彼はただ震えるばかりでした。\n\n【English】\nKashiwagi was gravely ill, feeling his soul drifting away. He longed to write to Nyosan-no-Miya, but the terrifying image of Genji's cold gaze prevented him. He lay in solitude, consumed by guilt and the shadow of death. The weight of his forbidden love had become a physical burden too heavy to bear.","次へ/Next→3,戻る/Back→1",,,,,sad_koto.mp3,kashiwagi_room.jpg,,,
3,normal,"【原文】\n源氏の宮、六条院の御方に、女三の宮の御産のほど近うなりぬれば、いとど御心尽くしに思し召す。柏木のこと、さらに許し給はず。\n\n【現代語訳】\n光源氏は、女三の宮の出産が近づくにつれ、心中穏やかではありませんでした。柏木のことは決して許そうとはせず、見舞いの言葉一つ送ることもありません。源氏自身、かつて藤壺と密通した過去があり、その報いが自分に返ってきたのだと悟りつつも、目の前の裏切りに対する憎しみは消えることがなかったのです。\n\n【English】\nGenji was deeply troubled as the birth of Nyosan-no-Miya's child approached. He could not find it in his heart to forgive Kashiwagi. Though he recognized this as karmic retribution for his own past affair with Fujitsubo, the resentment toward his young rival remained sharp and unforgiving.","次へ/Next→4,戻る/Back→2",,,,,sad_koto.mp3,genji_garden.jpg,,,
4,normal,"【原文】\n女三の宮、いとあやふきさまに悩み給へば、加持祈禱など、いかめしくせさせ給ふ。源氏の宮も、さすがに見捨てがたく思し召して。\n\n【現代語訳】\n女三の宮の容態は非常に危うく、源氏は盛大な祈祷を行わせます。どれほど恨んでいても、彼女は亡き兄・朱雀院から託された大切な姫君。源氏は複雑な感情を抱えながら、彼女の枕元で平穏を祈るのでした。しかし、宮の心はすでにこの世になく、ただ仏の道だけを求めていました。\n\n【English】\nNyosan-no-Miya was in a critical state during childbirth, prompting Genji to order elaborate prayers. Despite his anger, he could not abandon the princess entrusted to him by the Suzaku Emperor. He watched over her with mixed emotions, torn between betrayal and a sense of duty.","次へ/Next→5,戻る/Back→3",,,,,chanting.mp3,shrine.jpg,,,
5,normal,"【原文】\n宮、いと苦しげに悩み給ひて、若君生まれたまひぬ。人びとは喜び合へど、源氏の宮は、心の内には、おどろおどろしう思し召しけり。\n\n【現代語訳】\n苦難の末に、女三の宮は男児（後の薫）を出産しました。周囲の人々は世継ぎの誕生を喜びますが、源氏はその子が柏木の子であることを知っているため、複雑な暗い影を心に落とします。赤子の顔を見るたびに、裏切りの証拠を突きつけられているような苦しみを感じるのでした。\n\n【English】\nAfter much suffering, Nyosan-no-Miya gave birth to a boy. While the attendants rejoiced at the birth of a prince, Genji felt only a dark chill. He knew the child was Kashiwagi's, and the sight of the infant served as a painful reminder of his wife's infidelity.","次へ/Next→6,戻る/Back→4",,,,,court_music.mp3,birth_room.jpg,,,
6,battle,【心の葛藤/Internal Struggle】\n源氏は赤子の顔を見て、柏木への怒りと、かつての自分への嫌悪感に襲われます。この荒れ狂う心を鎮めなければなりません。\n\n【原文】\nわが身の上のこと、鏡に見る心地して、いといたう、おのが心を責め給ふ。\n\n【English】\nGenji sees his own past mirrored in this child and must battle his own surging resentment and self-loathing. The psychological pressure is immense.,心を鎮める/Calm the heart,過去の罪の記憶/Memory of Sins,7,12,7,battle_bgm.mp3,dark_room.jpg,,,
7,normal,"【原文】\n女三の宮、「今はわが身を厭ひ給へ。出家せむ」と、いみじう泣き給へば、源氏の宮、驚きて留め給へど、御心はさらに変はらず。\n\n【現代語訳】\n女三の宮は出産後、自らの罪を清めるために出家したいと激しく泣いて訴えます。源氏は驚いて引き止めますが、彼女の決意は固く、俗世への未練は微塵もありませんでした。彼女にとって、出家だけがこの苦しみから逃れる唯一の道だったのです。\n\n【English】\nFollowing the birth, Nyosan-no-Miya begged to become a nun, weeping bitterly. Genji was shocked and tried to dissuade her, but her resolve was unshakable. She sought only to escape her guilt and the cold reality of her marriage through religious devotion.","次へ/Next→8,戻る/Back→6",,,,,sad_koto.mp3,altar.jpg,,,
8,normal,"【原文】\n朱雀院、山より降りて渡り給ひて、宮の御様を見給ふ。いとあはれに思して、ついに出家の儀を行はせ給ひぬ。\n\n【現代語訳】\n山里で修行していた朱雀院が急ぎ下山し、娘の姿を憐れんで自ら出家の儀式を執り行いました。美しい黒髪が切り落とされる様子を、源氏は涙ながらに見守るしかありませんでした。若くして尼となった宮の姿は、あまりにも清らかで悲しいものでした。\n\n【English】\nThe Suzaku Emperor descended from his mountain retreat and, moved by his daughter's plight, personally administered the rites of renunciation. Genji watched in tears as her beautiful hair was shorn. The sight of the young princess as a nun was profoundly tragic and ethereal.","次へ/Next→9,戻る/Back→7",,,,,chanting.mp3,ceremony.jpg,,,
9,normal,"【原文】\n柏木、いよいよ命危うくなりて、夕霧を呼び寄せ給ふ。「わが過ちを、源氏の宮にわび給へ」と、遺言を託し給ふ。\n\n【現代語訳】\n死期を悟った柏木は、親友の夕霧を枕元に呼び寄せました。「自分の愚かな過ちを、光源氏様にどうかお詫びしてほしい。死んでも死にきれない思いだ」と、涙ながらに遺言を託します。彼の顔はやつれ果て、かつての面影はありませんでした。\n\n【English】\nRealizing his end was near, Kashiwagi summoned his close friend Yugiri. He pleaded with Yugiri to convey his deepest apologies to Genji for his transgressions. His face was gaunt, a shadow of the brilliant young official he once was.","次へ/Next→10,戻る/Back→8",,,,,mournful_flute.mp3,kashiwagi_room.jpg,,,
10,normal,"【食事/Repast】\n夕霧は柏木を見舞い、少しでも気力を取り戻させようと、滋養のある供え物を差し出します。共に過ごした日々を偲び、静かな時間が流れます。\n\n【English】\nYugiri offers some light sustenance to his dying friend, hoping to provide even a moment of comfort. They share a quiet, somber moment together.",食事を共にする/Share a meal→11,,,,,,,!eat,,
11,normal,"【原文】\n夕霧、かしこまりて承る。柏木のいみじう心細げなる御様を見て、涙をえせき止め給はず。世の中の無常を思ひ知らる。\n\n【現代語訳】\n夕霧は柏木の最期の願いを重く受け止めました。友の無残な姿を目の当たりにし、涙をこらえることができません。若くしてすべてを手にしていたはずの男が、たった一つの恋ゆえに命を落とそうとしている。夕霧は世の無常を痛感するのでした。\n\n【English】\nYugiri accepted Kashiwagi's final request with gravity. Seeing his friend in such a pitiful state, he could not restrain his tears. He was struck by the transience of life, seeing how a man who had everything could fall so far due to a single forbidden passion.","次へ/Next→12,戻る/Back→10",,,,,mournful_flute.mp3,kashiwagi_room.jpg,,,
12,battle,"【葛藤/Struggle】\n柏木は死を前にして、女三の宮への想いと、犯した罪の恐怖に再び苛まれます。彼の魂は安らぎを求めて彷徨います。\n\n【原文】\n死にゆく道も、さらに晴れ間なく、いと思ひ騒がれ給ふ。\n\n【English】\nEven on the threshold of death, Kashiwagi's mind is clouded by turmoil. He must face the demons of his own guilt before his soul can depart.",苦しみを乗り越える/Overcome the agony,罪悪感の影/Shadow of Guilt,7,12,13,battle_bgm.mp3,dark_room.jpg,,,
13,normal,"【原文】\n柏木、ついに絶え給ひぬ。三十一にてぞありける。内大臣、いみじう泣き沈み給ひて、世の中を恨み給ふこと限りなし。\n\n【現代語訳】\n柏木はついに息を引き取りました。わずか三十一歳の若さでした。父の内大臣は深い悲しみに沈み、あまりにも早い息子の死を嘆き悲しみます。宮中はその才能を惜しむ声で溢れ、一時期の華やかな賑わいは嘘のように消え去りました。\n\n【English】\nKashiwagi finally passed away at the age of thirty-one. His father, the Minister of the Interior, was inconsolable, lamenting the premature loss of his brilliant son. The court mourned the passing of such a talented young man, and the world seemed a darker place.","次へ/Next→14,戻る/Back→12",,,,,dirge.mp3,funeral.jpg,,,
14,normal,"【原文】\n源氏の宮、柏木の死を聞き給ひて、さすがに哀れに思し召す。過ぎにし方の怨みも、今は消えゆく心地して。\n\n【現代語訳】\n柏木の訃報に接し、光源氏の心からもようやく険しさが消えていきました。死んでしまった者をいつまでも恨み続けることはできません。源氏は、かつての自分もまた、こうして誰かを傷つけてきたのではないかと、深い悔恨に包まれるのでした。\n\n【English】\nUpon hearing of Kashiwagi's death, Genji's heart finally softened. He realized that holding a grudge against the dead was futile. He was overcome with a sense of remorse, reflecting on how his own past actions might have caused similar pain to others.","次へ/Next→15,戻る/Back→13",,,,,sad_koto.mp3,genji_garden.jpg,,,
15,normal,"【原文】\n六条院にて、薫の若君の五十日の祝ひいかめしくせさせ給ふ。源氏の宮、赤子を抱き給ひて、その面影に柏木を思ひ出し給ふ。\n\n【現代語訳】\n六条院では、薫の生後五十日を祝う儀式が盛大に行われました。源氏は赤子をその腕に抱き上げます。あどけない顔立ちの中に、今は亡き柏木の面影を見出し、皮肉な運命の悪戯に思わず失笑し、そして涙するのでした。\n\n【English】\nAt the Rokujo estate, a grand ceremony was held to mark the fiftieth day of the infant Kaoru's birth. As Genji held the child, he saw the unmistakable likeness of Kashiwagi in the baby's face. He smiled bitterly at the irony of fate, his eyes filling with tears.","次へ/Next→16,戻る/Back→15",,,,,court_music.mp3,celebration.jpg,,,
16,normal,"【原文】\n女三の宮、尼姿になりて、静かに念仏を唱へ給ふ。源氏の宮、時をり訪ね給へど、宮の御心ははるか遠く、仏の御国にのみあり。\n\n【現代語訳】\n女三の宮は尼として、静かな日々を過ごしていました。源氏が時折彼女のもとを訪れますが、彼女の心はもはや俗世の愛憎にはなく、ただひたすらに仏の世界へと向いていました。二人の間に流れる空気は、かつての夫婦のものとは全く異なる、冷ややかな透明感に満ちていました。\n\n【English】\nNyosan-no-Miya lived a quiet life as a nun, devoted to her prayers. Though Genji visited her occasionally, her heart was far away, fixed only on the Pure Land. The bond they once shared had transformed into a cold, distant relationship, devoid of earthly passion.","次へ/Next→17,戻る/Back→16",,,,,chanting.mp3,nunnery.jpg,,,
17,normal,"【原文】\n夕霧、落葉の宮のもとへ通ひ給ふ。柏木の遺した正妻を慰むるうちに、いつしか心惹かれゆく己を恥ぢ給ふ。\n\n【現代語訳】\n夕霧は、柏木の未亡人である落葉の宮を見舞うようになります。亡き友の妻を慰めるつもりでしたが、次第に彼女に惹かれていく自分に気づき、夕霧は自らの不誠実さを恥じます。しかし、恋の炎は一度燃え上がると消すことは難しいものでした。\n\n【English】\nYugiri began to visit Ochiba-no-Miya, Kashiwagi's widow. What started as an act of consolation for his late friend's wife gradually turned into romantic attraction. He felt ashamed of his wandering heart, yet he found himself unable to extinguish the growing flame of love.","次へ/Next→18,戻る/Back→17",,,,,romantic_flute.mp3,autumn_garden.jpg,,,
18,normal,"【原文】\n世の中は、移ろひゆくものなり。柏木の死を嘆きし人々も、月日の経つにつれ、それぞれの道を歩み出づ。\n\n【現代語訳】\n月日は流れ、柏木の死を嘆き悲しんだ人々も、次第にそれぞれの日常へと戻っていきます。悲しみは風化し、新しい命である薫は健やかに成長していきます。しかし、その出生の秘密は、源氏の心の中にだけ深く沈殿していくのでした。\n\n【English】\nTime passed, and those who mourned Kashiwagi eventually moved on with their lives. Sorrow faded, and the young Kaoru grew strong and healthy. However, the secret of his birth remained buried deep within Genji's heart, a heavy sediment that would never dissolve.","次へ/Next→19,戻る/Back Process→18",,,,,town_ambient.mp3,seasons.jpg,,,
19,normal,【結末/Conclusion】\n柏木巻は、一つの過ちがもたらす破滅と、それを乗り越えようとする人々の姿を描き切りました。源氏は自らの「因果応報」を噛み締め、物語は次の世代へと緩やかに移り変わっていきます。\n\n【English】\nThe Kashiwagi chapter concludes with the ruin caused by a single mistake and the resilience of those left behind. Genji ponders the weight of karmic retribution as the focus of the tale begins to shift toward the next generation.,"物語を終える/Finish the story→20,戻る/Back→19",,,,,sad_koto.mp3,sunset.jpg,,,
