id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
1,normal,"【あらすじ/Summary】\n柏木の死から一年が過ぎ、光源氏はその一周忌を営みます。未亡人となった女三の宮は出家し、柏木の妻であった落葉の宮は深い悲しみに沈んでいます。柏木の親友であった夕霧は、遺された横笛を巡り、亡き友の面影を追います。\n\n【登場人物/Characters】\n光源氏(Genji): 48歳。柏木の不義を許せぬまま一周忌を迎える。\n夕霧(Yugiri): 27歳。柏木の親友。落葉の宮に惹かれ始める。\n女三の宮(Nyosan no Miya): 22歳。出家し静かに暮らす。\n落葉の宮(Ochiba no Miya): 柏木の正妻。一条の宮で喪に服す。\n\n【見どころ/Highlights】\n親友の遺志を継ごうとする夕霧の葛藤と、亡き柏木の亡霊が横笛を介して伝えるメッセージに注目してください。\n\nEnglish:\nIt has been a year since Kashiwagi's death. Genji holds a memorial service. Nyosan no Miya has become a nun, while Kashiwagi's widow, Ochiba no Miya, remains in deep grief. Yugiri, Kashiwagi's best friend, pursues the memory of his friend through a left-behind flute.",物語を始める/Start the story→2,,,,,court_music.mp3,heian_room.jpg,,,
2,normal,"柏木がこの世を去ってから、早いもので一周忌の春が巡ってきました。原文：『柏木の衛門督、亡くなりたまひて後、一年になりぬれば、御法事のことなど、いかめしうせさせたまふ。』\n\n現代語訳：柏木の衛門督が亡くなってから一年が経ち、法事などが盛大に執り行われました。光源氏は、柏木の父である致仕の太政大臣に配慮しつつも、心の中では女三の宮との不義密通という消えない傷を抱えたまま、この儀式を見つめています。季節は移ろい、花は咲き誇りますが、人々の心には癒えぬ悲しみが沈殿しています。\n\nEnglish:\nA year has passed since Kashiwagi's death. A grand memorial service is held. Genji looks on with mixed feelings, still harboring the secret of Kashiwagi's betrayal with Nyosan no Miya. Though spring flowers bloom, sorrow remains in the hearts of those left behind.",一条の宮へ向かう/Go to Ichijo Palace→3,,,,,ceremony.mp3,cherry_blossom.jpg,,,
3,normal,"夕霧は、親友であった柏木の正妻、落葉の宮が住む一条の宮を訪れます。原文：『一条の宮には、いとどしう眺めのみして過ぐしたまふ。落葉の宮、いとあてに美しう、もの怨じしたまへるさまなど、いと心苦しく見えたまふ。』\n\n現代語訳：一条の宮では、落葉の宮がいっそう物思いに沈んで過ごしていらっしゃいます。彼女の上品で美しく、どこか世を儚んでいる様子は、見る者の心を締め付けます。夕霧は慰問の言葉をかけますが、宮は薄暗い几帳の影に身を隠し、顔を見せることはありません。その拒絶さえも、夕霧の目には高貴で魅力的に映るのでした。\n\nEnglish:\nYugiri visits Ochiba no Miya at the Ichijo Palace. She is drowned in sorrow, looking elegant yet fragile. Although Yugiri offers words of comfort, she remains hidden behind a screen. Her graceful sorrow only deepens Yugiri's growing fascination with her.",宮の母と対面する/Meet the Mother of the Princess→4,,,,,sorrowful_koto.mp3,dim_room.jpg,,,
4,normal,"落葉の宮の母、一条御息所は夕霧の訪問を喜び、娘の将来を案じて涙を流します。ここでは亡き柏木を偲ぶ膳が振る舞われました。\n\n現代語訳：御息所は「柏木殿がいれば……」と嘆き、夕霧を頼りにしています。彼女は夕霧に対し、亡き夫が大切にしていた遺品についての話を始めます。それは、柏木が死の間際まで手放さなかったあの『横笛』のことでした。夕霧は、友の形見を預かることが、自分に課せられた使命であると感じ始めます。\n\nEnglish:\nThe Mother of the Princess welcomes Yugiri, weeping over her daughter's future. She serves a meal in memory of Kashiwagi. She speaks of Kashiwagi's cherished flute, which he held dear until his final moments. Yugiri feels it is his duty to take charge of this memento.",食事をいただく/Partake in the meal→5,,,,,soft_wind.mp3,heian_dining.jpg,eat,,
5,normal,"夕霧は、御息所から柏木の形見である横笛を託されます。原文：『この笛は、故人のいみじう愛でたまひしものなり。伝へて持つべき人もなきを、君にこそ奉らめ。』\n\n現代語訳：この笛は故人が大変愛していたものです。受け継ぐべきふさわしい人もおりませんので、あなたに差し上げましょう。夕霧はその重みを感じながら笛を手に取ります。その夜、夕霧は一条の宮に泊まることになりますが、風の音さえも柏木の泣き声のように聞こえ、一睡もできません。亡き友との思い出が、笛の冷たい感触とともに蘇ります。\n\nEnglish:\nYugiri is entrusted with Kashiwagi's flute. The Mother says there is no one else worthy of it. Yugiri accepts the heavy responsibility. That night, staying at the palace, the sound of the wind reminds him of Kashiwagi's voice, preventing him from sleeping as memories of his friend flood back.",夢の中で柏木と対峙する/Confront Kashiwagi in a dream→6,,,,,night_ambience.mp3,moonlight.jpg,,,
6,battle,"まどろみの中で、夕霧の前に柏木の幻影が現れます。それは親友としての再会ではなく、罪を犯した者の苦悩と執着の塊でした。\n\n現代語訳：柏木の霊は、笛を女三の宮の元へ届けてほしいと願っているようです。しかし、夕霧の心には「なぜ私ではなく、あの不義の相手を思うのか」という葛藤が生まれます。亡き友の執念が、夕霧の精神を圧倒しようと襲いかかってきます。これは、死者との対話であり、自分自身の内なる疑念との戦いです。\n\nEnglish:\nIn a half-sleep, Kashiwagi's ghost appears before Yugiri. It is a manifestation of guilt and obsession. The spirit seems to want the flute delivered to Nyosan no Miya. Yugiri struggles with the fact that his friend's heart is still bound to his illicit love. He must fight the overwhelming spiritual pressure of the deceased.",心の葛藤に打ち勝つ/Overcome internal conflict,亡き友の幻影/Ghost of Kashiwagi,7,10,7,battle_theme.mp3,misty_dream.jpg,,,
7,normal,"夜が明け、夕霧は六条院に戻ります。彼は手元にある横笛をどうすべきか悩みます。原文：『この笛、いとをかしう吹き鳴らして、昔の物語などしたまふ。』\n\n現代語訳：夕霧は独りで笛を吹き鳴らし、昔語りに耽ります。その音色は素晴らしく、聞く者の心を揺さぶります。彼はこの笛を光源氏に見せることに決めました。柏木が死の直前に見た夢や、女三の宮への想いがこの笛に宿っているのではないかという疑念を、父である源氏に確かめたくなったのです。\n\nEnglish:\nAt dawn, Yugiri returns to Rokujo-in. He plays the flute alone, lost in nostalgia. The melody is hauntingly beautiful. He decides to show the flute to Genji, wanting to confirm his suspicions about Kashiwagi's final wishes and his hidden feelings for Nyosan no Miya.",光源氏を訪ねる/Visit Genji→8,,,,,flute_solo.mp3,morning_mist.jpg,,,
8,normal,"夕霧は六条院の光源氏を訪ね、一条の宮での出来事と、預かった横笛について語ります。原文：『夕霧、大殿に参りて、横笛を取り出でて見せたてまつる。』\n\n現代語訳：夕霧は源氏の前に横笛を差し出しました。源氏はその笛を一目見て、かつて柏木が最高の奏者であったことを思い出します。しかし、同時にその笛が、自分の妻である女三の宮への不実な愛の象徴であることをも見抜いていました。源氏は複雑な表情を浮かべ、笛を手に取ります。父子の間に緊張した空気が流れます。\n\nEnglish:\nYugiri presents the flute to Genji. Genji recognizes it immediately, remembering Kashiwagi's mastery. Yet, he also sees it as a symbol of the betrayal involving Nyosan no Miya. A tense silence falls between father and son as Genji examines the instrument.",源氏の語りを聞く/Listen to Genji's story→9,,,,,tense_silence.mp3,genji_face.jpg,,,
9,normal,"源氏は、柏木の才能を惜しみつつも、因果応報の冷徹な真理を語ります。現代語訳：源氏は「この笛の音を聞くたびに、人の命の儚さを感じる」と言いつつ、内心では、かつて自分が藤壺と犯した過ちが、今の自分に返ってきたのだと悟っています。彼は夕霧に対し、この笛は柏木の遺児（実は源氏の子として育てられている薫）が成長した際に渡すべきだと諭します。源氏の言葉には、赦しと諦念が混ざり合っていました。\n\nEnglish:\nGenji reflects on the transience of life and the irony of fate. Privately, he realizes his own past sins are being visited upon him. He tells Yugiri that the flute should eventually be given to Kashiwagi's heir—Kaoru, who is being raised as Genji's own son. His words contain a mix of forgiveness and resignation.",女三の宮の住まいへ/Go to Nyosan no Miya's quarters→10,,,,,deep_thought.mp3,autumn_garden.jpg,,,
10,normal,"夕霧は、出家した女三の宮の住まいを訪れます。そこには俗世を離れた静謐な時間が流れていました。原文：『宮は、いと尊う行なひたまひて、世の中のことを思ひかけたまはず。』\n\n現代語訳：宮は尊い修行に明け暮れ、もはや現世の事柄には関心がないようです。夕霧が柏木の最期の様子を伝えても、彼女はただ静かに数珠を繰るばかりです。しかし、その清らかな横顔に、夕霧はかつての不義の影を探さずにはいられません。罪を背負って消えた男と、仏門に入って逃れた女。その対比が夕霧の心を惑わせます。\n\nEnglish:\nYugiri visits the nun Nyosan no Miya. She is devoted to her prayers and seems indifferent to worldly matters. Even when Yugiri mentions Kashiwagi's end, she simply continues her prayers. The contrast between the man who died in guilt and the woman who escaped into religion troubles Yugiri's mind.",宮の様子を伺う/Observe the Princess→11,,,,,temple_bell.mp3,temple_room.jpg,,,
