id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
1,normal,"【あらすじ/Summary】\n光源氏が22歳から23歳の初秋までの物語。賀茂祭の「車争い」をきっかけに、正妻・葵の上と六条御息所の確執が表面化し、生霊となった御息所が葵の上を苦しめます。夕霧の誕生と葵の上の死が描かれる悲劇の巻です。\n\n【登場人物/Characters】\n光源氏（22歳）、葵の上（26歳）、六条御息所（29歳）、紫の上（14歳）。\n\n【見どころ/Highlights】\n女君たちのプライドがぶつかり合う車争いの緊迫感と、物言わぬ生霊の恐ろしさ、そして葵の上の最期における源氏の深い哀しみが見どころです。\n\nThis chapter covers Genji's life from age 22 to 23. A conflict arises between Genji's wife, Lady Aoi, and the Lady of Rokujo during the Kamo Festival. The Lady of Rokujo's 'living spirit' eventually haunts and leads to the tragic death of Aoi after she gives birth to Yugiri.",物語を始める / Start Story→2,,,,,court_music.mp3,title.jpg,,,
2,normal,"【原文/Original】\n世の中は、常なきものなれば、春の御拝、をりしも、主上の御悩重くおはしまして、ゆづりたまひぬ。\n\n【現代語訳/Translation】\n世の中は無常なもので、春の除目の折、桐壺帝の体調が優れず、朱雀帝へ譲位されました。源氏を支えた父帝が退位し、後ろ盾を失う不安が兆し始めます。源氏は葵の上との疎遠な仲を気にしつつも、左大臣邸に足を運びます。しかし、二人の間には依然として冷たい壁が立ちはだかっていました。\n\nEverything in this world is fleeting. Emperor Kiritsubo, feeling his health decline, abdicated the throne to Emperor Suzaku. Genji felt a sense of unease as his father's direct reign ended. Despite this, he visited Lady Aoi at the Left Minister's residence, but the emotional distance between them remained as vast as ever.","左大臣邸の奥へ進む / Go deeper into the residence→3,前の場面へ / Back→1",,,,,peace.mp3,palace.jpg,,,
3,normal,"【原文/Original】\n賀茂の祭の御禊の日、一条の大路は、所もなく、車の立て並びたる。その中に、六条御息所も、忍びてものしたまふ。\n\n【現代語訳/Translation】\n四月、賀茂祭の斎王の禊が行われる日、一条大路は着飾った人々や牛車で埋め尽くされていました。六条御息所は、源氏との仲が冷え込んでいることに悩みつつも、せめて一目彼を見ようとお忍びで車を出しました。彼女は人目を避けて目立たぬ場所に車を止めましたが、心の中は源氏への執着で乱れていました。\n\nIn April, during the purification ritual for the Kamo Festival, Ichijo Avenue was crowded with spectators. The Lady of Rokujo had come incognito, hoping to catch a glimpse of Genji. Although she tried to remain hidden, her heart was heavy with longing and the pain of Genji's growing indifference toward her.","祭の喧騒を見守る / Watch the festival bustle→4,前の場面へ / Back→2",,,,,festive.mp3,street.jpg,,,
4,normal,"【原文/Original】\n遅れておはしたる大殿の御車ども、はなやかに押し分けつつ、所々に立てたるを追い退けて、入りなむとす。\n\n【現代語訳/Translation】\nそこへ、葵の上の行列が華々しく到着します。葵の上の従者たちは、権勢に任せて既に並んでいる車を乱暴にどかし始めました。不幸にも、六条御息所の粗末な車がその標的となります。御息所の車は奥へ押しやられ、轅（ながえ）を折られるという屈辱を受けました。周囲が見守る中、気高い彼女の自尊心は粉々に砕け散りました。\n\nLady Aoi's grand procession arrived late and began forcefully pushing aside other carriages. Unfortunately, the Lady of Rokujo's modest carriage was targeted. Her carriage was pushed back and damaged, suffering a public humiliation. Her pride, which she held so dear, was shattered in front of the massive crowd.","屈辱を耐える / Endure the humiliation→5,前の場面へ / Back→3",,,,,tension.mp3,carriage_fight.jpg,,,
5,battle,"【現代語訳/Translation】\n六条御息所の心の中で、抑えきれない怒りと悲しみが渦巻きます。葵の上に対する嫉妬と、自分をこのような目に合わせた運命への憎悪が、実体を持たない黒い影となって彼女の体を離れようとしています。これは彼女自身の意識を超えた、魂の叫びでした。\n\nWithin the Lady of Rokujo, uncontrollable rage and sorrow swirled. Her jealousy toward Aoi and her hatred of the fate that brought her to this point manifested as a dark shadow, ready to leave her body. This was a cry of her soul that exceeded her conscious will.",心の葛藤に直面する / Face the inner conflict,六条御息所の執念 / Rokujo's Obsession,7,15,6,sorrow.mp3,fire_shadow.jpg,,,
6,normal,"【原文/Original】\n御息所、このことをいみじう思ひ嘆きたまふ。わが御心の思ひに負けて、魂は、常に浮かれまどふ。\n\n【現代語訳/Translation】\n車争いの後、御息所は深く悩み、病に伏せります。彼女の自責の念と恨みは深く、無意識のうちに生霊となって葵の上の元へと彷徨い出るようになりました。自分でも制御できない自分の魂が、憎い恋敵を苦しめているという事実に、彼女はさらなる苦悩に沈んでいくのでした。\n\nAfter the carriage incident, the Lady of Rokujo fell into a deep depression. Her resentment was so profound that, unknown to herself, her spirit began to leave her body and haunt Lady Aoi. The realization that her own spirit was tormenting her rival only added to her immense suffering.","葵の上の異変を聞く / Hear of Aoi's condition→7,前の場面へ / Back→5",,,,,dark_ambient.mp3,temple.jpg,,,
7,normal,"【原文/Original】\n左大臣邸には、物言ひ、祈祷など、さまざまにせさせたまへど、御悩、なほ怠りたまはず。\n\n【現代語訳/Translation】\n葵の上は懐妊していましたが、正体不明の病に冒されます。数々の高僧が集められ、祈祷が行われましたが、病状は一向に良くなりません。葵の上を苦しめるのは、何者かの怨霊であると囁かれ始めました。源氏は彼女の看病のために左大臣邸に詰め切りとなりますが、不気味な気配が部屋に満ちていました。\n\nLady Aoi, who was pregnant, fell mysteriously ill. Despite numerous prayers and exorcisms by high-ranking priests, her condition did not improve. Rumors began to spread that she was being possessed by a vengeful spirit. Genji stayed by her side, but a chilling presence filled the room.","祈祷を見守る / Watch the prayers→8,前の場面へ / Back→6",,,,,scary.mp3,sickbed.jpg,,,
8,normal,"【現代語訳/Translation】\n看病の合間に、源氏は左大臣邸でもてなしを受けます。疲弊した源氏に、栄養のある食事が運ばれてきました。かつての賑やかだった邸内も、今は重苦しい空気に包まれています。源氏は一口運ぶごとに、葵の上とのこれまでの年月を思い返し、もっと優しく接していればという後悔の念に駆られるのでした。\n\nBetween nursing duties, Genji was served a meal at the Left Minister's residence. The once-lively mansion was now shrouded in a heavy atmosphere. With every bite, Genji reflected on his years with Aoi, filled with regret that he hadn't been kinder to her in the past.","食事を摂る / Eat a meal→9,前の場面へ / Back→7",,,,,melancholy.mp3,dining.jpg,eat,,
9,normal,"【原文/Original】\nその御生霊、いと近く見ゆれば、あさましう、ゆゆしう思さる。\n\n【現代語訳/Translation】\nある夜、葵の上の枕元に一人の女が現れました。それは紛れもなく六条御息所の姿でした。御息所の生霊は、葵の上を激しく責め立てます。源氏はその恐ろしい光景を目の当たりにし、人の恨みの深さに戦慄を覚えます。御息所の残り香が漂う中、葵の上はただ怯えるばかりでした。\n\nOne night, a woman appeared at Lady Aoi's bedside. It was unmistakably the Lady of Rokujo. Her living spirit tormented Aoi relentlessly. Genji witnessed this terrifying scene and was horrified by the depth of human resentment. Aoi could only tremble as the spirit's lingering scent filled the air.","生霊を追い払おうとする / Try to drive away the spirit→10,前の場面へ / Back→8",,,,,ghost.mp3,spirit.jpg,,,
10,battle,"【現代語訳/Translation】\n生霊の力は凄まじく、法力をもってしても完全に鎮めることはできません。源氏は必死に祈りますが、御息所の執念は葵の上の命を削り取っていきます。愛と憎しみの境界線が消え去り、嫉妬という魔物が全てを飲み込もうとしていました。\n\nThe spirit's power was immense, and even the strongest prayers could not fully subdue it. Genji prayed desperately, but Rokujo's obsession continued to drain Aoi's life force. The boundary between love and hate vanished as the demon of jealousy threatened to consume everything.",執念に立ち向かう / Confront the obsession,嫉妬の生霊 / Spirit of Jealousy,8,20,11,tension_battle.mp3,shadow_room.jpg,,,
