id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
1,normal,【あらすじ/Summary】\n\n薫（28歳）は、入水自殺を図った後、横川の僧都に救われ出家した浮舟（22歳）が生きていることを知ります。彼は浮舟の異母弟・小君を使いに出し、還俗を勧める手紙を送りますが、浮舟は過去を拒絶し、手紙さえ見ようとしません。物語は、執着を捨てきれない薫の姿と、深い内省の中に身を置く浮舟の断絶を描き、余韻を残したまま幕を閉じます。\n\n【見どころ/Highlights】\n\n「夢の浮橋」という象徴的な題名は、人生の儚さと男女の縁の不確かさを表しています。救済か、それとも執着か。平安の美学が凝縮された最終巻です。\n\nAge: Kaoru (28) Ukifune (22).,次へ進む/Proceed→2,,,,,temple_zen.mp3,monastery.jpg,,,
2,normal,"【原文/Original】\n\n「横川の僧都、いと尊き御ありさまにて、御法など説き給ふを聞くにつけても、浮舟の君は、なほこの世の報い重く、罪深かりける身のほどを思ひ知らる。」\n\n【現代語訳/Modern Translation】\n\n横川の僧都が、大変尊い様子で仏法を説かれるのを聞くにつけても、浮舟は、やはり前世からの因縁が重く、罪深い自分の身の上を深く思い知らされるのでした。山深い小野の里で、彼女はただひたすらに仏道に励み、かつての貴公子たちとの愛執を断ち切ろうとしていました。\n\n【English】\n\nAs Ukifune listened to the Prelate of Yokawa preaching the Buddhist Law with great dignity, she felt more than ever the weight of her past karma and the depth of her sins. In the remote village of Ono, she devoted herself entirely to religious practices, seeking to sever the lingering ties of passion that once bound her to noble suitors.","先へ進む/Go forward→3,最初に戻る/Back to start→1",,,,,temple_zen.mp3,forest_ono.jpg,,,
3,normal,"【原文/Original】\n\n「薫の兵部卿宮、浮舟の失せ給ひし跡を訪ねて、山道をたどり給ふ。心細き御道すがらなり。」\n\n【現代語訳/Modern Translation】\n\n薫の兵部卿宮は、浮舟が姿を消した跡を訪ねて、険しい山道を辿ってゆかれます。心細い道中、彼は彼女の生存を確信しながらも、再会への不安に胸を焼いていました。小野の里に彼女が潜んでいるという噂は、彼にとって唯一の希望の光でした。\n\n【English】\n\nKaoru, the Minister of Central Affairs, traced the mountain paths in search of where Ukifune had disappeared. On his lonely journey, though convinced of her survival, his heart burned with the anxiety of a possible reunion. The rumor that she was hiding in the village of Ono was the only ray of hope left to him.","先へ進む/Go forward→4,前へ戻る/Go back→2",,,,,mountain_path.mp3,mountain.jpg,,,
4,normal,"【食事/Refectory】\n\n小野の里の庵では、尼たちが質素ながらも心のこもった精進料理を供してくれました。山の幸である蕨や筍が、浮舟の荒んだ心をわずかに癒します。ここで休息を取り、英気を養いましょう。\n\nIn the hermitage of Ono, the nuns served simple but heartfelt vegetarian cuisine. Wild ferns and bamboo shoots from the mountains provided a brief respite for Ukifune's weary soul.",食事を摂る/Eat meal→5,,,,,temple_zen.mp3,kitchen.jpg,!eat,,
5,battle,"【葛藤/Inner Conflict】\n\n浮舟の心の中に、かつての恋情と現在の信仰が激しくぶつかり合います。「もし薫君に再会すれば、またあの苦しみの日々が始まるのではないか」という恐怖が、魔物のように彼女を襲います。心の迷いを打ち払い、静寂を取り戻さねばなりません。\n\nWithin Ukifune's heart, her past romantic feelings and her current faith clash violently. The fear that seeing Kaoru again would restart those days of suffering haunts her like a demon. She must dispel these doubts and regain her inner peace.",迷いと戦う/Fight the doubt,迷い/Doubt,7,12,6,tension.mp3,mental_world.jpg,,,
6,normal,"【原文/Original】\n\n「小君を召して、御文をとりて遣はす。いとあはれなる御消息なり。」\n\n【現代語訳/Modern Translation】\n\n薫は浮舟の異母弟である小君を呼び寄せ、一通の手紙を託して遣わしました。それは、彼女の無事を喜び、再び心を通わせたいという切なる願いが込められた、極めて情趣深い消息でした。小君は姉に会える期待と緊張を胸に、小野の地へと向かいます。\n\n【English】\n\nKaoru summoned Kogimi, Ukifune's younger half-brother, and entrusted him with a letter to deliver. It was a deeply moving message expressing his joy over her safety and his earnest desire to reconnect. Kogimi headed for Ono, his heart filled with a mixture of expectation and nervousness about seeing his sister again.","先へ進む/Go forward→7,前へ戻る/Go back→5",,,,,travel_theme.mp3,village_ono.jpg,,,
7,normal,"【原文/Original】\n\n「小君、庵の戸をたたきて、姉君に御文を奉らむとす。尼君たち、あやしがりて出で迎ふ。」\n\n【現代語訳/Modern Translation】\n\n小君は庵の戸を叩き、姉君へ手紙を差し上げようとしました。応対に出た尼たちは、見慣れぬ貴公子のような少年の訪問を不思議に思いながらも、彼を迎え入れます。しかし、浮舟は奥の部屋で固く心を閉ざし、誰にも会おうとはしませんでした。\n\n【English】\n\nKogimi knocked on the door of the hermitage and attempted to present the letter to his sister. The nuns who answered the door were surprised by the visit of a boy who looked like a young noble, yet they welcomed him in. However, Ukifune remained deep inside the room, her heart firmly closed, refusing to see anyone.","先へ進む/Go forward→8,前へ戻る/Go back→6",,,,,temple_zen.mp3,hermitage_door.jpg,,,
8,normal,"【原文/Original】\n\n「浮舟の君は、『人ちがひならむ』とて、つゆ御文を見給はず。尼君たちも、いといみじきことなりと嘆く。」\n\n【現代語訳/Modern Translation】\n\n浮舟は、「人違いでしょう」と言って、少しも手紙を見ようとはしません。小君が自分の弟であることを知りながらも、俗世との縁を完全に断つために、あえて冷たく突き放したのです。尼たちは、この痛ましいほどの頑なさを嘆き、小君を不憫に思いました。\n\n【English】\n\nUkifune insisted, 'There must be some mistake,' and refused to even look at the letter. Although she knew Kogimi was her brother, she coldly pushed him away to completely sever her ties with the secular world. The nuns lamented her painful stubbornness and felt deeply sorry for Kogimi.","先へ進む/Go forward→9,前へ戻る/Go back→7",,,,,sadness.mp3,shadows.jpg,,,
9,normal,"【原文/Original】\n\n「小君、力なく帰り給ふ。薫の君の御もとに、このありさまを語り奉らむと思ふに、いと悲し。」\n\n【現代語訳/Modern Translation】\n\n小君は力なく帰路につきました。薫の君のもとへ戻り、この拒絶の有様をどのように報告すべきかと思うと、悲しみで胸がいっぱいになります。姉が生きていた喜びは、会えなかった空虚感へと変わり、夕暮れの山道がさらに暗く感じられました。\n\n【English】\n\nKogimi returned home dejectedly. He was filled with sorrow at the thought of reporting this rejection to Kaoru. The joy of knowing his sister was alive had turned into an empty void because he could not see her, making the twilight mountain path seem even darker.","先へ進む/Go forward→10,前へ戻る/Go back→8",,,,,sunset_road.mp3,mountain_path.jpg,,,
10,battle,"【執着との決別/Parting with Attachment】\n\n薫の使者が去った後、浮舟の心には再び激しい葛藤が渦巻きます。肉親への情愛、かつて愛された記憶。それらが波のように押し寄せ、彼女の出家の決意を揺さぶります。これは自分自身の過去との、最後の戦いです。\n\nAfter Kaoru's messenger left, intense conflict swirled again in Ukifune's heart. Her affection for her family and memories of being loved surged like waves, shaking her resolve to remain a nun. This is the final battle against her own past.",過去を断ち切る/Sever the past,過去の記憶/Memories,8,12,11,battle_bgm.mp3,inner_temple.jpg,,,
