id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
1,normal,"【あらすじ/Summary】\n玉鬘をめぐる恋の鞘当てが激化する秋。夕霧は、亡き内大臣の娘（実の従姉妹）である玉鬘への思いを募らせますが、彼女の出自を知る数少ない一人として、複雑な立場に置かれます。夕霧は、自身の想いを藤袴の花に託して彼女に贈ります。 \n\n【登場人物/Characters】\n夕霧（21歳）：光源氏の長男。真面目だが恋心に揺れる。 \n玉鬘（24歳）：内大臣の娘。源氏の養女として多くの貴公子に求婚される。\n\n【見どころ/Highlights】\n夕霧と玉鬘の、密やかで風雅な贈答の美しさ。 \n\n【English】\nIn the autumn when the rivalry for Tamakazura intensifies, Yugiri harbors deep feelings for her. Knowing the secret of her birth, he finds himself in a complex position. Yugiri sends her Fujibakama (thoroughwort) flowers to convey his hidden emotions. \nCharacters: Yugiri (21), earnest but wavering; Tamakazura (24), sought by many nobles as Genji's foster daughter.",物語を始める/Start Story→2,,,,,miyabi.mp3,heian_room.jpg,,,
2,normal,"【原文/Original】\n野分だちて、空のけしきいとすごきに、例の、御消息絶えず。 \n\n【現代文/Modern Japanese】\n野分（台風）が吹き荒れ、空の様子がひどく寒々しく感じられる頃、例によって求婚者たちからの手紙が絶え間なく届きます。玉鬘は、自分の出生の秘密が露見し、多くの男たちが群がる現状に、言いようのない不安と所在なさを感じていました。光源氏の庇護の下にあるとはいえ、本当の父である内大臣との対面も叶わぬまま、彼女の心は千々に乱れます。\n\n【English】\nAs the autumn tempests blew and the sky looked bleak, letters from suitors arrived incessantly as usual. Tamakazura felt an indescribable anxiety and restlessness about the situation where her secret birth was being revealed and so many men were flocking to her. Although under Genji's protection, she was still unable to meet her true father, the Inner Minister, and her heart was deeply troubled.","次へ/Next→3,前へ/Back→1",,,,,wind.mp3,autumn_sky.jpg,,,
3,normal,"【原文/Original】\n夕霧の宰相の中将、御格子上げさせて、しめやかなる夕暮に、玉鬘のみもとに参りたまふ。\n\n【現代文/Modern Japanese】\n夕霧の中将が、格子の上げられた、しめやかな夕暮れ時に玉鬘のもとを訪ねてきました。彼は玉鬘が実の従姉妹であることを確信しており、他の貴公子たちとは異なる、どこか親密で、かつ自制的な態度を崩しません。しかし、その瞳の奥には、姉に対する敬愛以上の情熱が隠されていることを、鋭い観察眼を持つ玉鬘は感じ取っていました。\n\n【English】\nYugiri, the Councilor and Captain, visited Tamakazura on a quiet evening when the shutters were raised. He was convinced that Tamakazura was his true cousin, and unlike other young nobles, he maintained an intimate yet restrained attitude. However, Tamakazura, with her sharp intuition, sensed that behind his eyes lay a passion that exceeded mere respect for an elder sister.","次へ/Next→4,前へ/Back→2",,,,,calm.mp3,veranda.jpg,,,
4,normal,"【原文/Original】\n「これはいかなる花ぞ。名も知らず」とて、御几帳の綻びよりさし入れたまふ。\n\n【現代文/Modern Japanese】\n夕霧は庭に咲く藤袴の一枝を折り取り、「これは何という花でしょうか。名も知りませんが」ととぼけて、几帳の綻びからそっと差し入れました。この藤袴こそが、この帖の象徴です。彼は自分の恋心を直接的に語ることを避け、花に託して彼女の反応をうかがいます。玉鬘は、その繊細な振る舞いに、夕霧の誠実さと危うさを同時に感じるのでした。\n\n【English】\nYugiri plucked a branch of Fujibakama (thoroughwort) from the garden and asked playfully, 'What flower is this? I do not know its name,' as he slipped it through a gap in the silk screen. This flower is the symbol of this chapter. Avoiding direct words of love, he used the flower to gauge her reaction. Tamakazura felt both Yugiri's sincerity and his precariousness in this delicate gesture.","次へ/Next→5,前へ/Back→3",,,,,koto.mp3,flower.jpg,,,
5,normal,"【原文/Original】\n「同じ野の露にやつるる藤袴 あはれはかけよ かことばかりも」\n\n【現代文/Modern Japanese】\n夕霧は和歌を詠みます。「同じ野の露に濡れてしおれているこの藤袴（私）に、せめて形ばかりでも情けをかけてください」という切実な願いです。彼は、自分たちが同じ血筋であることを暗示しつつ、手の届かない存在への焦燥感を滲ませます。秋の風が吹き抜け、香を焚きしめた部屋の中に、夕霧の静かな吐息が混ざり合います。\n\n【English】\nYugiri composed a poem: 'Like the Fujibakama withered by the dew of the same field, pray show me some compassion, even if only in form.' It was an earnest plea. While hinting at their shared lineage, he let his frustration toward an unreachable existence seep through. As the autumn wind blew through the incense-filled room, Yugiri's quiet sighs mingled with the air.","次へ/Next→6,前へ/Back→4",,,,,sad_melody.mp3,heian_room.jpg,,,
6,battle,"【葛藤/Conflict】\n夕霧の心の中で、理性と情熱が激しくぶつかり合います。彼は「自分は源氏の嫡男であり、分をわきまえるべきだ」という正論と、「一目見たときから惹かれていた」という本音の間で、激しい心の戦いを繰り広げます。この精神的な動揺が、彼を苦しめる敵となります。\n\n【English】\nIn Yugiri's heart, reason and passion collide violently. He fights a fierce internal battle between the logic that he is Genji's legitimate son and must behave appropriately, and his true feeling of being attracted to her since the moment he saw her. This mental turmoil becomes the enemy that torments him.",戦う/Fight,夕霧の葛藤/Yugiri's Conflict,6,10,7,battle.mp3,mind_landscape.jpg,,,
7,normal,"【原文/Original】\n「いといたう枯れがたに侍るなるを、めづらしくもおはするかな」とて、御答へは聞こえたまはず。\n\n【現代文/Modern Japanese】\n玉鬘は、「ひどく枯れかかっている花なのに、珍しがっていらっしゃること」と軽くあしらい、歌の返事（返歌）をすぐには返しませんでした。彼女は夕霧の想いに気づきながらも、それをまともに受け止めることを避けます。それは彼女なりの処世術であり、また、夕霧を傷つけまいとする優しさでもありました。\n\n【English】\nTamakazura dismissed him lightly, saying, 'How strange that you find interest in a flower so withered,' and did not immediately return a poem. Although aware of Yugiri's feelings, she avoided taking them seriously. This was her way of navigating the world and a kindness to avoid hurting him further.","次へ/Next→8,前へ/Back→6",,,,,calm.mp3,heian_room.jpg,,,
8,normal,"【現代文/Modern Japanese】\n少し休息をとりましょう。女房たちが用意した秋の果物や、温かい湯を口にし、乱れた心を落ち着かせます。平安の世では、こうした静かな時間が、複雑な人間関係の中で自己を保つための重要な儀式でした。玉鬘は果物を一口食べ、夕霧の背中を見つめながら、自身の数奇な運命を再び呪います。\n\n【English】\nLet's take a short break. Partake in the autumn fruits and warm water prepared by the ladies-in-waiting to calm your disturbed heart. In the Heian period, such quiet moments were important rituals to maintain oneself amidst complex human relationships. Tamakazura takes a bite of fruit and, watching Yugiri's back, curses her own strange fate once more.","次へ/Next→9,前へ/Back→7",,,,,relax.mp3,food.jpg,!eat,,
9,normal,"【原文/Original】\n内大臣、この御消息を聞きたまひて、いとあさましく、ゆゆしきことに思しなりぬ。\n\n【現代文/Modern Japanese】\n一方、実の父である内大臣は、玉鬘が源氏の邸にいるという噂を耳にし、驚きと同時に複雑な思いを抱きます。かつて愛した夕顔との間に生まれた娘。長年探し続けていた血肉が、あろうことか政敵ともいえる源氏の手元にいるという事実に、内大臣の心は激しく波立ちます。彼は、娘を取り戻すべきか、静観すべきか苦悩します。\n\n【English】\nMeanwhile, the Inner Minister, the biological father, heard the rumors that Tamakazura was at Genji's estate and was shocked and conflicted. The daughter born to his former love, Yugao. The fact that his own flesh and blood, whom he had sought for years, was in the hands of Genji, his political rival, caused his heart to surge. He agonized over whether to reclaim his daughter or watch from afar.","次へ/Next→10,前へ/Back→8",,,,,tension.mp3,minister_room.jpg,,,
10,normal,"【原文/Original】\n近江の君は、いとをかしく、あなづらはしきものに思ひたまへり。\n\n【現代文/Modern Japanese】\n物語の清涼剤（あるいは毒）として、近江の君が登場します。彼女は内大臣が玉鬘の代わりに引き取った娘ですが、教養がなく、粗野な振る舞いで周囲を困惑させます。優雅な玉鬘と比較され、内大臣の落胆を誘う存在です。彼女の滑稽な言動は、この重苦しい恋模様の中に、奇妙な対照を生み出しています。\n\n【English】\nAs a refreshing (or poisonous) element in the story, the Lady of Omi appears. She is the daughter the Inner Minister took in instead of Tamakazura, but she lacks refinement and baffles everyone with her crude behavior. Compared to the elegant Tamakazura, she is a source of disappointment for the Minister. Her comical behavior creates a strange contrast within this heavy atmosphere of love.","次へ/Next→11,前へ/Back→9",,,,,comic.mp3,omi_room.jpg,,,
