id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
1,normal,"【あらすじ/Summary】\n光源氏の盛名がいよいよ高まる中、内大臣の隠し子である近江の君が登場し、その無作法さが騒動を巻き起こします。一方、源氏は養女である玉鬘の美しさに心をかき乱され、父性とは言い難い情愛を抱き始めます。\n\n【登場人物と年齢/Characters and Ages】\n光源氏（36歳）、玉鬘（20歳強）、内大臣（37歳）、夕霧（15歳）、近江の君（10代後半）。\n\n【見どころ/Highlights】\n夏の釣殿での涼やかな宴と、玉鬘を巡る男たちの心理戦。そして近江の君の滑稽な振る舞いが見どころです。\n\n【English Translation】\nThis chapter explores the cooling breeze of summer and the heated emotions surrounding the beautiful Tamakazura. Genji, as her guardian, struggles with his growing affection for her.",六条院の夏へ/To the Summer of Rokujo-in→2,,,,,court_ambient.mp3,garden.jpg,,,
2,normal,"【原文/Original Text】\n六条院の夏の御方は、いと涼しげに池の汀近く住まひたまひて、泉の流れたるなども、いとをかし。\n\n【現代語訳/Modern Translation】\n六条院の夏の町（花散里の御殿）は、非常に涼しげに池のほとりに面しており、湧き出る泉の流れなども実に風情があります。暑い盛りの季節に、源氏は涼を求めてこの御殿を訪れました。\n\n【English Translation】\nThe summer quarter of the Rokujo-in estate was situated coolly near the edge of the pond. The natural springs flowed beautifully, providing a refreshing sight. During the height of the summer heat, Genji paid a visit to this elegant pavilion to find respite.","釣殿へ向かう/Move to the Fishing Pavilion→3,巻頭へ戻る/Back to Summary→1",,,,,summer_wind.mp3,pond.jpg,,,
3,normal,"【原文/Original Text】\n釣殿に出でたまひて、親しき人々ばかりして、氷を割りて、水飯などしたまふ。\n\n【現代語訳/Modern Translation】\n源氏は釣殿にお出ましになり、親しい側近たちだけを連れて、氷を割って水飯（冷やし茶漬けのようなもの）を召し上がります。夏の昼下がりの、贅を尽くした涼み方です。\n\n【English Translation】\nGenji proceeded to the fishing pavilion, accompanied only by his closest retainers. They broke blocks of ice and enjoyed 'suihan' (rice in cold water), a refined way to endure the humid heat.","食事を楽しむ/Enjoy the meal→4,前の場所へ/Back→2",,,,,summer_wind.mp3,pavilion.jpg,!eat,,
4,normal,"【原文/Original Text】\n大和琴をいささか掻き鳴らしたまへる、糸の声、いとすごう聞こゆ。\n\n【現代語訳/Modern Translation】\n食事のあと、源氏が和琴を少し爪弾くと、その弦の音色が周囲の静寂の中で非常に鋭く、また趣深く響き渡りました。音楽は涼しさをさらに引き立てます。\n\n【English Translation】\nAfter the meal, Genji lightly plucked the strings of a Japanese zither. The sound of the strings echoed with a sharp, evocative beauty through the stillness of the afternoon.","玉鬘の部屋へ/To Tamakazura's room→5,前の場所へ/Back→3",,,,,koto_music.mp3,pavilion.jpg,,,
5,normal,"【原文/Original Text】\n玉鬘の御許には、いと忍びて渡りたまふ。御几帳の綻びより、ほのかに見えたまふ顔、いと美し。\n\n【現代語訳/Modern Translation】\n源氏は人目を忍んで玉鬘の居所を訪れます。几帳の隙間からかすかに見える彼女の横顔は、言葉にできないほど美しく、源氏の心を揺さぶります。\n\n【English Translation】\nGenji paid a secret visit to Tamakazura's quarters. Peeking through a gap in the silk screens, he caught a glimpse of her face, which was indescribably beautiful. His heart skipped a beat at the sight of her grace.","対話する/Talk to her→6,前の場所へ/Back→4",,,,,court_ambient.mp3,inner_room.jpg,,,
6,battle,"【原文/Original Text】\n内なる心は、ただならず。父と思ふらむを、いかにしてなつけむと思ひ乱れたまふ。\n\n【現代語訳/Modern Translation】\n源氏の内心は穏やかではありません。彼女は自分を父だと思っているが、どうにかして一人の女性として懐かせたいという葛藤が、彼を苦しめます。\n\n【English Translation】\nGenji's inner mind was far from calm. He felt a deep conflict: she looked upon him as a father, yet he found himself wishing to win her heart as a lover.",戦う/Struggle,源氏の葛藤/Genji's Conflict,6,8,7,battle_bgm.mp3,inner_room.jpg,,,
7,normal,"【原文/Original Text】\n「なでしこの花、いとをかしう咲き乱れたり」とて、御手づから折りておはしたり。\n\n【現代語訳/Modern Translation】\n葛藤を隠し、源氏は「撫子の花が実に見事に咲き乱れていますね」と言って、自ら折った花を彼女に差し出しました。花に想いを託す優雅な振る舞いです。\n\n【English Translation】\nHiding his inner turmoil, Genji remarked, 'The wild carnations are blooming in such splendid profusion,' and presented her with a flower he had plucked himself.","内大臣の話題へ/Change topic to Naidaijin→8,前の場所へ/Back→5",,,,,court_ambient.mp3,garden_flower.jpg,,,
8,normal,"【原文/Original Text】\n内大臣の御もとには、近江の君といふ者、出で来たりとぞ聞く。\n\n【現代語訳/Modern Translation】\n話題は変わり、内大臣（玉鬘の実父）のもとに「近江の君」という落とし子が見つかって引き取られたという噂が、源氏の耳にも届いています。\n\n【English Translation】\nThe conversation shifted to the rumor that a long-lost daughter, known as the Lady of Omi, had been discovered and taken in by the Minister of the Interior.","内大臣の邸宅の様子/Scene at Naidaijin's house→9,前の場所へ/Back→7",,,,,court_ambient.mp3,palace_gate.jpg,,,
9,normal,"【原文/Original Text】\n内大臣、この近江の君を、いとあぢきなきものに思ひたまへり。\n\n【現代語訳/Modern Translation】\n内大臣は、ようやく見つけ出した娘・近江の君が、あまりにがさつで無作法なため、ひどく困惑し、期待外れだと感じていました。教育の差が如実に出ています。\n\n【English Translation】\nThe Minister of the Interior was deeply disappointed by the Lady of Omi. Although she was his own flesh and blood, her lack of refinement was a source of great embarrassment.","近江の君の失態/Omi's blunder→10,前の場所へ/Back→8",,,,,court_ambient.mp3,noble_room.jpg,,,
10,normal,"【原文/Original Text】\n近江の君、いと速くもの言ひ、いらへなど、いとすさまじきまであらはなり。\n\n【現代語訳/Modern Translation】\n近江の君は、言葉遣いが非常に早口で、返答もあまりに露骨で風情がありません。高貴な人々の中にあって、その異質さが際立ってしまいます。\n\n【English Translation】\nThe Lady of Omi spoke with incredible speed, and her responses were so blunt that they were almost jarring in the refined atmosphere of the court.","彼女の歌を見る/See her poem→11,前の場所へ/Back→9",,,,,funny_bgm.mp3,noble_room.jpg,,,
