id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
1,normal,"【あらすじ/Summary】\n\n光源氏17歳の夏、五条の辺りに住む名もなき女性、夕顔との儚い恋の物語です。身分を隠して通う源氏でしたが、ある夜、荒れ果てた「なにがしの院」で夕顔は物の怪に襲われ、命を落としてしまいます。愛する人を突然失った源氏の深い哀しみと執着が描かれます。\n\n【登場人物/Characters】\n\n光源氏（17歳）：多感な青年貴族。\n夕顔：五条の借家に住む、慎ましやかで謎めいた美女。実は頭中将の愛人であった。\n六条御息所：源氏の恋人。気高く理知的だが、嫉妬心が強い。\n\n【見どころ/Highlights】\n\n夕顔の垣根に咲く白い花から始まるミステリアスな出会い、そして物の怪による悲劇的な結末。平安時代の闇と美しさが交錯する最高傑作の一つです。\n\nTranslation:\nAt 17, Genji falls for Yugao, a mysterious woman living in a humble house. Their secret trysts lead to a tragic night at a deserted mansion where Yugao dies from a malevolent spirit. This chapter highlights the fragile beauty of life and Genji's profound grief.",物語を始める/Start the Story→2,,,,,court_music.mp3,gate.jpg,,,
2,normal,"【原文】\n\n「六条のわたりになむ、いと忍びて歩き給ふを、知る人もありける。その御忍び歩きの道すがら、五条のほどに、なにがしといふ大路のほとりに、いとあやしき家に、夕顔の花のいと白く咲きたりけるを、御覧じ止めて…」\n\n【現代語訳】\n\n光源氏は六条の御息所のもとへ忍んで通う道中、五条にある粗末な家の垣根に、白く咲き誇る夕顔の花を見つけました。高貴な生活を送る源氏にとって、その下庶な暮らしの情景はかえって新鮮に映りました。随身に命じてその花を一房折らせようとしたところ、家の中から一人の童女が出てきて、香を焚き染めた扇を差し出し、「これに載せて差し上げてください」と申し出たのでした。\n\nTranslation:\nOn his way to visit the Rokujo Lady, Genji notices white Yugao flowers blooming on a humble fence in Gojo. Captivated by their simple beauty, he asks his servant to pick one. A young girl from the house offers a scented fan to hold the blossoms, marking the beginning of a fateful encounter.",夕顔の宿を詳しく見る/Examine the House→3,,,,,calm_lute.mp3,evening_faces.jpg,,,
3,normal,"【原文】\n\n「いとあやしう、蔀などはうち上げたり。簾の、帽額などいと古めかしく、透き間など見ゆるを、人々の覗きなどしつれば、主ならん人も、心得てやあらん、ゆかしう思ひたり。」\n\n【現代語訳】\n\nその家は誠にみすぼらしく、格子も古びて隙間が目立ちます。しかし、源氏が扇を受け取ると、そこには美しい文字で歌が書き付けてありました。「寄りてこそ　それかとも見め　たそかれに　ほのぼの見つる　花の夕顔」。夕暮れ時にぼんやりと見えたあの花のように、あなた様ももっと近くで拝見したいものです、という大胆な誘いでした。源氏は歌の主がただ者ではないと感じ、興味を募らせます。\n\nTranslation:\nThe house is dilapidated, yet the fan Genji received bears a poem: 'Pray come closer and see if it be she, the Yugao flower you glimpsed in the twilight.' Intrigued by the woman's boldness and elegant calligraphy, Genji finds himself drawn into a mysterious curiosity.","返歌を送る/Send a Reply→4,前へ戻る/Go Back→2",,,,,calm_lute.mp3,shanty_house.jpg,,,
4,normal,"【原文】\n\n「見し折の　つゆ忘られぬ　朝顔に　何れの秋か　おきわかるべき。いづれとも　わかぬ光に　夕顔の　花もまがひて　咲きにけるかな」\n\n【現代語訳】\n\n源氏は身分を隠し、粗末な狩衣に着替えて夕顔の宿を訪れます。夕顔もまた、自らの素性を明かしません。二人はお互いが誰であるかを知らぬまま、夢のような逢瀬を重ねていきました。源氏にとって、宮廷のしがらみや気位の高い六条御息所との関係に疲れた心を癒してくれるのは、この名もなき、しかし限りなく柔和で従順な女性でした。彼女の住まいは騒がしく卑俗な環境でしたが、それさえも源氏には情趣深く感じられたのです。\n\nTranslation:\nGenji visits the house in disguise. Without revealing their identities, the two begin a secret affair. For Genji, Yugao's gentle and submissive nature is a refreshing escape from the rigid expectations of the court and the demanding Rokujo Lady. Even the noisy neighborhood feels charming in his eyes.","共に夜を過ごす/Spend the Night Together→5,前へ戻る/Go Back→3",,,,,romantic_koto.mp3,bedroom.jpg,,,
5,normal,"【原文】\n\n「宵過ぐるまで、物語などして、いと忍びやかに、夜深く出で給ふ。月のいと明きに、御供に惟光ばかりして、おはし着きぬ。…」\n\n【現代語訳】\n\n秋の夜、月が明るく照る頃、源氏は夕顔を連れ出して「なにがしの院」という古びた邸宅へ向かいました。狭苦しい五条の家ではなく、二人きりで静かに夜を明かしたいと願ったのです。しかし、その邸宅は荒れ果て、庭の草は生い茂り、森のような不気味な静寂に包まれていました。夕顔は心細そうに源氏の袖に縋りつきます。源氏は彼女を守る自負心を感じつつ、二人の親密な時間を楽しみました。\n\nTranslation:\nOne autumn night, Genji takes Yugao to a deserted mansion known as 'Nanigashi-no-in' to find privacy. The grounds are overgrown and eerie, causing Yugao to cling to Genji in fear. Genji enjoys the intimacy, feeling protective of her in this secluded, haunted atmosphere.","邸内を散策する/Explore the Mansion→6,前へ戻る/Go Back→4",,,,,mystic_flute.mp3,old_mansion.jpg,,,
6,normal,"【原文】\n\n「院の、いと荒れたるに、月かげばかりぞ、隅々までさし入りたる。恐ろしう思へるさま、いとあてにをかし。」\n\n【現代語訳】\n\n邸の中はひっそりとして、月の光だけが隅々まで差し込んでいます。荒れ果てた様が恐ろしくもありますが、源氏にはそれさえも風流に思えました。夕顔はあまりの不気味さに震えていますが、その震える様子さえも源氏の目には美しく、守ってあげたいという情欲をかき立てました。ここで二人は、誰にも邪魔されない至福の時間を過ごします。しかし、この場所には、目に見えぬ「闇」が潜んでいたのです。\n\nTranslation:\nMoonlight spills through the cracks of the decaying mansion. Yugao trembles with fear, which only enhances her delicate beauty in Genji's eyes. They share a moment of bliss, unaware that a malevolent presence is watching them from the shadows of the ruins.","夜食を摂る/Have a Midnight Meal→7,前へ戻る/Go Back→5",,,,,mystic_flute.mp3,old_mansion.jpg,!eat,,
7,battle,"【原文】\n\n「枕上にいと清らなる女、ゐて、『己がいとをかしくめでたしと見給ふをば、え訪ね給はで、かくあやしきところの者に、心をうつし給ふこそ、いとめざましくつらけれ』と言ひて、この臥したる人を、引き動かさんとす、と見給ふ。」\n\n【現代語訳】\n\n夜更け、源氏がうつらうつらとしていると、枕元にこの世のものとは思えぬ美しい女が現れました。女は嫉妬に狂った表情で、「私のような立派な者を無視して、こんな卑しい女に心を移すとは、実に見下げ果てたこと」と言い放ち、横たわっている夕顔を引き起こそうとします。これは源氏への執着が生んだ「生き霊」の姿でした。源氏は強い圧迫感と恐怖に襲われ、愛する人を守るために精神の闘いに挑みます。\n\nTranslation:\nIn a dream-like state, a beautiful yet terrifying woman appears at Genji's bedside. She reproaches him for favoring a lowly woman over her and tries to seize Yugao. It is a manifestation of jealousy—a living spirit. Genji must confront this psychological terror.",物の怪と対峙する/Confront the Spirit,嫉妬の生き霊/Spirit of Jealousy,7,10,8,ominous_theme.mp3,spirit_room.jpg,,,
8,normal,"【原文】\n\n「御燈明も消えにけり。いと暗きに、太刀を引き抜きて、御枕上に置かせ給ふ。惟光を呼び給へど、来ず。」\n\n【現代語訳】\n\n灯火が消え、暗闇が支配します。源氏は太刀を抜き放ち、見えざる敵を威嚇しますが、物の怪の気配は消えません。夕顔を呼び起こそうと手を触れると、彼女の体は冷たく、息も絶え絶えになっていました。源氏は必死に惟光を呼びますが、人の気配は遠く、孤独な恐怖が募ります。夕顔の魂が今にも消え入ろうとしている中、源氏はただ彼女を抱きしめることしかできませんでした。\n\nTranslation:\nThe lamps go out, plunging them into darkness. Genji draws his sword to protect Yugao, but her body is already cold and her breath faint. Desperate, he calls for his servant, but no one answers. He is left alone with his dying lover and the lingering scent of death.",夕顔を抱きしめる/Hold Yugao Close→9,,,,,ominous_theme.mp3,spirit_room.jpg,,,
9,normal,"【原文】\n\n「息はとまりにけり。いふかひなし。…泣き惑ひ給ふこと、いとどしけれど、なほ、いかさまにせむと。」\n\n【現代語訳】\n\nついに夕顔の息は止まってしまいました。あまりにも突然の、あまりにも呆気ない死でした。源氏は泣き叫び、彼女を揺さぶりますが、二度と目は開きません。先ほどまで生きて愛を語り合っていた女性が、冷たい屍へと変わってしまった現実を受け入れられず、源氏は絶望の淵に立たされます。しかし、身分ある身として、この不名誉な死をどのように隠蔽すべきか、現実的な苦悩も彼を襲います。\n\nTranslation:\nYugao's breath stops. Her death is sudden and senseless. Genji is devastated, sobbing over her lifeless body. Despite his grief, he must face the grim reality of how to handle the corpse and protect his reputation from this scandalous tragedy.",惟光に後始末を頼む/Task Koremitsu→10,,,,,sorrow_theme.mp3,dark_room.jpg,,,
10,normal,"【原文】\n\n「惟光、やうやう参りたり。事のさまを語り給ふ。惟光も、いといみじう、あさましと思へど、御心をしづめんとて、…」\n\n【現代語訳】\n\nようやく駆けつけた惟光は、主人の変わり果てた姿と、横たわる夕顔の遺体を見て愕然とします。しかし、源氏を慰め、速やかに遺体を人目に付かぬ場所へ運ぶ計画を立てます。夕顔の遺体は東山のふもとの寺へと運ばれることになりました。源氏は夢遊病者のように、その後の手配を惟光に任せますが、心は千々に乱れ、彼女の面影が消え去ることを恐れます。\n\nTranslation:\nKoremitsu finally arrives and is shocked by the scene. He takes charge, arranging for the body to be moved secretly to a temple in Higashiyama. Genji moves like a ghost, paralyzed by grief while his loyal servant handles the logistics of the cover-up.",葬送の準備をする/Prepare for the Funeral→11,,,,,sorrow_theme.mp3,dark_room.jpg,,,
