id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
1,normal,"【あらすじ・登場人物・見どころ】\n\n【原文】宇治の八の宮亡き後、大君に続き中君も匂宮の許へ去り、末の娘・中君だけが宇治の山里に取り残された。父の供養を営む中君の元へ、亡き父を慕う阿闍梨から早蕨の届け物がある。そこに薫からの便りも重なり、物語は静かな悲しみと再生の兆しを描く。\n\n【現代語訳】宇治の八の宮が亡くなり、大君も世を去った後、三女の中君は孤独の中にありました。春の訪れと共に、阿闍梨から届いた早蕨が亡き父の面影を呼び起こします。薫中将は彼女を案じ、都へ迎える準備を進めます。宇治の自然と人の心の揺れが見どころです。\n\n【English】After the death of the Eighth Prince and Oishi, Naka no Kimi is left alone in Uji. As spring arrives, a gift of early ferns (Sawarabi) from a mountain monk reminds her of her late father. Kaoru prepares to move her to the capital. This chapter focuses on the delicate transition from mourning to a new life.\n\n【登場人物/Characters】\n中君 (Naka no Kimi): 21歳。宇治の姫君。\n薫 (Kaoru): 24歳。光源氏の（表向きの）末子。\n匂宮 (Niou Miya): 25歳。今上帝の第三皇子。",物語を始める/Start Story→2,,,,,gentle_koto.mp3,uji_spring.jpg,,,
2,normal,"【春の訪れと寂寥】\n\n【原文】例の、山寺の阿闍梨、ことのほかにながめらるる春のつれづれに、宮の御供養のことなど、いそぎののしる。蕨、つくづくしなどを、をかしき籠に入れて、「御前に」とて奉れり。\n\n【現代語訳】いつもの山寺の阿闍梨が、所在ない春の徒然に、亡き宮の御供養の準備などを急いでおります。阿闍梨は蕨や土筆などを風情ある籠に入れ、「姫君へ」と献上しました。しかし、それを手にする中君の心は晴れず、父と共に過ごした昔を思い出すばかりです。\n\n【English】The mountain abbot, busy with memorial services for the late Prince, sends a basket of early ferns and horsetails to Naka no Kimi. The arrival of spring only deepens her sense of isolation, as these seasonal gifts remind her of the days when her father was still alive to enjoy them with her.","早蕨を手に取る/Take the ferns→3,前を振り返る/Go back→1",,,,,temple_bell.mp3,sawarabi_basket.jpg,,,
3,normal,"【中君の詠歌】\n\n【原文】「この春はだれに見せむとて、山辺の道をたどるらむ」と思ふに、いとど涙落つ。\n君がため折れる手折れる。早蕨の、動くも知らぬ。春の暮れかな。\n\n【現代語訳】「この春は誰に見せようと思って、阿闍梨様は山道を辿ってこれらを摘んでくださったのか」と思うと、いよいよ涙がこぼれます。中君は歌を詠みました。「亡き父のためにと摘まれたこの早蕨のように、私の心も止まったまま、春の暮れていくことさえ気づかぬようです」\n\n【English】Naka no Kimi weeps, wondering for whom the abbot gathered these spring greens. She composes a poem: 'For whose sake were these early ferns plucked? My heart is so lost in the past that I do not even notice the passing of spring.' Her grief remains as fresh as the mountain greens before her.","阿闍梨への返歌/Reply to the abbot→4,戻る/Back→2",,,,,sad_koto.mp3,naka_no_kimi_tears.jpg,,,
4,normal,【阿闍梨からの励まし】\n\n【原文】阿闍梨の御返り、いとあはれなり。昔の御ことなど、かき集めて、「なほこの世のつらきを、厭ひ離れ給へ」と言へり。御供養の物、さまざまに調ぜさせ給ふ。\n\n【現代語訳】阿闍梨からの返事は、たいそうしみじみとしたものでした。亡き八の宮の思い出を書き連ね、「どうかこの世の辛さを厭い、仏道にお縋りなさい」と説きます。供養のための品々も、心を込めて準備されました。ここで中君は、わずかな食事をとり、心を落ち着かせます。\n\n【English】The abbot's reply is deeply moving. He recalls memories of the late Prince and urges Naka no Kimi to find solace in Buddhist teachings. He sends various offerings for the memorial service. Naka no Kimi takes a moment to compose herself with a light meal provided by the temple.,"食事をとる/Eat→5,戻る/Back→3",,,,,nature_sound.mp3,temple_kitchen.jpg,!eat,,
5,normal,"【薫からの文】\n\n【原文】薫の中将よりも、例の、御弔ひの御消息、いとねんごろなり。宇治の山里の春のあはれを、ことに深く書き流し給へり。都への御迎えの用意、着々と進みゆく。\n\n【現代語訳】薫の中将からも、いつものように丁寧な弔問の手紙が届きました。宇治の山里の春の情趣を、格別に深く書き記しています。薫は中君を匂宮の二条院へ迎えるための準備を、着実に進めていました。彼女をこの寂しい地から救い出したいという彼の執念が伺えます。\n\n【English】Kaoru sends a sincere letter of condolence, eloquently describing the melancholic beauty of spring in the Uji mountains. He informs her that preparations to move her to the capital are proceeding steadily. His devotion to the Uji family remains steadfast even after the sisters' father has passed away.","文を読みふける/Read the letter→6,戻る/Back→4",,,,,paper_rustle.mp3,letter.jpg,,,
6,battle,【過去への執着との葛藤】\n\n【原文】住み馴れし所を離れむことの心細さ、亡き人への思ひ出に、胸のふさがる心地す。わが心ながら、去りがたきを争ふ。\n\n【現代語訳】住み慣れた宇治を離れる心細さと、亡き父や姉との思い出が中君の胸をふさぎます。「このままここで朽ち果てたい」という絶望と、「生きていかねばならない」という現実が、彼女の心の中で激しくぶつかり合います。これは彼女自身の心の戦いです。\n\n【English】The thought of leaving her familiar home in Uji fills Naka no Kimi with dread. Her attachment to the past and the memories of her deceased sister and father struggle against the necessity of moving forward. She must overcome this internal darkness to face the future.,心の迷いに打ち勝つ/Overcome the doubt,過去への未練 (Attachment to Past),7,10,7,battle_classic.mp3,misty_uji.jpg,,,
7,normal,"【決意の出発】\n\n【原文】二月二十日のほどに、二条の院へ渡り給ふ。宇治の橋を渡り給ふに、例の、あはれに悲しきこと多かり。住みし跡を振り返り給ふ。\n\n【現代語訳】二月二十日ごろ、ついに中君は二条院へと移ることになりました。宇治橋を渡る際、言いようのない悲しみが押し寄せます。自分が生まれ育った山里、亡き人々との日々が遠ざかっていくのを、彼女は涙ながらに振り返りました。\n\n【English】Around the twentieth day of the second month, Naka no Kimi finally departs for the Nijō Mansion in the capital. As she crosses the Uji Bridge, she is overwhelmed by grief, looking back at the mountains where she spent her life with those who are now gone.","橋を渡る/Cross the bridge→8,戻る/Back→6",,,,,bridge_wind.mp3,uji_bridge.jpg,,,
8,normal,"【二条院の華やぎ】\n\n【原文】二条の院は、いと清らかに、春のしつらひしたるに、宇治の古めかしき住まひを思ひ出づれば、夢の心地ぞし給ふ。匂宮の御喜び、限りなし。\n\n【現代語訳】二条院はたいそう清らかで、春らしい華やかな装飾が施されていました。宇治の古びた住まいを思い出すと、まるで夢の中にいるような心地です。中君を迎え入れた匂宮の喜びは、例えようもないほど深いものでした。\n\n【English】The Nijō Mansion is exquisitely decorated for spring, standing in stark contrast to the rustic dwelling in Uji. To Naka no Kimi, it all feels like a dream. Prince Niou is overjoyed to finally have her under his roof, welcoming her with grand hospitality.","新しい生活に慣れる/Adjust to new life→9,戻る/Back→7",,,,,bright_koto.mp3,mansion_garden.jpg,,,
9,normal,"【薫の独白と後悔】\n\n【原文】薫の中将、中君の御移ろひを見届けて、心の奥には、なお大君の面影を追い給ふ。中君を匂宮に譲りしことを、ひそかに悔やむ心もありけり。\n\n【現代語訳】薫は中君の移居を見届けましたが、その心の奥底では、今も亡き大君の面影を追い続けています。実は自分が中君と結ばれる道もあったのではないかと、匂宮に彼女を譲ったことを密かに後悔する複雑な感情が彼を苛みます。\n\n【English】Having overseen the move, Kaoru still finds himself chasing the phantom of the deceased Oishi. He feels a secret pang of regret for having given Naka no Kimi to Prince Niou, wondering if he should have kept her for himself to preserve the link to Uji.","薫の苦悩を見守る/Watch Kaoru's agony→10,戻る/Back→8",,,,,deep_flute.mp3,moonlight_garden.jpg,,,
10,battle,"【薫、己の未練と戦う】\n\n【原文】「何しに、さばかりの契りを結びけむ」と、わが心の浅はかなるを責め給ふ。大君への執着が、彼を苦しめる魔物となる。\n\n【現代語訳】「なぜ、あんなにもあっさりと匂宮に中君を譲ってしまったのか」と、薫は自分の判断の浅さを責めます。亡き大君への執着と、目の前の中君に対する抑えきれない思慕が混ざり合い、彼の理性を脅かします。薫は自らの未練との戦いに挑みます。\n\n【English】Kaoru reproaches himself for his lack of foresight. His obsession with the late Oishi transforms into a spiritual torment. He must battle his own lingering attachments that prevent him from finding peace, even as he acts as a protector to Naka no Kimi.",未練を断ち切る/Sever the attachment,己の未練 (One's Own Lingering Affection),8,12,11,tension_koto.mp3,dark_room.jpg,,,
