id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
1,normal,"【あらすじ/Summary】\n女三の宮は出家し、六条院の持仏堂で静かに暮らしています。秋になり、鈴虫の鳴き声が響く中、源氏や冷泉院との交流が描かれます。\nNyosan-no-Miya has taken tonsure and lives quietly in the Rokujo-in. As autumn arrives, amid the chirping of bell crickets, interactions with Genji and Reizei-in unfold.\n\n【登場人物/Characters】\n光源氏 (48歳): 権力の絶頂にあるが孤独を抱える。 / Hikaru Genji (48): At the peak of power but harboring solitude.\n女三の宮 (22歳): 出家し、現世の執着を捨てようとする。 / Nyosan-no-Miya (22): Now a nun, seeking to discard worldly attachments.\n冷泉院 (30歳): 退位した院。源氏の実の息子。 / Reizei-in (30): The retired Emperor, Genji's biological son.\n\n【見どころ/Highlights】\n鈴虫の音色に託された、はかない風情と人間関係の機微。\nThe fleeting elegance and subtle human relationships entrusted to the sound of bell crickets.",物語を始める / Start Story→2,,,,,court_music.mp3,temple_hall.jpg,,,
2,normal,"【原文/Original】\n女三の宮は、いとあはれに、仏の御前の飾りなど、いと尊うして、おこなひにのみひたぶるにうつろひたまへるを、大将の君は、あやしう悲しう見たてまつりたまふ。\n\n【現代語訳/Modern Translation】\n女三の宮は、実に見事で、仏前のお飾りなども尊厳に満ちており、一途に仏道修行に専念していらっしゃいます。源氏はその様子を、不思議なほど悲しく見守るしかありませんでした。かつての華やかな面影は消え、尼としての清らかな姿に、源氏は自らの過去の過ちを思い、胸を締め付けられる思いがするのでした。\n\n【English】\nNyosan-no-Miya lived a profoundly pious life, her Buddhist altar decorated with such dignity that she seemed entirely devoted to her prayers. Genji watched her with a strange sadness. Her former glamor had vanished, replaced by the pure aura of a nun. Looking at her, Genji felt a tightening in his chest as he reflected on his own past indiscretions and the fleeting nature of beauty.","庭を眺める / Gaze at the garden→3,宮と語らう / Speak with the Princess→4",,,,,zen_garden.mp3,nyosan_room.jpg,,,
3,normal,"【原文/Original】\n秋の野を分けたるやうに、いとおもしろく植ゑなさせたまひて、鈴虫をいと多う放たせたまへり。\n\n【現代語訳/Modern Translation】\n源氏は宮のために、庭を秋の野原のように美しく整えさせました。そこには鈴虫がたくさん放たれ、夕暮れ時には涼やかな音色が響き渡ります。草むらから聞こえる虫の声は、現世の騒がしさを忘れさせるほどに澄み渡り、聞く者の心に染み入ります。源氏はこの虫の音を、宮へのせめてもの慰めとして贈ったのでした。\n\n【English】\nGenji had the garden arranged beautifully to resemble an autumn moor for the Princess, releasing a great number of bell crickets there. At dusk, their cool, refreshing chirping resounded through the air. The insects' voices rising from the grasses were so clear they made one forget the clamor of the world, piercing the hearts of all who listened. Genji offered this sound of insects as a small comfort to the Princess in her seclusion.","虫の音を愛でる / Admire the insect sounds→5,前の場面へ / Back→2",,,,,cricket_sound.mp3,autumn_moor.jpg,,,
4,normal,"【原文/Original】\n「いみじう鳴きはやすめるかな。この虫の絶えぬほど、しばしおはせぬか」とのたまへば、宮は、いと恥づかしげに、うち背きたまへる御さまなど、いと若ううつくし。\n\n【現代語訳/Modern Translation】\n源氏が「なんと賑やかに鳴き競っていることか。この虫が鳴き止まぬ間だけでも、こちらにいらっしゃいませんか」と声をかけると、宮は恥ずかしそうに背を向けられました。その尼姿もまだ若々しく愛らしいものでした。源氏は、彼女を尼にしてしまった運命を恨みつつも、その清雅な美しさに改めて心惹かれる自分を抑えることができません。\n\n【English】\n'How vigorously they are singing,' Genji remarked. 'Won't you stay here a while, at least until the insects cease their song?' The Princess, looking quite bashful, turned away slightly; her nun’s appearance was still youthful and lovely. While Genji resented the fate that had led her to take the tonsure, he could not suppress his attraction to her refined and elegant beauty.","さらに語らう / Talk more→6,前の場面へ / Back→2",,,,,court_music.mp3,nyosan_room.jpg,,,
5,normal,"【原文/Original】\n「おほかたの秋のあはれに、これひとつ加はれるは、いとどなむ心細き」とて、御念珠を引き隠したまふ。\n\n【現代語訳/Modern Translation】\n宮は「ただでさえ秋は悲しいものですのに、この虫の音が加わると、いっそう心細く感じられますわ」と仰って、数珠を袖の中に隠されました。彼女はもはや現世の愛を語る立場にないことを自覚しており、源氏の情熱的な視線を避けるように振る舞います。しかし、その拒絶がかえって源氏の独占欲を刺激するのでした。\n\n【English】\n'Autumn is melancholy enough as it is,' the Princess said, 'but adding this sound makes me feel all the more lonely.' She then hid her prayer beads beneath her sleeve. She was conscious that she was no longer in a position to discuss earthly love, acting as if to avoid Genji's passionate gaze. However, this very rejection only served to stimulate Genji's sense of possessiveness.","感情を抑える / Suppress emotions→7,前の場面へ / Back→3",,,,,cricket_sound.mp3,temple_veranda.jpg,,,
6,battle,"【原文/Original】\n心のうちには、いとあはれに、見捨がたう思ほゆれど、あながちにひきとどむべきにしあらねば、うち嘆きて見たてまつりたまふ。\n\n【現代語訳/Modern Translation】\n源氏の心の中では、彼女を見捨てがたく、愛おしさが溢れ出します。しかし、一度仏門に入った者を強引に引き止めることはできません。執着と理性の間で、源氏の心は激しく揺れ動きます。これは彼自身の内なる「未練」との戦いでした。かつて多くの女性を愛してきた源氏にとって、手の届かない存在となった宮は、誰よりも眩しく見えるのです。\n\n【English】\nWithin his heart, Genji felt a profound pity and an inability to let her go. Yet, he knew he could not forcibly restrain someone who had entered the priesthood. Between attachment and reason, Genji's heart wavered violently. This was a battle with his own inner 'lingering affection.' To Genji, who had loved many women, the Princess, now unreachable, appeared more dazzling than anyone else.",己の未練と戦う / Fight own regret,執着の心 / Heart of Attachment,7,8,7,battle_bgm.mp3,nyosan_room.jpg,,,
7,normal,"【原文/Original】\n「もろ声に鳴くめるを、いづれかすぐれたると、聞きわかれぬこそ、もどかしく侍れ」と、源氏の君はほほ笑みてのたまふ。\n\n【現代語訳/Modern Translation】\n源氏は空気を和ませようと「皆で声を揃えて鳴いているようですが、どれが優れているのか聞き分けられないのがもどかしいですね」と微笑んで言いました。彼は、宮の沈んだ心を少しでも明るくしようと努めますが、二人の間にある溝は深く、かつてのような睦まじい会話はもう望めないことを痛感しています。\n\n【English】\n'They seem to be singing in unison,' Genji said with a smile, trying to lighten the mood. 'It is frustrating that I cannot distinguish which voice is superior.' He endeavored to brighten the Princess's somber heart, yet he felt keenly the deep chasm between them, realizing that the intimate conversations of the past were no longer possible.","食事を共にする / Share a meal→9,前の場面へ / Back→5",,,,,court_music.mp3,temple_hall.jpg,,,
8,normal,"【原文/Original】\n念誦のひまに、月をながめて、物語などしたまふほどに、夜も更けぬ。\n\n【現代語訳/Modern Translation】\n葛藤を乗り越え、源氏は穏やかな表情を取り戻しました。宮が念珠を置く合間に、二人は月を眺めながら静かに言葉を交わします。夜が更けるにつれ、空気は冷え込み、鈴虫の声も一段と高く響くようです。かつての恋人としての情愛ではなく、魂の救済を求める同志のような、不思議な親愛の情がそこに流れ始めました。\n\n【English】\nOvercoming his inner conflict, Genji regained a calm expression. In the intervals of the Princess's prayers, the two gazed at the moon and spoke quietly. As the night deepened, the air grew chilly, and the chirping of the bell crickets seemed to ring even louder. Not as former lovers, but like comrades seeking salvation for their souls, a strange sense of affection began to flow between them.","月光を愛でる / Admire moonlight→10,前の場面へ / Back→6",,,,,night_ambient.mp3,moonlight_garden.jpg,,,
9,normal,"【現代語訳】\n持仏堂の端の方で、ささやかな食事が用意されました。出家した宮にふさわしい、精進の趣がある膳です。源氏もまた、世俗の贅沢を離れ、この静かなひとときを宮と共に過ごすことで、自らの魂が洗われるような心地がしました。秋の夜の冷気の中で、温かな汁物が身に沁みます。\n\n【English】\nAt the edge of the private Buddha hall, a modest meal was prepared. It was a vegetarian tray suitable for the cloistered Princess. Genji, too, felt his soul cleansed by turning away from worldly luxuries and spending this quiet moment with her. In the cool air of the autumn night, the warm soup felt deeply comforting.","体力を回復する / Recover strength→11,前の場面へ / Back→7",,,,,,,!eat,,
10,normal,"【原文/Original】\n十五夜の月、いと明うさし出でて、菊のいろ、露に結ぼほれたるも、なかなかいみじう見ゆ。\n\n【現代語訳/Modern Translation】\n十五夜の月が煌々と昇り、庭の菊の花が露に濡れて輝いています。その情景は、言葉にできないほど美しいものでした。源氏は「月明かりの下では、すべてが清らかに見えます。私たちの悩みも、この光の中に溶けてしまえばよいのに」と独りごちます。宮もまた、その月を仰ぎ見ながら、西方浄土への想いを馳せているようでした。\n\n【English】\nThe full moon of the fifteenth night rose brightly, and the colors of the chrysanthemums, sparkling with dew, appeared exceptionally beautiful. Genji murmured to himself, 'Under the moonlight, everything appears pure. If only our worries could dissolve into this light.' The Princess, too, looked up at the moon, seemingly turning her thoughts toward the Western Paradise.","音楽を奏でる / Play music→12,前の場面へ / Back→8",,,,,night_ambient.mp3,full_moon.jpg,,,
11,normal,"【現代語訳】\n食事を終え、源氏の心身には活力が戻りました。彼は宮のそばに座り直し、今度は琴を手に取ります。世俗の曲ではなく、仏を供養するための調べを奏でようと考えたのです。静寂の中に響く和琴の音は、鈴虫の声と調和し、六条院の秋をより深いものへと変えていきます。\n\n【English】\nHaving finished the meal, Genji felt vigor return to his body and mind. He sat by the Princess again and took up a koto. He thought to play not a secular tune, but a melody to honor the Buddha. The sound of the Japanese zither, echoing in the silence, harmonized with the bell crickets, deepening the essence of autumn in the Rokujo-in.","琴を弾く / Play the koto→12,前の場面へ / Back→9",,,,,koto_music.mp3,temple_hall.jpg,,,
12,normal,"【原文/Original】\n大将の君、琴取り寄せて、めづらしくかき鳴らしたまふ。鈴虫の声に響きあひて、いといみじう聞こゆ。\n\n【現代語訳/Modern Translation】\n源氏は琴を引き寄せ、久しぶりにその弦を鳴らしました。その音色は鈴虫の鳴き声と共鳴し、この世のものとは思えぬほど美しい響きを奏でます。宮もまた、その調べを聞きながら、かつて自分が源氏の妻であった日々を遠く懐かしく思い出していました。音楽だけが、二人の隔てられた心を一時的に結びつける架け橋となったのです。\n\n【English】\nGenji drew the koto toward him and struck the strings for the first time in a long while. The tones resonated with the chirping of the bell crickets, creating a sound so beautiful it seemed not of this world. Listening to the melody, the Princess nostalgically remembered the days when she was Genji's wife. Only music served as a temporary bridge connecting their separated hearts.","冷泉院からの使者 / Messenger from Reizei-in→13,前の場面へ / Back→10",,,,,koto_music.mp3,temple_hall.jpg,,,
