id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
1,normal,"【あらすじ】光源氏は都に帰還し、内大臣に昇進して権勢を取り戻します。明石の君は娘を出産しますが、身分の差を案じて源氏に託す決意を固めます。住吉大社での華やかな参詣の影で、明石の君の悲哀が描かれます。\n\n【登場人物】光源氏（28歳～29歳）、明石の君（20歳～21歳）、藤壺の宮（33歳）、紫の上（20歳前後）。\n\n【見どころ】華麗な「住吉詣」の描写と、偶然その場に居合わせた明石の君の対照的な心境の変化。\n\n[Introduction] Genji returns to the capital, promoted to Palace Minister, reclaiming his power. The Lady of Akashi gives birth to a daughter but decides to entrust the child to Genji due to her lower social status. The story contrasts the splendor of Genji's pilgrimage to Sumiyoshi with the Lady's quiet sorrow. \n\n[Characters] Genji (28-29), Lady Akashi (20-21), Empress Fujitsubo (33), Lady Murasaki (approx. 20). \n\n[Highlights] The magnificent pilgrimage and the emotional gap between Genji and the Lady.",二条院へ戻る/Return to Nijo-in→2,,,,,miotsukushi_ambient.mp3,palace.jpg,,,
2,normal,"住まひたまふべきさま、ことにしつらはせたまふ。西の対をなむ、いと心ばせあるさまに。/ 源氏は二条院の西の対を、紫の上のために風情ある設えに整えました。須磨での辛苦を乗り越え、ようやく訪れた穏やかな日々。源氏は紫の上への愛しさを募らせ、彼女を正妻に近い待遇で遇します。\n\nGenji meticulously decorated the West Wing of the Nijo-in for Lady Murasaki. After the hardships in Suma, these were peaceful days at last. Genji felt a deepening affection for Murasaki and treated her with the dignity of a primary wife. \n\n「二条院の春の庭を眺める」\n\nThe garden at Nijo-in was filled with cherry blossoms, a stark contrast to the lonely waves of Suma. Genji spoke to Murasaki of his travels, yet he could not help but think of the lady he left behind in Akashi, whose child was soon to be born.","明石からの便りを聞く/Hear news from Akashi→3,都の情勢を確認する/Check the capital's affairs→4",,,,,miotsukushi_ambient.mp3,garden.jpg,,,
3,normal,"明石の君、三月の三日に、女子を生みたてまつる。/ 明石の君は三月三日に姫君を出産しました。源氏は占術の結果から、この子が将来皇后になる宿命であることを確信します。しかし、身分の低い明石の君が育てては、その将来が閉ざされてしまうという現実に直面します。\n\nThe Lady of Akashi gave birth to a baby girl on the third day of the third month. Based on divinations, Genji was convinced that this child was destined to become an Empress. However, he faced the harsh reality that her future would be hindered if raised by a mother of lower rank in the countryside. \n\n源氏は喜びつつも、紫の上に対してこのことをどう告げるべきか悩みます。明石の君への情愛と、紫の上への義理の間で揺れ動く源氏の心は、平安貴族の複雑な恋愛観を象徴しています。",紫の上に打ち明ける/Tell Lady Murasaki→5,,,,,miotsukushi_ambient.mp3,akashi_beach.jpg,,,
4,normal,"桐壺帝の崩御後、政権を握っていた右大臣側が衰退し、源氏の勢力が回復します。朱雀帝は自身の眼病や天変地異を源氏への不当な扱いの報いと恐れ、源氏を召還したのです。源氏は内大臣となり、政治の中枢へ返り咲きました。\n\nAfter the death of Emperor Kiritsubo, the faction of the Right Minister declined, and Genji's power was restored. Emperor Suzaku, fearing his eye ailment and natural disasters were divine punishment for mistreating Genji, recalled him. Genji became Palace Minister and returned to the heart of politics. \n\n「政務の合間に、かつての恋人たちを想う」\n\nDespite his busy political schedule, Genji’s mind wandered to those who had stood by him during his exile, and those he had long neglected in the capital.",明石の姫君について考える/Think about the Akashi Princess→3,,,,,miotsukushi_ambient.mp3,office.jpg,,,
5,normal,"源氏は意を決して紫の上に明石の君との出来事を告げます。紫の上は静かに嫉妬を感じますが、源氏の真摯な態度に、彼女を受け入れる度量を見せようと努めます。しかし、女心は複雑であり、心の底では冷たい風が吹いています。\n\nGenji finally decided to tell Lady Murasaki about the Lady of Akashi. Murasaki felt a quiet pang of jealousy but tried to show her magnanimity in response to Genji's sincerity. However, her heart remained troubled, like a cold wind blowing through her soul. \n\n「紫の上の、言葉に出せぬ悲しみに触れる」\n\nMurasaki’s silence spoke volumes. Genji realized that even in his triumph, his actions caused pain to those he loved most. He tried to comfort her with promises of eternal devotion.",住吉参詣の準備をする/Prepare for Sumiyoshi→6,,,,,miotsukushi_ambient.mp3,murasaki_room.jpg,,,
6,normal,"源氏は願ほどきのため、住吉大社への参詣を計画します。これは並大抵の規模ではなく、数多くの随身を従えた、極めて華麗な大行列となりました。都の人々はその威光を仰ぎ、源氏の完全なる復活を確信しました。\n\nGenji planned a pilgrimage to Sumiyoshi Shrine to fulfill a vow. This was no ordinary trip; it was a magnificent procession with numerous followers. The people of the capital looked upon his splendor and saw the complete restoration of his prestige. \n\n「豪華な供奉の列が続く」\n\nThe procession was so grand that the surrounding countryside seemed to glow. However, Genji’s heart was focused on the spiritual debt he owed to the gods who protected him during the storm at Suma.",住吉へ向かう/Head to Sumiyoshi→7,,,,,miotsukushi_ambient.mp3,procession.jpg,,,
7,normal,"難波の海を渡り、源氏の一行は住吉に到着します。折りしも、明石の君もまた、同じ日に同じ場所へ願ほどきのために船でやってきていました。しかし、彼女が目にしたのは、あまりにも眩しい源氏の栄華の姿でした。\n\nGenji's party crossed the sea of Naniwa and arrived at Sumiyoshi. By chance, the Lady of Akashi had also arrived by boat on the same day for the same purpose. However, what she saw was the overwhelming dazzling splendor of Genji's entourage. \n\n「身分の差を痛感する」\n\nStanding on her modest boat, the Lady of Akashi realized the vast gulf between their worlds. She felt ashamed of her own humble presence in the face of such grandeur.",葛藤に立ち向かう/Face the inner conflict→8,,,,,miotsukushi_ambient.mp3,shore.jpg,,,
8,battle,"明石の君は、源氏のあまりの威勢に圧倒され、舟を出すことすらためらいます。自分のような田舎者が、この華やかな列に近づくことなど許されない。彼女の心の中で、源氏への思慕と自尊心が激しく衝突します。\n\nThe Lady of Akashi was overwhelmed by Genji's might and hesitated even to dock her boat. She felt that a country person like herself had no place near such a brilliant procession. In her heart, longing and pride clashed violently. \n\n「卑屈な心と戦う」/ Fighting a self-deprecating heart.",戦う/Fight,卑屈な心/Self-deprecating Heart,6,12,9,battle_bgm.mp3,boat.jpg,,,
9,normal,"戦いの末、明石の君は住吉での参詣を諦め、難波へと引き返します。源氏はこの日、彼女が来ていたことを知りませんでした。しかし、後に惟光を通じて彼女の存在を知り、和歌を贈ります。「みをつくし 恋ふるしるしに ここまでも めぐり逢ひける えにこそありけれ」\n\nAfter her inner struggle, the Lady of Akashi gave up on the pilgrimage and returned to Naniwa. Genji was unaware of her presence that day. Later, learning of it through Koremitsu, he sent her a poem: 'Like the channel buoys (miotsukushi), I have exhausted myself in love, and by that bond we have met again.' \n\n「歌のやり取りに心を込める」\n\nThe word 'Miotsukushi' serves as a pun for 'exhausting oneself' and 'channel buoys,' symbolizing her devotion. Even separated, their hearts were linked by the tide.",食事で英気を養う/Recover with a meal→10,,,,,miotsukushi_ambient.mp3,naniwa.jpg,,,
10,normal,"旅の途上、一行は難波の里で休息を取りました。土地の者たちが差し出す旬の魚や山の幸、心のこもった料理が源氏たちの疲れを癒します。華やかな宴の席で、源氏はふと明石の君の淋しげな横顔を思い浮かべるのでした。\n\nDuring the journey, the party rested in the village of Naniwa. The locals offered seasonal fish and mountain delicacies. These heartfelt dishes soothed their weariness. Amidst the festive banquet, Genji suddenly recalled the lonely profile of the Lady of Akashi. \n\n「難波の恵みをいただく」\n\nThe flavors were fresh and reminded Genji of the simple life he led in exile, making him appreciate his current luxury all the more.",二条院へ戻る/Return to Nijo-in→11,,,,,miotsukushi_ambient.mp3,banquet.jpg,gold+100,!eat,
