id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
1,normal,"【あらすじ/Summary】\n藤壺の宮の崩御後、冷泉帝の後宮を舞台に、源氏の養女・梅壺の女御（秋好中宮）と権中納言（頭中将）の娘・弘徽殿の女御が競い合います。その中心となるのが華やかな「絵合」です。\n\n【登場人物と年齢/Characters】\n光源氏：31歳、冷泉帝：13歳、梅壺の女御（秋好中宮）：22歳、権中納言（頭中将）：35歳。\n\n【見どころ/Highlights】\n平安文化の粋を集めた絵画論争と、政治的背景を孕んだ優雅な戦い。\n\n【原文】\n斎宮、いと若うて下りたまひしが、年経て、この春なむ帰りたまへる。御年二十二にやなりたまふらむ。\n\n【現代語訳】\n斎宮として若くして伊勢へ下られた方が、年月を経てこの春にお帰りになりました。御年は二十二歳でいらっしゃいましょう。\n\n【English】\nThe former High Priestess of Ise, who went to Ise very young, has returned this spring. She is now twenty-two years old. This chapter focuses on the cultural rivalry at court, centered around the magnificent Picture Contest.",宮廷の様子を見る/Observe the court→2,,,,,court_ambient.mp3,palace_gate.jpg,,,
2,normal,"【原文】\n源氏の君は、この御方を、昔の御遺言にも、いとあはれに思ひきこえたまへる、まして、今はいとど、聞こし召しつぎし御ありさまの、いとやむごとなく、いとうつくしうおはするを。\n\n【現代語訳】\n源氏は、六条御息所の遺言もあり、この方を深く気遣っておられました。さらにお会いしてみると、その気品高く美しい様子は格別でした。\n\n【English】\nGenji felt a deep responsibility for her due to her mother's dying wish. Now that she had returned, he found her grace and beauty to be truly extraordinary, surpassing all expectations.\n\n源氏は彼女を冷泉帝の入内させることを決意します。しかし、そこには権中納言の娘という強力なライバルがいました。物語は優雅な美の競い合いへと進んでいきます。","冷泉帝の御所へ/To Emperor Reizei's Palace→3,前の場面へ/Back→1",,,,,court_ambient.mp3,shishinden.jpg,,,
3,normal,"【原文】\n冷泉の帝も、いと若うおはします。絵をなむ、いとをかしきものに思し召して、いと上手におはすれば、上手をなむ召し集めて、描かせたまひける。\n\n【現代語訳】\n冷泉帝もまだお若く、絵を大変素晴らしいものとお思いでした。帝ご自身も絵がお上手で、名人を集めては描かせておられたのです。\n\n【English】\nEmperor Reizei was still young and had a profound love for painting. Being a gifted artist himself, he gathered master painters to the court to create exquisite works.\n\n帝の興味が絵にあることを知り、後宮の女御たちは、帝の寵愛を得るために優れた絵画を集めることに熱中し始めます。これが大きな騒動の火種となります。","女御たちの競い合い/Rivalry among ladies→4,前の場面へ/Back→2",,,,,miyabi.mp3,emperor_room.jpg,,,
4,normal,【原文】\n権中納言の御方は、親の御後見、いとはなやかに、よろづの事をおろかにしたまはねば、世の中、いとにぎははしく見えたり。\n\n【現代語訳】\n権中納言（頭中将）の方は、親の後見が非常に華やかで、何事も疎かにしないため、その周囲はたいそう賑やかに見えました。\n\n【English】\nThe lady supported by the Provisional Middle Counselor (To no Chujo) enjoyed flamboyant patronage. Her surroundings were always bustling and filled with the finest luxuries.\n\n一方、源氏が後見する梅壺の女御側も負けてはいません。源氏は自らの秘蔵のコレクションを彼女に贈り、対抗させようとします。,"源氏の秘蔵品/Genji's private collection→5,前の場面へ/Back consolingly→3",,,,,miyabi.mp3,lady_room.jpg,,,
5,normal,"【原文】\n源氏の君、秘蔵したまへる絵ども、さまざまに取り出でつつ、見せたまふ。須磨の記など、えもいはず書きあつめたまへるなどもあり。\n\n【現代語訳】\n源氏の君は、秘蔵していた絵の数々を次々に取り出してお見せになります。須磨での日々を筆舌に尽くしがたく描き集めた日記風の絵もありました。\n\n【English】\nGenji brought out his most cherished scrolls. Among them were the breathtaking sketches he had made during his exile in Suma, capturing scenery and emotions beyond words.\n\nこれらの絵は、単なる美術品ではなく、源氏の苦難と美学が凝縮された魂の記録でした。これを持って、いよいよ絵合の舞台が整います。","絵合の準備/Preparing for the contest→6,前の場面へ/Back→4",,,,,miyabi.mp3,treasure_room.jpg,,,
6,battle,"【原文】\n左右に分かれて、物語の心、絵のさまなど、言ひ争ふこと、いとどはなやかなるわざなり。\n\n【現代語訳】\n左右に分かれて、物語の趣向や絵の筆致などを言い争う様子は、いよいよ華やかな催しとなりました。心の葛藤が言葉の端々に現れます。\n\n【English】\nDivided into Left and Right, the courtiers debated the spirit of the stories and the style of the paintings. It was a dazzling and intense verbal battle.\n\n【葛藤】\n審判役の藤原公任などは、どちらの絵が優れているか、美学と政治的配慮の間で激しく葛藤します。",美学の論争/Debate of Aesthetics,美の葛藤/Conflict of Beauty,8,10,7,battle_bgm.mp3,contest_hall.jpg,,,
7,normal,"【原文】\n左の絵、古物語のあはれなるを、上手どもに描かせたまへる、いときよらに見ゆ。右は、今の世のめづらしきさまを描き集めて、目おどろくばかりなり。\n\n【現代語訳】\n左方の絵は、古い物語の情趣ある場面を名人に描かせたもので、清らかに見えます。右方は、現代の珍しい風俗を集めて描き、目を見張るばかりです。\n\n【English】\nThe paintings of the Left featured classical tales rendered by masters, looking pure and elegant. The Right showed contemporary scenes, striking and full of novelty.\n\n伝統を重んじるか、新奇さを好むか。観衆の意見は真っ二つに割れ、空気は熱を帯びていきます。","論争は続く/The debate continues→8,前の場面へ/Back→6",,,,,miyabi.mp3,contest_hall.jpg,,,
8,normal,"【原文】\n権中納言、負けじ魂いと強くおはして、いみじき絵を、また隠しおきたまへるを、取り出でたまふ。\n\n【現代語訳】\n権中納言は負けず嫌いな性格が強く、隠しておいた素晴らしい絵をさらにお出しになります。\n\n【English】\nThe Provisional Middle Counselor, driven by his competitive spirit, brought out yet another hidden masterpiece to secure victory.\n\n一進一退の攻防が続き、会場には心地よい緊張感が漂います。ここで少し休息を挟むことになりました。","休息と食事/Rest and Meal→9,前の場面へ/Back→7",,,,,town_ambient.mp3,garden.jpg,!eat,,
9,normal,"【原文】\n御酒など参り、果物、菓子など、いときよらにて出で参る。人々、物語などして、しばしうち休みたまふ。\n\n【現代語訳】\nお酒が供され、果物や菓子などが美しく盛り付けられて運ばれてきました。人々は語らいながら、しばし休息なさいます。\n\n【English】\nSake was served, along with beautifully arranged fruits and sweets. The participants took a short break, engaging in light conversation.\n\n美しい菓子を楽しみながら、次の勝負への英気を養います。いよいよ、源氏が切り札を出す時が来ました。","源氏の切り札/Genji's trump card→10,前の場面へ/Back→8",,,,,town_ambient.mp3,tea_room.jpg,,,
10,normal,【原文】\n源氏の君、須磨の絵を出したまふ。その日記の、筆の跡、えもいはず、見る人、皆涙を落としたまふ。\n\n【現代語訳】\n源氏の君が、ついに須磨の絵をお出しになりました。その日記の筆跡は言いようもなく素晴らしく、見る人は皆、涙をこぼされました。\n\n【English】\nGenji finally presented the Suma scrolls. The brushwork of his travel diary was so exquisite and moving that everyone present was moved to tears.\n\n孤独な流刑地で描かれたその絵には、技巧を超えた真実の感情が宿っていました。,"結果の判定/The Judgement→11,前の場面へ/Back→9",,,,,miyabi.mp3,sumas_painting.jpg,,,
