id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
1,normal,"【あらすじ/Summary】\n秋の気配が深まる頃、光源氏（36歳）は玉鬘（22歳）への抑えきれない恋心を募らせていた。表向きは養父として振る舞いながらも、その情熱は夜の篝火のように揺らめいている。\n\n【登場人物と年齢/Characters】\n光源氏：36歳。権力の絶頂にありながら、恋に惑う。/ Hikaru Genji: 36 years old.\n玉鬘：22歳。内大臣の娘で、源氏の養女。美しく聡明。/ Tamakazura: 22 years old.\n\n【見どころ/Highlights】\n内裏の御遊の帰り、涼やかな秋の夜。庭に焚かれた篝火が照らし出す、二人の緊張感あふれる心理戦が見どころである。\n\n【Translation】\nIn early autumn, Genji (36) struggles with his growing passion for his ward, Tamakazura (22). Outwardly a guardian, his inner desire flickers like a garden beacon. This chapter captures their psychological tension on a cool autumn evening under the light of the fires.",庭園へ進む/Proceed to the garden→2,,,,,court_music.mp3,palace_gate.jpg,,,
2,normal,"内裏での御遊が終わり、秋の夜風が肌に心地よく感じられる頃、源氏は玉鬘の住まう真木柱の邸を訪れた。庭には篝火が赤々と焚かれ、立ち上る煙が夜空に溶けていく。源氏はその火を眺めながら、自らの心に灯った消せない情熱を重ね合わせていた。\n\n「この篝火のように、私の心も絶えず燃えているのです」と、源氏は独り言ちた。養父という立場がありながら、彼は玉鬘に対して一線を越えた言葉を投げかけ始める。玉鬘はその真意を察しながらも、困惑し、慎み深く振る舞うしかなかった。\n\n【Translation】\nAfter the court festivities, Genji visits Tamakazura's quarters. Beacons burn brightly in the garden, their smoke drifting into the autumn night. Watching the flames, Genji reflects on his own unquenchable passion. 'Like these fires, my heart burns ceaselessly,' he whispers. Despite his role as her guardian, he begins to speak words of intimacy. Tamakazura, perceiving his intent, remains composed yet deeply troubled by his advances.","篝火の側へ歩み寄る/Approach the beacon→3,一息つく/Take a breath→4",,,,,garden_night.mp3,garden_night.jpg,,,
3,normal,"赤々と燃える篝火が、闇の中に玉鬘の横顔を鮮やかに浮かび上がらせる。源氏はその美しさに目を奪われ、和歌を口ずさんだ。\n\n「篝火に たちのぼるてふ 煙こそ 浮き世のなかの ためしなりけれ」\n（篝火から立ちのぼる煙こそが、私の切ない恋心の証なのです）\n\n玉鬘は静かに答える。\n「行く先も なき身の煙 むせびつつ いかさまにせむ 篝火の影」\n（行く当てもない私の身は、この煙にむせぶように、どうしてよいか分かりません）\n\n【Translation】\nThe bright flames illuminate Tamakazura's profile. Entranced by her beauty, Genji composes a poem: 'The smoke rising from the beacon is the very image of my drifting, troubled heart.' Tamakazura replies quietly: 'Like smoke with no destination, I am choked with confusion; what shall I do in the shadow of these fires?' Her reply is a masterful blend of elegance and firm rejection.","さらに言葉を交わす/Speak further→5,物語を振り返る/Reflect on the story→1",,,,,garden_night.mp3,garden_night.jpg,,,
4,normal,"源氏は少しの間、言葉を切り、秋の虫の音に耳を傾けた。あまりに急に情熱をぶつけては、この聡明な娘を怯えさせてしまうと自戒したのだ。ここには供の者も少なく、静寂が二人を包み込んでいる。源氏は少し離れた席に座り直し、世間話から始めて彼女の心を探ることにした。\n\n【Translation】\nGenji pauses, listening to the chirping of autumn insects. He reproaches himself for being too forward, fearing he might frighten this intelligent woman. With few attendants nearby, a heavy silence envelopes them. He moves to a more respectful distance and attempts to gauge her feelings through casual conversation, masking the fire within.","冷静に語りかける/Speak calmly→5,前の場面へ/Go back→2",,,,,nature_ambient.mp3,veranda.jpg,!eat,,
5,battle,"源氏の心の中で、理性と欲望が激しくぶつかり合う。彼は養父として彼女を守るべきだと分かっていながら、男としての独占欲がそれを上回ろうとしていた。この内なる葛藤こそが、彼にとっての真の敵であった。\n\n【Translation】\nWithin Genji's heart, reason and desire clash violently. He knows he should protect her as a father figure, yet his possessive instincts as a man threaten to take over. This internal struggle is his true enemy in this quiet night.",葛藤に立ち向かう/Face the conflict/Battle,心の葛藤/Internal Conflict,7,10,6,battle_bgm.mp3,inner_mind.jpg,,,
6,normal,"葛藤の末、源氏は自らの衝動を辛うじて抑え込んだ。彼は玉鬘の手を軽く握り、あくまで親愛の情を示すに留めた。玉鬘は密かに安堵のため息をつき、源氏の優雅な立ち振る舞いに、改めて彼の恐ろしさと魅力を同時に感じるのであった。\n\n【Translation】\nAfter the struggle, Genji barely suppresses his impulses. He takes her hand gently, showing only affection. Tamakazura breathes a secret sigh of relief, struck once more by both the terrifying intensity and the undeniable charm of Genji's refined presence.","夜更けの談笑/Talk late into the night→7,庭を眺める/View the garden→3",,,,,garden_night.mp3,veranda.jpg,,,
7,normal,"夜は更け、風はさらに涼しさを増していく。源氏は玉鬘に、彼女の実父である内大臣との関係や、今後の宮中での振る舞いについて助言を与えた。それは表向きは完璧な後見人の姿であったが、その声の端々には、隠しきれない愛惜の情が滲んでいた。\n\n【Translation】\nThe night deepens, and the wind grows cooler. Genji gives Tamakazura advice regarding her biological father, the Minister of the Interior, and how to conduct herself at court. To an observer, he is the perfect guardian, but his voice betrays a lingering, irrepressible tenderness.","誠実に答える/Reply sincerely→8,沈黙を守る/Stay silent→9",,,,,calm_koto.mp3,room_night.jpg,,,
8,normal,"玉鬘は源氏の助言を真摯に受け止める。彼女は自分の数奇な運命を思い、この美しい義父がいなければ、自分は今頃どうなっていただろうかと考える。感謝の念はあるものの、彼が向ける恋の視線だけは、どうしても受け入れがたい重荷であった。\n\n【Translation】\nTamakazura takes his advice to heart. Reflecting on her turbulent fate, she wonders where she would be without this beautiful guardian. While she feels immense gratitude, the romantic gaze he casts upon her remains a burden she cannot easily accept.","明かりを消す/Extinguish the light→10,話を続ける/Continue talking→7",,,,,calm_koto.mp3,room_night.jpg,,,
9,normal,"沈黙が流れる中、玉鬘はただ俯いていた。彼女の伏せられた睫毛が、篝火の影で長く伸びる。源氏はその沈黙を拒絶ではなく、羞恥ゆえのものと解釈しようとするが、彼女の芯の強さを知る彼は、無理強いすることができなかった。\n\n【Translation】\nIn the silence, Tamakazura keeps her head bowed. Her long lashes cast shadows in the firelight. Genji tries to interpret her silence as shyness rather than rejection, but knowing her inner strength, he finds himself unable to press any further.","月を仰ぐ/Look at the moon→11,少し戻る/Go back slightly→7",,,,,nature_ambient.mp3,veranda.jpg,,,
10,normal,"源氏は自ら燈火を消し、月明かりだけが部屋に差し込むようにした。闇は二人の距離を近く感じさせる。しかし、源氏はそれ以上踏み込むことはせず、「今夜はこれで失礼しよう」と告げた。その引き際の鮮やかさもまた、彼が多くの女性を虜にしてきた理由であった。\n\n【Translation】\nGenji extinguishes the lamps, allowing only moonlight to spill into the room. The darkness makes their proximity feel more intimate. Yet, he chooses to withdraw, saying, 'I shall take my leave for tonight.' This graceful retreat is part of why so many have fallen for him.","見送る/See him off→12,思いに耽る/Lost in thought→11",,,,,quiet_night.mp3,room_dark.jpg,,,
