id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
1,normal,"【あらすじ/Synopsis】\n\n光源氏三十六歳の秋、都を猛烈な野分（台風）が襲います。翌朝、見舞いに訪れた夕霧は、偶然にも継母である紫の上を目撃し、その比類なき美しさに心を奪われます。また、玉鬘の美しさも垣間見ることとなり、父・源氏の華やかな生活の裏にある情念に触れる巻です。\n\n【登場人物/Characters】\n\n・光源氏：36歳。六条院の主。\n\n・紫の上：28歳。源氏の最愛の妻。\n\n・夕霧：15歳。源氏の長男。\n\n・玉鬘：22歳。内大臣の娘で源氏の養女。\n\n【見どころ/Highlights】\n\n風に乱れる庭園の情景と、隠されていた女性たちの美貌が露わになる緊張感をお楽しみください。\n\nAt the age of 36, Genji experiences a fierce autumn typhoon (Nowaki). The following morning, his son Yugiri accidentally catches a glimpse of Murasaki's extraordinary beauty, as well as Tamakazura's charms. This chapter explores the aesthetic and emotional impacts of nature's fury and the unveiling of hidden beauty.",六条院の嵐を見届ける / Observe the storm at Rokujo-in→2,,,,,court_music.mp3,palace_gate.jpg,,,
2,normal,"野分は夕方から夜にかけて激しさを増していきました。六条院の広大な庭園では、大切に育てられた秋の草木がなぎ倒され、邸のしつらえも激しい風に震えています。\n\n「いみじう吹きおこしたる風の音、恐ろしう、何処もこれに過ぎたる所はあらじと見ゆ。」\n\n原文が伝える通り、どこもかしこも恐ろしい風音に包まれ、人々は不安な夜を過ごします。源氏はそれぞれの町に住む女性たちの安否を気にかけながら、風が止むのを待つしかありませんでした。\n\nAs evening fell, the typhoon intensified. The vast gardens of Rokujo-in, meticulously maintained, were ravaged by the winds. Genji, hearing the terrifying roar of the storm, worried for the safety of the ladies residing in the various wings of his estate. It felt as though no place was safe from the elemental fury.","嵐の翌朝を迎える / Greet the morning after the storm→3,前の場面へ戻る / Go back→1",,,,,storm_wind.mp3,dark_garden.jpg,,,
3,normal,"翌朝、風はやみましたが、庭の景色は一変していました。美しい萩や女郎花は倒れ、透垣（すいがい）も崩れています。夕霧は父・源氏の様子を伺うため、早朝から六条院を訪れました。\n\n「風すこし吹きやみて、空の色いとど艶に、露けき朝かな。」\n\n空は晴れわたり、露に濡れた庭園には風情が漂っていますが、人々の混乱は続いています。夕霧はまず、源氏と紫の上が住む春の町へと向かいます。\n\nBy the next morning, the winds had died down, revealing a transformed landscape. Flowers were crushed, and fences were broken. Yugiri arrived early at Rokujo-in to check on his father. The sky was clear and elegant, yet the dew-drenched garden bore the scars of the night's chaos.","春の町へ向かう / Head to the Spring Wing→4,前の場面へ戻る / Go back→2",,,,,morning_calm.mp3,broken_garden.jpg,,,
4,normal,"春の町の寝殿では、風で御簾（みす）が吹き上げられ、偶然にも中が丸見えになっていました。そこで夕霧は、決して見てはならないはずの、紫の上の姿を目の当たりにします。\n\n「春の曙の霞の間より、いみじう美しき花の影を見たるともおぼゆ。」\n\nそこには、春の夜明けに霞の間から美しい花を見たような、この世のものとは思えない美貌の女性がいました。夕霧は、父がなぜこれほどまでに彼女を愛し、隠し続けてきたのかを理解し、深い衝撃を受けます。\n\nIn the Spring Wing, the wind had lifted the bamboo blinds, granting Yugiri an accidental view of Murasaki. She appeared like a beautiful flower seen through the spring dawn mist. Yugiri was struck by her divine beauty, finally understanding why his father cherished her so exclusively.","紫の上の美しさに呆然とする / Dazed by Murasaki's beauty→5,前の場面へ戻る / Go back→3",,,,,koto_music.mp3,shinden_interior.jpg,,,
5,battle,"夕霧の心の中で、美しさへの感動と、見てはならないものを見てしまったという罪悪感が激しく衝突します。これは彼にとって初めての、大人の美に対する心の葛藤でした。\n\n「かくまであなづらはしからぬ美貌の持ち主が、この世にいようとは……。」\n\n彼は自分の動揺を抑え込み、端正な顔立ちを崩さぬよう努めますが、内面では激しい嵐が吹き荒れているようです。\n\nIn Yugiri's heart, a battle rages between admiration for her beauty and the guilt of his forbidden glimpse. He struggles to maintain his composure while his inner self is overwhelmed by the aesthetic shock.",葛藤に打ち勝つ / Overcome the conflict,心の迷い / Inner Confusion,6,10,6,battle_bgm.mp3,yugiri_face.jpg,,,
6,normal,"源氏が現れ、夕霧を招き入れます。源氏は夕霧に、秋の町の秋好中宮（あきこのむちゅうぐう）や、夏の町の玉鬘（たまかずら）の様子を見に行くよう指示しました。\n\n「風の後の御見舞に、いづかたへも歩くべきを。」\n\n源氏自身も、嵐で荒れた庭を見て心を痛めている様子ですが、その優雅な振る舞いは少しも変わりません。夕霧は父の命を受け、次に玉鬘の住む夏の町へと向かうことにします。\n\nGenji appeared and instructed Yugiri to visit the other ladies, including the Akikonomu Empress and Tamakazura, to check on them after the storm. Despite the damage to the garden, Genji remained graceful. Yugiri followed his father's orders and headed toward the Summer Wing.","夏の町（玉鬘）へ向かう / Head to the Summer Wing→7,前の場面へ戻る / Go back→4",,,,,court_music.mp3,genji_room.jpg,,,
7,normal,"夏の町では、玉鬘が侍女たちに命じて庭の片付けをさせていました。夕霧はここでも、風に乱れる御簾の隙間から、玉鬘の華やかな姿を垣間見ることになります。\n\n「若々しく、艶やかな美しさなり。」\n\n紫の上の気品ある美しさとはまた違う、若々しく情熱的な玉鬘の魅力に、夕霧は再び心を揺さぶられます。彼女は内大臣の娘であり、源氏の養女として扱われていますが、源氏が彼女に対して抱いている複雑な感情を、夕霧は察し始めます。\n\nAt the Summer Wing, Yugiri caught a glimpse of Tamakazura overseeing the cleanup. Her beauty was youthful and vibrant, different from Murasaki's refined elegance. Yugiri began to sense the complicated emotions his father held toward this young woman, who was officially his ward.","玉鬘の美しさを想う / Reflect on Tamakazura's beauty→8,前の場面へ戻る / Go back→6",,,,,graceful_tune.mp3,garden_cleaning.jpg,,,
8,normal,"夕霧は玉鬘に源氏からの伝言を伝えます。玉鬘は恥ずかしそうに、しかし理知的に応対しました。その仕草一つ一つが、夕霧の目には新鮮に映ります。\n\n「風の後の心地、いかが侍る。父上も案じ給いて。」\n\n夕霧の言葉に対し、玉鬘は庭の惨状を嘆きつつも、見舞いに対する感謝を述べます。二人の間には、義理の弟と姉という立場を超えた、微かな緊張感が漂いました。\n\nYugiri delivered Genji's message to Tamakazura. She responded modestly and intelligently. Every gesture seemed fresh to Yugiri. Despite their formal relationship as siblings, a subtle tension hung in the air between them as they discussed the storm's aftermath.","会話を終えて立ち去る / Leave after the conversation→9,前の場面へ戻る / Go back→7",,,,,soft_koto.mp3,tamakazura_blind.jpg,,,
9,normal,"六条院の各所を回り終えた夕霧は、自邸に戻る前に、かつての恋人である雲居の雁（くもいのかり）を想います。しかし、今日目撃した紫の上と玉鬘の美しさが、彼の脳裏から離れません。\n\n「世の中にこれほどの美があるとは。我が心も、また野分の如く乱るるかな。」\n\n彼は自分の若さと、父・源氏が築き上げた壮麗な世界の奥深さを痛感します。嵐は去りましたが、夕霧の心には新たな風が吹き始めていました。\n\nAfter visiting the various wings, Yugiri thought of his love, Kumoi no Kari. However, the images of Murasaki and Tamakazura remained etched in his mind. He realized the depth of the world his father had built. The physical storm had passed, but a new emotional wind was rising in Yugiri's heart.","心の整理をつける / Organize one's thoughts→10,前の場面へ戻る / Go back→8",,,,,pensive_melody.mp3,twilight_view.jpg,,,
10,normal,"夕霧は、父・源氏が夕方に玉鬘のもとを訪れるのを目撃します。源氏は親心を見せつつも、どこか恋人のような親密さで彼女に接していました。\n\n「親の慈しみというよりは、いささか艶なる気色あり。」\n\n夕霧は物陰からその様子を伺い、父の多情な一面と、それを受け流す玉鬘の危ういバランスを感じ取ります。六条院の華やかな生活は、こうした秘密の積み重ねの上に成り立っているのだと彼は知るのです。\n\nIn the evening, Yugiri observed Genji visiting Tamakazura. Genji's behavior seemed more like that of a lover than a protective father. Watching from the shadows, Yugiri realized that the glamorous life at Rokujo-in was built upon a delicate balance of secrets and hidden desires.","父の秘密を垣間見る / Glimpse father's secret→11,前の場面へ戻る / Go back→9",,,,,mysterious_bgm.mp3,evening_shadow.jpg,,,
