id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
1,normal,"【あらすじ/Summary】\n最愛の妻・紫の上を亡くした光源氏が、虚脱感の中で過ごす最後の一年を描く物語です。季節の移ろいとともに、源氏は出家への決意を固めていきます。\n\n【登場人物と年齢/Characters and Ages】\n光源氏：52歳（人生の黄昏時を迎えた主人公）\n明石の中宮：源氏の娘。父を支える存在。\n女三の宮：出家した正妻。\n\n【見どころ/Highlights】\n紫の上なき後の源氏の深い孤独と、世の無常を感じさせる四季の情景描写が見どころです。\n\n【原文/Original Text】\n世の中を　何にたとへむ　あさぼらけ　漕ぎゆく舟の　あとの白波\n\n【現代文】\n紫の上という太陽を失い、源氏の心は深い闇に包まれています。かつての華やかさは影を潜め、ただ死と出家を待つ静かな日々が始まります。\n\n【English】\nFollowing the death of his beloved Murasaki, Genji spends his final year in deep mourning. This chapter depicts the transience of life through the changing seasons as he prepares for priesthood.",物語を始める/Start Story→2,,,,,maboroshi_main.mp3,,,,
2,normal,"【正月：光のない新年/The New Year without Light】\n新年が明けましたが、源氏の心には春の光は届きません。例年なら華やかに行われる公的な儀式も、源氏は一切を断り、自坊に引きこもっています。訪ねてくる人々も少なく、六条院の広大な庭には雪が白々と降り積もるばかりです。\n\n【原文/Original Text】\n年がえりて、世の中のさわがしきも、ことわきにけむと見え、内裏へもまゐりたまはず。\n\n【現代文】\n世間が新春を祝う喧騒も、源氏にとっては遠い国の出来事のようです。御簾を垂らし、かつて紫の上が座っていた場所を眺めては、涙に暮れる毎日です。\n\n【English】\nNew Year arrives, but Genji remains in seclusion. He avoids all public duties and ceremonies, finding no joy in the festivities that used to define his life at the Rokujo estate.","庭を眺める/Gaze at the Garden→3,一年前を思い出す/Remember last year→1",,,,,maboroshi_sad.mp3,,,,
3,normal,"【春：紅梅の香り/Spring: The Scent of Red Plum】\n庭の紅梅が美しく咲き誇っています。紫の上が手入れをしていた木々だけが、主を失っても変わらず花をつけ、香りを漂わせる様子に、源氏は一層の悲しみを覚えます。自然の永劫さと人の命の儚さが、鋭い対比となって源氏の胸を刺します。\n\n【原文/Original Text】\n春の日の　うららけきにも　なほぞ、わが心地は、かきくらされゆく。\n\n【現代文】\nうららかな春の光が、かえって源氏の心を暗く沈ませます。花の美しさを見せるべき相手がいない寂しさは、何物にも代えがたい苦痛でした。\n\n【English】\nPlum blossoms bloom beautifully in the garden, but their scent only reminds Genji of the woman who is no longer there. The contrast between nature's cycles and human mortality is painful.","花に寄せて詠む/Compose a Poem→4,館へ戻る/Return to the Mansion→2",,,,,maboroshi_spring.mp3,,,,
4,normal,"【春の饗宴：明石の中宮の慰め/Spring Feast: Comfort from the Empress】\n娘である明石の中宮が、父を案じて使いを送ります。心尽くしの料理や手紙が届けられますが、源氏は食欲も湧きません。しかし、娘の心遣いを無下にもできず、少しばかりの食事を口にします。これがかつての賑わいを思い出させ、さらに孤独を深めます。\n\n【原文/Original Text】\n中宮より御消息あれば、うるはしく書きて、たてまつりたまふ。\n\n【現代文】\n中宮からの温かい言葉が、凍てついた源氏の心をわずかに溶かします。しかし、親子の情愛も、紫の上を失った心の穴を埋めるには至りません。\n\n【English】\nThe Empress Akashi sends messages and food to comfort her grieving father. Though he has no appetite, her kindness provides a brief moment of respite from his solitude.","食事をとる/Take a Meal→5,筆を執る/Take up the Brush→2",,,,,maboroshi_spring.mp3,dining.jpg,!eat,,
5,battle,【心の葛藤：未練との戦い/Internal Conflict: Battle with Attachment】\n出家を願いながらも、残された人々への情愛や、美しい四季への未練が源氏の心を引き止めます。修行を妨げるのは、外敵ではなく自分自身の内に潜む「執着」という名の魔物です。この迷いを断ち切らねば、真の救いはないと源氏は悟ります。\n\n【原文/Original Text】\n限りあれば、いとどしき御心まどひも、しづめむと、念じたまふ。\n\n【現代文】\n過去の栄華、愛した女性たちの幻影。それらが次々と脳裏に浮かび、源氏を現世に繋ぎ止めようとします。彼は必死に経文を唱え、心の中の迷いと戦います。\n\n【English】\nGenji struggles with his desire to renounce the world while being held back by his lingering attachments to his loved ones and the beauty of life. He must overcome his inner turmoil.,雑念を払う/Clear the Mind,執着の影/Shadow of Attachment,8,10,6,battle_bgm.mp3,temple.jpg,,,
6,normal,"【夏：五月雨の情景/Summer: The Early Summer Rain】\n季節は巡り、五月雨の降る季節となりました。暗く垂れ込めた雲は、源氏の心象風景そのものです。蛍が舞う夜、かつて玉鬘と過ごした夜や、紫の上と語らった夏の夜を思い出し、源氏はただ静かに時の流れる音を聞いています。\n\n【原文/Original Text】\n五月雨の　空もいとどし　ながめして　わが身もともに　かきくらすかな\n\n【現代文】\n雨音に包まれながら、源氏は自らの人生を振り返ります。数多の恋、政争での勝利。しかし今、手元に残っているものは何もありません。すべては幻のように消えていきました。\n\n【English】\nAs the summer rains fall, Genji reflects on his long life. The rains mirror his sadness, and the sight of fireflies brings back fleeting memories of past romances and lost happiness.","過去を回想する/Reflect on the Past→7,写経を始める/Start Copying Sutras→5",,,,,maboroshi_rain.mp3,,,,
7,normal,【秋：風の音と虫の声/Autumn: Sound of Wind and Insects】\n秋の夕暮れ、冷たい風が六条院を吹き抜けます。草むらで鳴く虫の声も、源氏には悲しい泣き声にしか聞こえません。夕陽が西の空を染める時、源氏は極楽浄土への憧憬を強く抱くようになります。この世はもはや、住み慣れた場所ではなくなりました。\n\n【原文/Original Text】\n秋の風に、松の響きもすごき夕暮、虫の音にさへ、心弱りたまふ。\n\n【現代文】\n枯れゆく萩の花に、源氏は己の姿を重ねます。かつて「光り輝く皇子」と称えられた男が、今はただ一人の孤独な老人として秋風に震えています。\n\n【English】\nAutumn winds chill the estate. The chirping of insects sounds like weeping to Genji's ears. He looks at the sunset and feels a growing longing for the Pure Land.,"夕日を拝む/Pray to the Sunset→8,庭を歩く/Walk in the Garden→6",,,,,maboroshi_autumn.mp3,,,,
8,normal,"【女三の宮との対面/Meeting with Onna Sannomiya】\n出家して尼となった女三の宮を訪ねます。かつての正妻でありながら、心を通わせることができなかった彼女との会話は、どこか形式的で冷ややかです。しかし、互いに世俗を捨てようとする者同士、静かな共感が流れます。\n\n【原文/Original Text】\n宮は、いと静かに、行ひたまふさま、尊く見えたまふ。\n\n【現代文】\n仏道に帰依した彼女の姿を見て、源氏は自らの決心がまだ鈍いことを恥じます。世俗の愛を求めた結果、得たものは悲しみだけだったと、二人は言葉少なに語り合います。\n\n【English】\nGenji visits Onna Sannomiya, who has already taken her vows. Their conversation is quiet and detached, reflecting their mutual movement away from worldly desires towards spiritual peace.","寺を去る/Leave the Temple→9,更なる対話/Further Dialogue→7",,,,,maboroshi_temple.mp3,,,,
9,normal,"【冬：雪の六条院/Winter: Snow at Rokujo】\n再び冬が巡ってきました。紫の上の命日が近づき、源氏は最後の大法要を執り行います。これが、源氏が公の場で行う最後の行事となることを、周囲の人々も予感しています。雪の中に立つ源氏の姿は、神々しくも儚げです。\n\n【原文/Original Text】\n御供養のことなど、いといかめしく、尊くしたまふ。\n\n【現代文】\n盛大な法要が終わった後、源氏は一人、冷たい雪を見つめます。心はすでにこの世になく、遠い彼方の光へと向かっています。一年という時間が、彼を完全に変えてしまいました。\n\n【English】\nWinter returns, and Genji performs a grand memorial service for Murasaki. This is his final public act. Standing in the snow, he appears noble yet ephemeral, ready to leave the world behind.","法要を終える/Finish the Service→10,雪を見つめる/Stare at the Snow→8",,,,,maboroshi_winter.mp3,,,,
10,normal,"【形見の整理：古い手紙を焼く/Clearing Mementos: Burning Old Letters】\n源氏は、紫の上をはじめ、かつて愛した女性たちから届いた膨大な手紙を整理し始めます。一通一通に込められた想いを読み返し、懐かしさに胸を熱くしますが、最後にはそれらすべてを火に投げ入れます。執着を断つための儀式です。\n\n【原文/Original Text】\n昔の文ども、とり集めて、焼かせたまふ。あやしく、あとなきものにこそ、と思し知らる。\n\n【現代文】\n立ち上る煙の中に、若き日の記憶が消えてゆきます。文字は灰となり、愛の言葉も虚空へと消えていきました。源氏の身の回りは、いよいよ清らかに、何もなくなっていきます。\n\n【English】\nGenji decides to burn the many letters he received from women throughout his life, including Murasaki. As the smoke rises, he lets go of his past attachments, preparing his soul for the end.","炎を見つめる/Watch the Flames→11,手を止める/Stop for a Moment→9",,,,,maboroshi_fire.mp3,,,,
