id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
1,normal,"【あらすじ/Summary】\n\n石山寺への参詣の途上、光源氏はかつての恋人・空蝉と逢坂の関で劇的な再会を果たします。今は常陸介の妻となった彼女との、言葉を交わすことすら叶わぬ「すれ違い」の美学を描いた一帖です。\n\n【登場人物/Characters】\n\n光源氏（27歳）：権勢を極めつつも、過去の面影を追う貴公子。\n空蝉：かつて源氏の誘惑を拒み通した理知的な女性。現在は受領の妻。\n\n【見どころ/Highlights】\n\n偶然の再会がもたらす心の波紋と、贈答歌に込められた未練と諦念の対比。秋の風が吹く逢坂の関の情景描写が見どころです。\n\n---\n\nAt the age of 27, Genji encounters his former lover, Utsusemi, at the Osaka Barrier while traveling to Ishiyama-dera. This chapter elegantly depicts their 'passing by' without direct words. Utsusemi, now the wife of the Governor of Hitachi, remains as dignified as ever. The highlights include the exchange of poems filled with lingering regret against the backdrop of the autumn winds at the barrier.",物語を始める/Start Story→2,,,,,court_music.mp3,forest_road.jpg,,,
2,normal,"【原文/Original】\n\n光る源氏、石山に詣でたまふとて、打出の浜より舟に乗りたまふ。秋の風いと涼しくて、湖の面うち見わたしたまへる、いと思ひの外に広うおもしろし。\n\n【現代語訳/Modern Japanese】\n\n光源氏は石山寺へ参詣するため、打出の浜から舟にお乗りになりました。秋の風がたいそう涼しく吹き、琵琶湖の面を見渡されると、予想もしなかったほどに広々と美しく、趣深く感じられます。都の喧騒を離れ、自然の広大さに触れることで、源氏の心にはかつての様々な思い出が去来するのでした。旅路の空は高く、波の音だけが静かに響いています。\n\n---\n\nGenji boarded a boat from the beach of Uchide to visit Ishiyama-dera Temple. The autumn wind blew refreshingly, and as he looked across the surface of Lake Biwa, he found it unexpectedly vast and beautiful. Away from the bustle of the capital, the natural grandeur brought various memories to his mind. The sky above his journey was high, and only the sound of waves echoed quietly.",先へ進む/Go Forward→3,,,,,lake_shore.mp3,lake.jpg,,,
3,normal,"【原文/Original】\n\n関山を越えさせたまふほどに、常陸介の一行にゆきあひたまひぬ。これぞ、かの空蝉の君の、夫に従ひて下りしが、また上るなりける。\n\n【現代語訳/Modern Japanese】\n\n逢坂の関を越えようとなさる時、偶然にも常陸介の一行と行き遭われました。これこそ、あのかつての空蝉が、夫に従って常陸国へ下っていたのが、任期を終えて京へ上ってくるところだったのでした。運命の悪戯か、かつて心焦がした女性が、今まさに目の前の牛車の中にいる。その事実に源氏の胸は激しく高鳴ります。道は狭く、互いの行列が道を譲り合う静かな緊張感が漂います。\n\n---\n\nWhile crossing Mount Seki, Genji happened to encounter the entourage of the Governor of Hitachi. It was Utsusemi, who had gone down to the Hitachi Province with her husband and was now returning to the capital. By a twist of fate, the woman who once occupied his heart was now right before him in an ox carriage. Genji's heart raced at the realization. The road was narrow, and a quiet tension filled the air as the two processions made way for each other.","状況を見守る/Observe the situation→4,引き返す/Go back→1",,,,,travel_ambient.mp3,gatehouse.jpg,,,
4,normal,"【原文/Original】\n\n常陸介は、いといたう老いにければ、車の簾を高く上げて、道行く人々をながめつつ来。わが身の衰へを嘆きつつ、昔の栄華を思ひ出でけるに、源氏の御列の光り輝くを見て、目を驚かしけり。\n\n【現代語訳/Modern Japanese】\n\n常陸介は、ひどく年老いてしまったので、車の簾を高く上げさせて、道行く人々を眺めながらやって来ます。自らの衰えを嘆き、昔の栄華を思い出していたところ、源氏の行列の眩いばかりの輝きを見て、驚愕しました。若々しく美しい源氏の姿は、老いた彼にとって眩しすぎる光でした。彼は慌てて車を降り、道端に跪いて敬意を表します。この老夫の傍らに、あの空蝉が座っているのです。\n\n---\n\nThe Governor of Hitachi, having grown very old, had the blinds of his carriage raised high and watched the passersby. Lamenting his own decline and remembering past glories, he was astonished by the radiant splendor of Genji's procession. To the old man, Genji's youthful beauty was a blinding light. He hurriedly descended from the carriage and knelt by the roadside to pay his respects. Beside this old man sat Utsusemi.","心を落ち着かせる/Calm your heart→5,前の場面へ/Previous scene→3",,,,,travel_ambient.mp3,road_forest.jpg,,,
5,battle,"【心の葛藤/Inner Conflict】\n\nかつての恋心と、今の立場。源氏の心の中で、抑えきれない情熱と理性が激しく衝突します。彼女に声をかけるべきか、あるいは沈黙を守るべきか。過去の記憶が刃のように胸を刺します。\n\n---\n\nPast love versus current status. Within Genji's heart, uncontrollable passion and reason collide violently. Should he call out to her, or remain silent? Memories of the past pierce his chest like a blade.",葛藤に打ち勝つ/Overcome conflict,過去の未練/Lingering Regrets,7,10,6,battle_bgm.mp3,inner_mind.jpg,,,
6,normal,"【休息/Rest】\n\n関屋の近くで一行は小休止を取ります。緊張した心を解きほぐすために、用意していた食料を口にします。秋の味覚が、旅の疲れを癒してくれます。空蝉の乗る車は、少し離れた場所に停まっています。風に乗って、微かに彼女の香りが漂ってくるような錯覚に陥ります。\n\n---\n\nThe procession takes a short break near the gatehouse. To ease his tense heart, Genji partakes of the prepared food. The tastes of autumn soothe the exhaustion of the journey. Utsusemi's carriage is parked a short distance away. He falls into the illusion that her scent is faintly drifting on the wind.","食事をとる/Eat→7,前の場面へ/Previous scene→4",,,,,,,!eat,,
7,normal,"【原文/Original】\n\n源氏の御心には、かの空蝉の君の、いかに思ふらむと、推し量りたまふ。関の清水に影を映して、昔の物語を心のうちに繰りかへしたまふに、涙ぞこぼれける。\n\n【現代語訳/Modern Japanese】\n\n源氏のお心には、あの空蝉が、今どのような思いでいるだろうかと推察なさいます。関の清水に自らの姿を映しながら、昔の思い出を心の中で反芻されると、思わず涙がこぼれました。あの日、彼女は私の誘惑を拒み、蟬の抜け殻のように衣だけを残して去っていった。その潔さと知性が、今もなお源氏の心を捉えて離さないのです。時は流れど、募る想いは募るばかりでした。\n\n---\n\nGenji wondered what Utsusemi was feeling at that moment. Reflecting his own image in the clear waters of the barrier, he ruminated on past memories, and tears fell from his eyes. On that day, she had rejected his advances, leaving behind only her robe like the discarded shell of a cicada. Her decisiveness and intelligence still captivated Genji's heart. Time had passed, but his feelings only grew stronger.","歌を詠む/Compose a poem→8,前の場面へ/Previous scene→6",,,,,lake_shore.mp3,spring_water.jpg,,,
8,normal,"【和歌/Poem】\n\n源氏は、空蝉の弟である小君を呼び寄せ、彼女への伝言として歌を託します。\n「わくらばに 行きあふ道を 頼みしも 次はいつとか 契りおかまし」\n（偶然に再会したこの道を頼りにしましたが、次はいつ会えると約束すればよいのでしょうか）\n\n---\n\nGenji called Kogimi, Utsusemi's brother, and entrusted him with a poem as a message to her.\n'I relied on this path where we met by chance, but when should I promise we shall meet again?'","返歌を待つ/Wait for a reply→9,前の場面へ/Previous scene→7",,,,,melancholy.mp3,writing_desk.jpg,,,
9,normal,"【返歌/Reply Poem】\n\n小君から届けられた空蝉の返歌は、静かな諦念に満ちていました。\n「知る知らぬ 何かあふ坂 走井の しづ心なき 滝の音かな」\n（知っている人も知らない人も出会うという逢坂の関ですが、私の心は走井の滝のように落ち着かず、乱れております）\n彼女の筆跡は昔と変わらず奥ゆかしく、源氏の胸を締め付けます。\n\n---\n\nUtsusemi's reply, delivered by Kogimi, was filled with quiet resignation.\n'Whether acquaintances or strangers, all meet at Osaka Barrier, but my heart is as restless and disturbed as the sound of Hashiri-i Waterfall.'\nHer handwriting was as refined as ever, wringing Genji's heart.","想いに耽る/Indulge in thoughts→10,前の場面へ/Previous scene→8",,,,,melancholy.mp3,letter.jpg,,,
10,normal,"【原文/Original】\n\n小君を召し寄せて、昔の物語などしたまふ。常陸介も、今は亡き親王の御子なれば、いといたうかしづき奉りて、道すがらも、いと恐ろしきまでにもてなしけり。\n\n【現代語訳/Modern Japanese】\n\n源氏は小君を近くに呼び、昔話をなさいました。常陸介も、源氏が亡き桐壺帝の皇子であることを重んじ、道中、恐縮するほど丁重にもてなしました。かつての恋人の夫から受ける過剰なまでの敬意に、源氏は皮肉な運命を感じずにはいられません。権力という鎧を纏いながら、心の一角では一人の女性への未練に震えている。その対比が彼を苦しめます。\n\n---\n\nGenji summoned Kogimi and talked about old times. The Governor of Hitachi, respecting Genji as the son of the late Emperor, treated him with almost terrifyingly polite hospitality throughout the journey. Genji could not help but feel the irony of fate in receiving such excessive respect from the husband of his former lover. While clad in the armor of power, a corner of his heart trembled with lingering affection for a single woman.","石山寺へ向かう/Head to Ishiyama→11,前の場面へ/Previous scene→9",,,,,travel_ambient.mp3,forest_road.jpg,,,
11,normal,"【石山寺にて/At Ishiyama-dera】\n\n源氏は石山寺に到着し、観音像の前で深く祈りを捧げます。煙る線香の香りと、僧たちの読経の声が堂内に響き渡ります。しかし、彼の祈りの中には、常に空蝉の面影が混じり込みます。現世の栄華と、果たせぬ恋。宗教的な静寂の中にいても、煩悩は消えることがありません。彼は自らの心の弱さを突きつけられるのでした。\n\n---\n\nGenji arrived at Ishiyama-dera and prayed deeply before the statue of Kannon. The scent of incense and the chanting of monks filled the hall. However, the image of Utsusemi constantly mingled with his prayers. Worldly glory and unfulfilled love. Even in religious silence, his worldly desires did not vanish. He was confronted with the weakness of his own heart.","夜を明かす/Spend the night→12,前の場面へ/Previous scene记录→10",,,,,temple_bgm.mp3,temple_interior.jpg,,,
12,normal,"【翌朝の風景/Morning Scenery】\n\n翌朝、霧に包まれた湖面は神秘的な美しさを湛えていました。源氏は早々に寺を立ち、再び京へと戻る途につきます。帰り道でも、やはり逢坂の関を通らねばなりません。彼女はもう関を越え、京のどこかへ落ち着いたのだろうか。そんなことばかりが頭をよぎります。馬の蹄の音が、虚しく山道に響きます。\n\n---\n\nThe next morning, the lake's surface wrapped in mist possessed a mystical beauty. Genji left the temple early and set out to return to the capital. On the way back, he had to pass the Osaka Barrier again. Had she already crossed the barrier and settled somewhere in Kyoto? Such thoughts kept crossing his mind. The sound of the horse's hooves echoed hollowly on the mountain path.","京へ戻る/Return to Kyoto→13,前の場面へ/Previous scene→11",,,,,nature_ambient.mp3,lake_mist.jpg,,,
13,normal,"【二条院にて/At Nijo-in】\n\n京に戻った源氏は、二条院で静かに時を過ごします。紫の上との穏やかな生活がありながらも、時折、空蝉から送られた歌を読み返しては溜息をつきます。手紙の香りは消えかかっていますが、そこに込められた彼女の「心の滝」の乱れは、鮮明に記憶に刻まれています。彼は再び、小君を通じて連絡を取ろうと試みるのでした。\n\n---\n\nBack in Kyoto, Genji spent his time quietly at Nijo-in. Despite his peaceful life with Murasaki no ue, he occasionally reread the poem sent by Utsusemi and sighed. The scent of the letter was fading, but the disturbance of her 'heart's waterfall' contained within was vividly etched in his memory. He attempted to contact her again through Kogimi.","小君と話す/Speak with Kogimi→14,前の場面へ/Previous scene→12",,,,,court_music.mp3,palace_room.jpg,,,
14,normal,"【小君の報告/Kogimi's Report】\n\n小君が源氏のもとを訪れ、姉の近況を伝えます。「姉は夫の世話に追われ、外出もままなりませぬ。ただ、あの日のお歌のことは、深く心に留めているようでございます」その言葉を聞き、源氏は少しだけ救われたような気持ちになります。しかし、物理的な距離よりも、社会的な立場という壁が二人を隔てていることを痛感させられます。\n\n---\n\nKogimi visited Genji and reported on his sister's current situation. 'My sister is busy caring for her husband and can hardly go out. However, she seems to keep the poem from that day deep in her heart.' Hearing those words, Genji felt a slight sense of salvation. Yet, he was painfully reminded that the barrier of social status separated them more than physical distance.","想いを断ち切る/Cut off the thoughts→15,前の場面へ/Previous scene→13",,,,,melancholy.mp3,garden.jpg,,,
15,battle,"【再びの心の葛藤/Inner Conflict Again】\n\n執着を捨てるべきか、それとも追い続けるべきか。源氏の心の中で、高潔な貴公子としてのプライドと、一人の男としての情念が再び火花を散らします。この葛藤を乗り越えなければ、前へ進むことはできません。\n\n---\n\nShould he abandon his obsession or continue to pursue her? Within Genji's heart, his pride as a noble gentleman and his passion as a man sparked once again. He could not move forward without overcoming this conflict.",自制心を持つ/Have self-control,燃える未練/Burning Regrets,8,12,16,battle_bgm.mp3,inner_mind.jpg,,,
16,normal,"【空蝉の孤独/Utsusemi's Solitude】\n\n一方、空蝉もまた、夫の屋敷で源氏への想いを押し殺していました。彼女は自らの立場をわきまえ、決して源氏に近づこうとはしません。しかし、秋の夜長に虫の音を聞くとき、かつての源氏の残り香を思い出し、一人静かに涙するのでした。彼女の強さは、その孤独な沈黙の中にありました。\n\n---\n\nMeanwhile, Utsusemi also suppressed her feelings for Genji at her husband's residence. She knew her place and never tried to approach Genji. However, when listening to the sounds of insects on long autumn nights, she remembered Genji's lingering scent and wept quietly alone. Her strength lay in that lonely silence.","物語を読み進める/Continue reading→17,前の場面へ/Previous scene→14",,,,,quiet_night.mp3,japanese_room.jpg,,,
17,normal,"【食事/Meal】\n\n季節は移ろい、冬の足音が聞こえてきます。源氏は二条院で温かい食事を囲みながら、紫の上と語らいます。家族との平穏な時間は、彼の傷ついた心を癒してくれます。食料を補充し、次なる物語の展開に備えましょう。\n\n---\n\nThe seasons change, and the footsteps of winter can be heard. Genji talks with Murasaki no ue over a warm meal at Nijo-in. Peaceful time with family heals his wounded heart. Let's replenish food and prepare for the next development in the story.","一息つく/Take a breath→18,前の場面へ/Previous scene→16",,,,,,,!eat,,
