id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
1,normal,"【あらすじ/Summary】\n薫は、亡き大君に瓜二つの浮舟を宇治の隠れ家に迎えようと画策します。しかし、匂宮もまた浮舟の存在を知り、彼女を追い求めます。板挟みになる浮舟と、執着する貴公子たちの愛憎劇が幕を開けます。\n\n【登場人物と年齢/Characters】\n薫（Kaoru）: 26歳。浮舟（Ukifune）: 20歳前後。匂宮（Niou no Miya）: 27歳。\n\n【見どころ/Highlights】\n東屋のしめやかな情景と、繊細な心理描写。\n\nKaoru plans to take Ukifune, the image of his lost love Oimi, to a secret villa in Uji. However, Prince Niou also discovers her existence. A drama of obsession and conflict begins between the two nobles and the fragile Ukifune.",物語を始める (Start Story)→2,,,,,court_music.mp3,heian_room.jpg,,,
2,normal,"【原文/Original】\n秋もはてがたの、空のけしき、もの心細きに、薫の兵部卿の宮、あやしう、心にかけて、宇治のわたりをのみ、思しやられたまふ。\n\n【現代語訳/Modern Translation】\n秋も終わろうとする頃、空の様子も心細く、薫の君は、妙に心が惹かれて、宇治のあたりばかりを思いやっておいでになります。亡き大君への執着が、生き写しの浮舟へと向かっているのです。\n\n【English】\nAs autumn drew to a close, the sky took on a lonely hue. Kaoru found his heart strangely drawn, his thoughts wandering constantly toward Uji. His lingering obsession with the late Oimi had now shifted toward her likeness, Ukifune.","次へ (Next)→3,戻る (Back)→1",,,,,autumn_wind.mp3,autumn_garden.jpg,,,
3,normal,"【原文/Original】\n三条の宮には、中君、いとどしう、ものむつかしき御心地にて、臥したまへるを、宮は、いとほしう、あはれに思しつつ、のどやかに物語したまふ。\n\n【現代語訳/Modern Translation】\n三条の宮では、中君がひどくつわりで気分が悪く、横になっておいでですが、匂宮はそれをいたわしく思い、のどかにお話し相手をなさっています。しかし、その心の中には新たな好奇心が芽生えていました。\n\n【English】\nAt the Sanjo Palace, Naka no Kimi lay resting, suffering from severe morning sickness. Prince Niou stayed by her side, speaking gently and showing concern. Yet, within his heart, a new curiosity about her half-sister was beginning to bloom.","次へ (Next)→4,戻る (Back)→2",,,,,koto_music.mp3,royal_chamber.jpg,,,
4,normal,"【原文/Original】\n中君の御もとに、浮舟の君、忍びてものしたまふ。そのありさま、いとあてに、なまめかしう見えたまふを、宮は、のぞき見たまひて、いとど心動かしたまふ。\n\n【現代語訳/Modern Translation】\n中君のもとに、浮舟が人目を忍んで訪れていました。その姿は非常に気品があり、若々しく優雅に見えたので、匂宮は物陰から覗き見し、激しく心を動かされたのです。\n\n【English】\nUkifune visited Naka no Kimi in secret. Her appearance was so noble and youthfully elegant that Prince Niou, catching a glimpse of her from behind a screen, felt his heart stir violently with desire.","次へ (Next)→5,戻る (Back)→3",,,,,suspense.mp3,sliding_door.jpg,,,
5,normal,"【原文/Original】\n宮の御心、いとあやしう、またなきもの狂ひをのみしたまふに、この人のありさまを聞き出でたまひて、いかでかと思しわたる。\n\n【現代語訳/Modern Translation】\n匂宮の御心は、常軌を逸した恋の情熱に燃えやすく、浮舟の境遇を聞き出すと、何とかして手に入れようと思案し続けました。一度火がつくと止まらないのがこの宮の性分です。\n\n【English】\nPrince Niou’s heart was prone to erratic and mad passions. Having learned of Ukifune's circumstances, he pondered endlessly on how to make her his own. Once his interest was piqued, there was no stopping him.","次へ (Next)→6,戻る (Back)→4",,,,,romance_theme.mp3,palace_hall.jpg,,,
6,battle,【心理戦：匂宮の誘惑/Psychological Battle: Niou's Temptation】\n匂宮は中君の女房を抱き込み、浮舟の寝所に忍び込もうとします。浮舟の心には、恐怖と困惑が渦巻きます。この強引な求愛に、彼女の精神は耐えられるでしょうか。\n\nPrince Niou bribes Naka no Kimi's maid to sneak into Ukifune's room. Fear and confusion swirl in Ukifune's heart. Can her spirit withstand this aggressive courtship?,心を強く持つ (Stay Strong),匂宮の情熱 (Niou's Passion),7,6,7,battle_bgm.mp3,bedroom.jpg,,,
7,normal,"【原文/Original】\n浮舟の君は、あさましう、いみじきことに思ひ惑ひたまへど、宮の御強引さには、え防ぎたまはで、つひに許したまふ。\n\n【現代語訳/Modern Translation】\n浮舟は、呆然として悲しいことに思い惑いなさいましたが、匂宮の強引な振る舞いには防ぎようもなく、ついに契りを結んでしまいました。彼女の不運な流転がここから始まります。\n\n【English】\nUkifune was lost in shock and grief, but she could not resist the Prince's forceful advances, and eventually yielded. Thus began the tragic drift of her fate.","次へ (Next)→8,戻る (Back)→6",,,,,sad_strings.mp3,morning_mist.jpg,,,
8,normal,"【原文/Original】\n薫の君は、このことを知らず、宇治の造土に、浮舟を移さむと、いそぎ用意したまふ。道すがらの情景も、いとあはれなり。\n\n【現代語訳/Modern Translation】\n薫は、この一件を知る由もなく、宇治の山荘に浮舟を移そうと急いで準備を進めます。道中の景色も、どことなく物悲しく感じられるのでした。\n\n【English】\nKaoru, unaware of what had transpired, hurriedly prepared to move Ukifune to the Uji villa. Even the scenery along the road seemed to carry a hint of melancholy.","次へ (Next)→9,戻る (Back)→7",,,,,travel_theme.mp3,uji_road.jpg,,,
9,normal,"【原文/Original】\n宇治の家は、荒れはてて、草深く、水の音のみぞ、昔を思ひ出でさせて、いとど悲しき。\n\n【現代語訳/Modern Translation】\n宇治の山荘は荒れ果てて、草が深く生い茂り、ただ川の音だけが昔のことを思い出させ、ますます悲しみが募ります。大君がいた頃の面影はどこにもありません。\n\n【English】\nThe Uji villa was dilapidated and overgrown with weeds. Only the sound of the river evoked memories of the past, deepening the pervasive sadness. No trace remained of the days when Oimi was alive.","次へ (Next)→10,戻る (Back)→8",,,,,river_sound.mp3,uji_villa.jpg,,,
10,normal,"【休息/Rest】\n長旅の疲れを癒しましょう。宇治の山里で、質素ながらも心のこもった食事が振る舞われます。\n\nRest and recover from your long journey. In the mountain village of Uji, a simple but heartfelt meal is served.",食事をとる (Eat)→11,,,,,,,!eat,,
