id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
1,normal,"【あらすじ/Summary】\n\n髭黒の大将が亡くなった後、残された玉鬘（たまかずら）とその子供たちの物語です。玉鬘は二人の娘（大君・中君）の行く末を案じますが、冷泉院や今上帝からの入内要請が重なり、宮中の権力争いに巻き込まれていきます。光源氏亡き後の「宇治十帖」への橋渡しとなる巻です。\n\n【登場人物/Characters】\n\n玉鬘（40代後半）：亡き髭黒の妻。娘たちの母。\n大君・中君：玉鬘の娘たち。美貌で知られる。\n薫（14〜15歳）：光源氏の遺児（実は柏木の子）。\n\n【見どころ/Highlights】\n\n桜の木を賭けた碁の勝負や、若き薫の瑞々しい姿、そして親子の情愛が描かれます。\n\nAfter the death of Higekuro, Tamakazura struggles to settle the future of her daughters. This chapter bridges the gap between the main story and the Uji Chapters.",物語を始める/Start the story→2,,,,,court_ambient.mp3,palace_gate.jpg,,,
2,normal,"【原文/Original】\n\n髭黒の大将失せたまひて後、一家（ひとつや）にうち集まりて、もの心細く、世の中の変はれることを嘆きあへるに、年月重なりぬ。\n\n【現代語訳/Modern Japanese】\n\n髭黒の大将が亡くなってからというもの、残された家族はひとつ屋根の下に集まり、心細い思いで世の無常を嘆き合って月日を重ねていました。かつての栄華は影を潜め、屋敷には寂しさが漂っています。\n\n【English】\n\nYears have passed since the death of Higekuro. The family gathers in their lonely residence, lamenting how the world has changed. The once-grand household is now filled with a quiet sorrow as they navigate their uncertain future without their patriarch.","庭を眺める/Gaze at the garden→3,玉鬘の部屋へ/To Tamakazura's room→4",,,,,sorrow.mp3,garden_autumn.jpg,,,
3,normal,"【原文/Original】\n\n庭の桜、例の年よりも、色濃くおもしろく咲きたり。女君たち、これを見たまふにも、亡き父君の植ゑおきてし名残なれば、いとど涙ぞ添ふなる。\n\n【現代語訳/Modern Japanese】\n\n庭の桜が、例年よりも色濃く見事に咲き誇っています。しかし、大君や中君たちがその花を眺めると、亡き父（髭黒）が植え置いていった形見であると思われ、ますます涙がこぼれるのでした。\n\n【English】\n\nThe cherry blossoms in the garden bloom more brilliantly than usual. However, for the young ladies, these flowers are a painful reminder of their late father who planted them, and seeing them only brings more tears to their eyes.","花を愛でる/Admire the flowers→5,母のもとへ/To mother's side→4",,,,,peaceful.mp3,cherry_blossoms.jpg,,,
4,normal,"【原文/Original】\n\n玉鬘の御許には、いとあまたの人びと集まりて、姫君たちの行く末をぞ、夜昼案じ聞こえさせたふめる。\n\n【現代語訳/Modern Japanese】\n\n玉鬘の御許には、多くの女房たちが集まり、姫君たちの将来について夜昼問わず相談し合っています。冷泉院からの熱心な求婚をどう扱うべきか、母親としての苦悩は尽きません。\n\n【English】\n\nTamakazura is surrounded by her attendants, constantly deliberating over her daughters' futures. She feels a heavy responsibility to ensure their happiness while managing the persistent marriage proposals from Retired Emperor Reizei.","食事を共にする/Have a meal together→6,碁の勝負を見る/Watch the Go match→7",,,,,court_ambient.mp3,interior.jpg,!eat,,
5,normal,"【原文/Original】\n\n薫の中将、いと若う美しうて、この家に出入りしたまふ。人の心を惑はすべき匂ひ、いと深くうち薫りて。\n\n【現代語訳/Modern Japanese】\n\n薫の中将は、まだ若く大変美しく、この邸に出入りしています。彼が通り過ぎるだけで、人の心を惑わすほどの素晴らしい香りが立ち込め、周囲の者をうっとりさせるのでした。\n\n【English】\n\nYoung Kaoru visits the house, radiating youthful beauty. A mysterious and profound fragrance follows him wherever he goes, captivating the hearts of everyone who crosses his path.","声をかける/Speak to him→8,立ち去る/Leave→2",,,,,fragrance.mp3,corridor.jpg,,,
6,normal,"【現代語訳/Modern Japanese】\n\n玉鬘は娘たちと共に、亡き夫を偲びながら静かに食事を摂ります。質素ながらも上品な膳が運ばれ、家族の絆を確かめ合うひとときです。\n\n【English】\n\nTamakazura shares a quiet meal with her daughters, remembering her late husband. Though simple, the elegant meal provides a moment of comfort and strengthens their family bonds.",食事を終える/Finish the meal→4,,,,,peaceful.mp3,meal.jpg,!eat,,
7,normal,"【原文/Original】\n\n「この桜を賭けて、碁をうたむ」とて、大君、中君、向かひ合ひたまへり。\n\n【現代語訳/Modern Japanese】\n\n「この美しい桜を賭けて、碁を打ちましょう」と言って、大君と中君が向かい合いました。姉妹の微笑ましい、しかし真剣な勝負が始まります。\n\n【English】\n\n'Let us play Go, wagering these cherry blossoms,' the two sisters say as they face each other. A charming yet earnest competition begins between them.","勝負を見守る/Watch the match→9,薫が覗き見る/Kaoru peeks in→10",,,,,game.mp3,go_board.jpg,,,
8,normal,"【原文/Original】\n\n薫、「いづれをか、花に折らむ」と独りごちて、立ちとどまりたまふ。\n\n【現代語訳/Modern Japanese】\n\n薫は「どちらの姫君を、花として手折るべきだろうか」と独り言を言い、ふと足を止めました。彼は姉妹の美しさに、淡い関心を抱いているようです。\n\n【English】\n\nKaoru pauses and murmurs to himself, 'Which of these flowers should I pluck?' He finds himself subtly intrigued by the beauty of the two sisters.","さらに観察する/Observe more→10,戻る/Return→5",,,,,fragrance.mp3,shoji.jpg,,,
9,normal,"【原文/Original】\n\n中君、勝ちたまひぬ。大君は負けて、「さらば、この花は汝がものなり」とほほ笑みたまふ。\n\n【現代語訳/Modern Japanese】\n\n結果、中君が勝ちました。大君は負けて、「それでは、この桜の花はあなたのものね」と優しく微笑みました。庭の桜が夕日に照らされています。\n\n【English】\n\nIn the end, the younger sister wins. The older sister smiles gently, saying, 'Then these flowers belong to you.' The cherry blossoms glow under the setting sun.","姉妹と話す/Talk to sisters→11,冷泉院の噂/Rumors of Reizei→12",,,,,peaceful.mp3,sunset_garden.jpg,,,
10,battle,"【現代語訳/Modern Japanese】\n\n薫は物陰から姉妹の姿を垣間見てしまいます。そのあまりの美しさに、若き心は激しく動揺し、自らの内なる情動と戦うことになります。\n\n【English】\n\nKaoru catches a glimpse of the sisters from the shadows. Their extraordinary beauty stirs his youthful heart, forcing him to struggle with his sudden, overwhelming emotions.",心を鎮める/Calm the heart,若き日の煩悩/Youthful Desires,7,12,11,tension.mp3,hidden.jpg,,,
11,normal,"【現代語訳/Modern Japanese】\n\n情動を抑え、薫は冷静さを取り戻しました。彼はまだ、誰か一人に心を決めるには若すぎたのかもしれません。邸を包む香りが、どこか切なく漂います。\n\n【English】\n\nSuppressing his emotions, Kaoru regains his composure. Perhaps he is still too young to devote his heart to a single person. His signature scent lingers poignantly in the air.",中庭へ/To the courtyard→13,,,,,fragrance.mp3,garden_night.jpg,,,
12,normal,"【原文/Original】\n\n冷泉院の、いみじう恋ひ聞こえたまふを、玉鬘は「わが身の古めかしさ」を思ひて、え進みたまはぬなり。\n\n【現代語訳/Modern Japanese】\n\n冷泉院が熱心に求婚なさるのを、玉鬘は「今の自分はもう若くない」と謙遜し、一歩踏み出すことができずにいます。娘を差し出すべきか、自らが行くべきか、苦悩は深まるばかりです。\n\n【English】\n\nRetired Emperor Reizei continues his ardent courtship. Tamakazura, however, hesitates, feeling that her prime has passed. She is deeply conflicted over whether to offer her daughter or go herself.","決断を待つ/Wait for decision→14,今上帝の動向/The Emperor's move→15",,,,,sorrow.mp3,interior_night.jpg,,,
13,normal,"【現代語訳/Modern Japanese】\n\n夜の帳が下り、竹河の邸には静寂が訪れます。風に揺れる竹の葉音が、かつての華やかな日々を思い出させ、住む人々の心に寂寥感を刻みます。\n\n【English】\n\nAs night falls, silence descends upon the residence. The rustling of bamboo leaves in the wind evokes memories of grander days, leaving a sense of loneliness in the hearts of the inhabitants.",夜を明かす/Pass the night→16,,,,,night_ambient.mp3,bamboo_forest.jpg,,,
14,normal,"【原文/Original】\n\n「世の中は、思ふにまかせぬものなり」と、玉鬘はつくづくと眺めたまふ。\n\n【現代語訳/Modern Japanese】\n\n「世の中というものは、思うようにはいかないものですね」と、玉鬘は物思いに沈んで庭を眺めます。娘たちの将来が、政治の道具にされることを何よりも恐れているのです。\n\n【English】\n\n'The world never goes as one hopes,' Tamakazura sighs, lost in thought. Above all, she fears that her daughters' lives will become mere tools for political gain.",母を慰める/Comfort mother→17,,,,,sorrow.mp3,veranda.jpg,,,
15,normal,"【現代語訳/Modern Japanese】\n\n今上帝もまた、玉鬘の娘たちの評判を聞き、入内を望んでいます。有力な公卿たちが次々と縁談を持ち込み、邸は華やかさと緊張感に包まれます。\n\n【English】\n\nThe reigning Emperor, having heard rumors of the sisters' beauty, also desires them at court. Influential nobles bring various marriage proposals, filling the house with both glamour and tension.",噂を聞く/Listen to rumors→18,,,,,court_ambient.mp3,palace_gate.jpg,,,
16,normal,"【現代語訳/Modern Japanese】\n\n朝霧の中、薫は再び邸を訪れます。彼の存在は、沈みがちなこの家族にとって、一筋の明るい光のような救いとなっていました。\n\n【English】\n\nKaoru visits again through the morning mist. For this somber family, his presence is like a ray of bright light, offering a brief respite from their worries.",朝の挨拶/Morning greeting→19,,,,,peaceful.mp3,misty_garden.jpg,,,
17,normal,"【現代語訳/Modern Japanese】\n\n大君が母の手を取り、優しく言葉をかけます。「母上、あまりお悩みにならないでください」その言葉に、玉鬘は束の間の安らぎを得るのでした。\n\n【English】\n\nThe eldest daughter takes her mother's hand and speaks gently. 'Mother, please do not trouble yourself so much.' Her words bring a momentary peace to Tamakazura.",絆を深める/Deepen bonds→20,,,,,peaceful.mp3,interior.jpg,!eat,,
18,normal,"【現代語訳/Modern Japanese】\n\n結局、大君は今上帝のもとへ入内することが決まりました。それは名誉なことではありましたが、家族にとっては別れの始まりでもありました。\n\n【English】\n\nUltimately, it is decided that the eldest daughter will enter the Emperor's court. Although a great honor, it also marks the beginning of a painful separation for the family.",別れを惜しむ/Reluctant farewell→20,,,,,sorrow.mp3,departure.jpg,,,
19,battle,"【現代語訳/Modern Japanese】\n\n時の流れと、避けられぬ運命。玉鬘は娘を手放す悲しみに耐え、母としての強さを試されることになります。内なる葛藤との最後の戦いです。\n\n【English】\n\nThe passage of time and inevitable fate. Tamakazura must endure the sadness of letting her daughter go, testing her strength as a mother. This is the final battle with her inner conflict.",運命を受け入れる/Accept fate,母の悲嘆/Mother's Grief,8,10,20,tension.mp3,dark_room.jpg,,,
20,end,"【物語の結末/Ending】\n\n大君は宮中へと上がり、竹河の邸には中君と玉鬘、そして薫の残り香だけが漂います。栄華の残光の中で、物語は次なる世代へと引き継がれていきます。\n\n【次回予告/Next Chapter Preview】\n\n次巻、第45巻『橋姫』。物語の舞台は京都から離れた、霧深い「宇治」の地へ。光源氏の異母弟・八の宮と、その娘たちを巡る、より深く、より悲劇的な愛の物語が始まります。薫が導かれる先にあるものとは……。\n\n【English】\n\nThe eldest daughter enters the court, leaving only the younger sister, Tamakazura, and the lingering scent of Kaoru behind. The story shifts towards the next generation.\n\nNext: Chapter 45, 'Hashihime'(Noble Princess). The setting moves to the misty 'Uji', where a tragic tale of love involving Prince Hachi and his daughters begins.",おわり/End,,,,,clear_fanfare.mp3,sunset.jpg, ,,
